YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 07 27 06 00 999 99.0 99.0  2.57  7.69  5.51 999 1015.2  12.7  10.2 999.0 99.0 99.00
2006 07 27 07 00 999 99.0 99.0  2.94  6.67  5.82 999 1015.5  12.9  10.3 999.0 99.0 99.00
2006 07 27 08 00 999 99.0 99.0  2.68  7.69  5.73 999 1015.9  12.7  10.3 999.0 99.0 99.00
2006 07 27 09 00 999 99.0 99.0  2.52  6.25  5.67 999 1015.9  12.5  10.4 999.0 99.0 99.00
2006 07 27 10 00 999 99.0 99.0  2.41  7.69  5.75 999 1015.9  12.6  10.4 999.0 99.0 99.00
2006 07 27 11 00 999 99.0 99.0  2.29  7.14  5.48 999 1015.7  12.6  10.2 999.0 99.0 99.00
2006 07 27 12 00 999 99.0 99.0  2.33  6.67  5.57 999 1015.9  12.3   9.8 999.0 99.0 99.00
2006 07 27 13 00 999 99.0 99.0  2.51  7.69  5.67 999 1016.6  12.2   9.8 999.0 99.0 99.00
2006 07 27 14 00 999 99.0 99.0  2.36  6.67  5.76 999 1016.9  12.0   9.8 999.0 99.0 99.00
2006 07 27 15 00 999 99.0 99.0  2.05 10.00  5.72 999 1017.2  11.6   9.8 999.0 99.0 99.00
2006 07 27 16 00 999 99.0 99.0  2.20 10.00  5.80 999 1017.3  11.5   9.7 999.0 99.0 99.00
2006 07 27 17 00 999 99.0 99.0  2.05  6.25  5.46 999 1017.5  11.6   9.5 999.0 99.0 99.00
2006 07 27 18 00 999 99.0 99.0  2.05  7.14  5.78 999 1017.4  11.8   9.8 999.0 99.0 99.00
2006 07 27 19 00 999 99.0 99.0  2.12  8.33  5.90 999 1017.7  11.9   9.9 999.0 99.0 99.00
2006 07 27 20 00 999 99.0 99.0  2.47  7.14  6.38 999 1017.8  12.1   9.9 999.0 99.0 99.00
2006 07 27 21 00 999 99.0 99.0  2.19  7.69  6.08 999 1017.7  12.1   9.9 999.0 99.0 99.00
2006 07 27 22 00 999 99.0 99.0  2.37  7.14  6.28 999 1017.8  12.3  10.1 999.0 99.0 99.00
2006 07 27 23 00 999 99.0 99.0  2.15  9.09  6.10 999 1017.8  12.4  10.1 999.0 99.0 99.00
2006 07 28 00 00 999 99.0 99.0  2.11  8.33  5.87 999 1017.6  12.4  10.0 999.0 99.0 99.00
2006 07 28 01 00 999 99.0 99.0  2.21  7.14  6.06 999 1017.3  12.7  10.0 999.0 99.0 99.00
2006 07 28 02 00 999 99.0 99.0  2.31  7.14  6.12 999 1017.2  13.2  10.0 999.0 99.0 99.00
2006 07 28 03 00 999 99.0 99.0  2.22  8.33  5.83 999 1017.4  13.0   9.9 999.0 99.0 99.00
2006 07 28 04 00 999 99.0 99.0  2.32  7.69  5.91 999 1017.6  13.5   9.8 999.0 99.0 99.00
2006 07 28 05 00 999 99.0 99.0  2.44  7.69  6.24 999 1018.1  13.1   9.8 999.0 99.0 99.00
2006 07 28 06 00 999 99.0 99.0  2.59  9.09  6.48 999 1018.3  12.6   9.8 999.0 99.0 99.00
2006 07 28 07 00 999 99.0 99.0  2.40  9.09  6.38 999 1018.4  12.6   9.8 999.0 99.0 99.00
2006 07 28 08 00 999 99.0 99.0  2.55  8.33  6.47 999 1018.5  12.2   9.8 999.0 99.0 99.00
2006 07 28 09 00 999 99.0 99.0  2.47  8.33  6.48 999 1018.4  12.0   9.7 999.0 99.0 99.00
2006 07 28 10 00 999 99.0 99.0  2.43  7.69  6.41 999 1018.4  12.2   9.7 999.0 99.0 99.00
2006 07 28 11 00 999 99.0 99.0  2.30  8.33  6.49 999 1018.4  12.0   9.6 999.0 99.0 99.00
2006 07 28 12 00 999 99.0 99.0  2.35  9.09  6.71 999 1018.4  11.7   9.7 999.0 99.0 99.00
2006 07 28 13 00 999 99.0 99.0  2.30  9.09  6.42 999 1018.5  11.8   9.7 999.0 99.0 99.00
2006 07 28 14 00 999 99.0 99.0  2.58  9.09  6.68 999 1018.8  12.1   9.8 999.0 99.0 99.00
2006 07 28 15 00 999 99.0 99.0  2.54  9.09  6.68 999 1019.0  12.0   9.9 999.0 99.0 99.00
2006 07 28 16 00 999 99.0 99.0  2.32  8.33  6.42 999 1019.1  12.2   9.9 999.0 99.0 99.00
2006 07 28 17 00 999 99.0 99.0  2.42  8.33  6.51 999 1019.1  12.3  10.0 999.0 99.0 99.00
2006 07 28 18 00 999 99.0 99.0  2.32  9.09  6.63 999 1019.2  12.3  10.2 999.0 99.0 99.00
2006 07 28 19 00 999 99.0 99.0  2.35  9.09  6.66 999 1019.1  13.1  10.5 999.0 99.0 99.00
2006 07 28 20 00 999 99.0 99.0  2.23  8.33  6.69 999 1018.8  13.0  10.7 999.0 99.0 99.00
2006 07 28 21 00 999 99.0 99.0  2.01  8.33  6.27 999 1018.7  12.8  11.0 999.0 99.0 99.00
2006 07 28 22 00 999 99.0 99.0  2.50  8.33  6.89 999 1018.2  12.9  11.3 999.0 99.0 99.00
2006 07 28 23 00 999 99.0 99.0  2.07  7.14  6.41 999 1017.9  13.1  11.6 999.0 99.0 99.00
2006 07 29 00 00 999 99.0 99.0  2.17  8.33  6.54 999 1017.7  13.0  11.2 999.0 99.0 99.00
2006 07 29 01 00 999 99.0 99.0  2.12  8.33  6.72 999 1017.4  13.0  11.5 999.0 99.0 99.00
2006 07 29 02 00 999 99.0 99.0  2.28  9.09  6.79 999 1017.3  13.3  11.1 999.0 99.0 99.00
2006 07 29 03 00 999 99.0 99.0  1.99  8.33  6.64 999 1016.9  12.9  10.6 999.0 99.0 99.00
2006 07 29 04 00 999 99.0 99.0  2.03  9.09  6.81 999 1016.9  12.6  11.5 999.0 99.0 99.00
2006 07 29 05 00 999 99.0 99.0  1.93  8.33  6.59 999 1017.2  12.4  11.0 999.0 99.0 99.00
2006 07 29 06 00 999 99.0 99.0  2.09  8.33  6.85 999 1017.0  12.5  10.8 999.0 99.0 99.00
2006 07 29 07 00 999 99.0 99.0  1.90  9.09  6.42 999 1016.9  12.5  11.3 999.0 99.0 99.00
2006 07 29 08 00 999 99.0 99.0  2.02  8.33  6.53 999 1016.8  12.4  11.2 999.0 99.0 99.00
2006 07 29 09 00 999 99.0 99.0  1.92  8.33  6.69 999 1016.6  12.7  11.1 999.0 99.0 99.00
2006 07 29 10 00 999 99.0 99.0  1.89  7.14  6.56 999 1016.7  12.1  11.0 999.0 99.0 99.00
2006 07 29 11 00 999 99.0 99.0  1.75  7.69  6.36 999 1016.9  12.2  11.0 999.0 99.0 99.00
2006 07 29 12 00 999 99.0 99.0  1.82  9.09  6.46 999 1016.8  11.6  10.9 999.0 99.0 99.00
2006 07 29 13 00 999 99.0 99.0  1.76  8.33  6.34 999 1016.9  11.9  10.9 999.0 99.0 99.00
2006 07 29 14 00 999 99.0 99.0  1.67 10.00  6.02 999 1017.2  11.6  10.9 999.0 99.0 99.00
2006 07 29 15 00 999 99.0 99.0  1.65  7.69  6.31 999 1017.6  11.5  10.8 999.0 99.0 99.00
2006 07 29 16 00 999 99.0 99.0  1.52  8.33  6.21 999 1017.5  11.5  10.7 999.0 99.0 99.00
2006 07 29 17 00 999 99.0 99.0  1.68  8.33  6.50 999 1017.7  11.7  11.1 999.0 99.0 99.00
2006 07 29 18 00 999 99.0 99.0  1.66  8.33  6.54 999 1018.0  12.1  11.3 999.0 99.0 99.00
2006 07 29 19 00 999 99.0 99.0  1.61  7.69  6.43 999 1018.1  11.9  11.6 999.0 99.0 99.00
2006 07 29 20 00 999 99.0 99.0  1.53  7.14  6.33 999 1018.2  12.4  11.9 999.0 99.0 99.00
2006 07 29 21 00 999 99.0 99.0  1.68  7.69  6.60 999 1018.2  13.0  12.1 999.0 99.0 99.00
2006 07 29 22 00 999 99.0 99.0  1.46  7.69  6.39 999 1017.9  13.8  12.6 999.0 99.0 99.00
2006 07 29 23 00 999 99.0 99.0  1.36  8.33  6.45 999 1017.7  14.1  12.9 999.0 99.0 99.00
2006 07 30 00 00 999 99.0 99.0  1.54  9.09  6.66 999 1017.3  13.9  13.0 999.0 99.0 99.00
2006 07 30 01 00 999 99.0 99.0  1.40  7.69  6.39 999 1017.0  14.2  13.3 999.0 99.0 99.00
2006 07 30 02 00 999 99.0 99.0  1.43  9.09  6.60 999 1016.8  14.0  13.1 999.0 99.0 99.00
2006 07 30 03 00 999 99.0 99.0  1.32  7.14  6.52 999 1016.9  13.8  13.2 999.0 99.0 99.00
2006 07 30 04 00 999 99.0 99.0  1.35  8.33  6.70 999 1016.9  13.2  13.0 999.0 99.0 99.00
2006 07 30 05 00 999 99.0 99.0  1.33  7.69  6.39 999 1017.1  12.7  12.7 999.0 99.0 99.00
2006 07 30 06 00 999 99.0 99.0  1.29  6.67  6.37 999 1017.3  12.5  12.8 999.0 99.0 99.00
2006 07 30 07 00 999 99.0 99.0  1.25  8.33  6.53 999 1017.3  12.6  12.6 999.0 99.0 99.00
2006 07 30 08 00 999 99.0 99.0  1.25  8.33  6.49 999 1017.2  12.5  12.4 999.0 99.0 99.00
2006 07 30 09 00 999 99.0 99.0  1.20  9.09  6.34 999 1017.1  12.4  12.3 999.0 99.0 99.00
2006 07 30 10 00 999 99.0 99.0  1.05  6.67  6.25 999 1017.2  12.1  12.0 999.0 99.0 99.00
2006 07 30 11 00 999 99.0 99.0  1.08 10.00  6.17 999 1017.3  11.9  11.8 999.0 99.0 99.00
2006 07 30 12 00 999 99.0 99.0  1.16  9.09  6.04 999 1017.4  11.6  11.6 999.0 99.0 99.00
2006 07 30 13 00 999 99.0 99.0  1.12  9.09  5.82 999 1017.6  11.7  11.5 999.0 99.0 99.00
2006 07 30 14 00 999 99.0 99.0  1.05  9.09  5.69 999 1017.9  11.7  11.3 999.0 99.0 99.00
2006 07 30 15 00 999 99.0 99.0  1.14  7.14  6.04 999 1018.4  12.1  11.1 999.0 99.0 99.00
2006 07 30 16 00 999 99.0 99.0  1.02  7.14  6.03 999 1018.9  12.0  11.1 999.0 99.0 99.00
2006 07 30 17 00 999 99.0 99.0  1.08  9.09  6.07 999 1019.4  11.8  11.2 999.0 99.0 99.00
2006 07 30 18 00 999 99.0 99.0  1.06  7.69  5.86 999 1019.6  11.9  11.3 999.0 99.0 99.00
2006 07 30 19 00 999 99.0 99.0  1.07 10.00  5.99 999 1019.9  11.9  11.5 999.0 99.0 99.00
2006 07 30 20 00 999 99.0 99.0  1.06  9.09  5.99 999 1019.9  12.4  11.8 999.0 99.0 99.00
2006 07 30 21 00 999 99.0 99.0  1.07  8.33  5.95 999 1019.9  12.7  12.1 999.0 99.0 99.00
2006 07 30 22 00 999 99.0 99.0  1.03  8.33  5.80 999 1019.8  13.2  12.3 999.0 99.0 99.00
2006 07 30 23 00 999 99.0 99.0  1.06  8.33  5.98 999 1019.6  14.1  12.8 999.0 99.0 99.00
2006 07 31 00 00 999 99.0 99.0  1.18  8.33  6.17 999 1019.3  14.5  11.8 999.0 99.0 99.00
2006 07 31 01 00 999 99.0 99.0  1.07  7.69  6.06 999 1018.9  14.8  13.4 999.0 99.0 99.00
2006 07 31 02 00 999 99.0 99.0  1.18  7.14  6.16 999 1018.6  14.4  12.9 999.0 99.0 99.00
2006 07 31 03 00 999 99.0 99.0  1.21  9.09  6.29 999 1018.5  14.7  13.0 999.0 99.0 99.00
2006 07 31 04 00 999 99.0 99.0  1.27  7.14  6.30 999 1018.4  14.0  12.9 999.0 99.0 99.00
2006 07 31 05 00 999 99.0 99.0  1.28  7.14  6.39 999 1018.5  13.6  12.6 999.0 99.0 99.00
2006 07 31 06 00 999 99.0 99.0  1.30  7.14  6.45 999 1018.4  13.8  12.6 999.0 99.0 99.00
2006 07 31 07 00 999 99.0 99.0  1.43  7.69  6.69 999 1018.1  13.8  12.8 999.0 99.0 99.00
2006 07 31 08 00 999 99.0 99.0  1.31  8.33  6.51 999 1017.7  13.8  12.3 999.0 99.0 99.00
2006 07 31 09 00 999 99.0 99.0  1.27  8.33  6.27 999 1017.3  13.8  12.5 999.0 99.0 99.00
2006 07 31 10 00 999 99.0 99.0  1.35  8.33  6.23 999 1017.1  13.8  12.3 999.0 99.0 99.00
2006 07 31 11 00 999 99.0 99.0  1.23  8.33  5.80 999 1016.9  13.7  11.8 999.0 99.0 99.00
2006 07 31 12 00 999 99.0 99.0  1.31  7.14  5.70 999 1016.8  13.7  11.2 999.0 99.0 99.00
2006 07 31 13 00 999 99.0 99.0  1.18  8.33  5.46 999 1016.8  13.8  11.3 999.0 99.0 99.00
2006 07 31 14 00 999 99.0 99.0  1.22  7.69  5.28 999 1016.9  14.0  12.0 999.0 99.0 99.00
2006 07 31 15 00 999 99.0 99.0  1.16  7.69  5.03 999 1017.2  14.2  12.0 999.0 99.0 99.00
2006 07 31 16 00 999 99.0 99.0  1.26  7.69  5.50 999 1017.1  14.2  12.3 999.0 99.0 99.00
2006 07 31 17 00 999 99.0 99.0  1.29  7.14  5.42 999 1017.2  13.9  12.6 999.0 99.0 99.00
2006 07 31 18 00 999 99.0 99.0  1.24  7.69  5.59 999 1017.2  14.1  13.4 999.0 99.0 99.00
2006 07 31 19 00 999 99.0 99.0  1.23  6.67  5.44 999 1017.2  14.6  13.6 999.0 99.0 99.00
2006 07 31 20 00 999 99.0 99.0  1.23  6.67  5.29 999 1017.1  14.7  13.5 999.0 99.0 99.00
2006 07 31 21 00 999 99.0 99.0  1.26  7.14  5.23 999 1016.9  14.6  13.5 999.0 99.0 99.00
2006 07 31 22 00 999 99.0 99.0  1.32  7.14  5.05 999 1016.7  14.8  13.2 999.0 99.0 99.00
2006 07 31 23 00 999 99.0 99.0  1.29  4.76  4.65 999 1016.7  14.7  13.1 999.0 99.0 99.00
2006 08 01 00 00 999 99.0 99.0  1.28  7.69  4.71 999 1016.5  14.8  13.0 999.0 99.0 99.00
2006 08 01 01 00 999 99.0 99.0  1.38  4.76  4.72 999 1016.6  14.9  13.0 999.0 99.0 99.00
2006 08 01 02 00 999 99.0 99.0  1.36  5.00  4.55 999 1016.5  14.8  12.9 999.0 99.0 99.00
2006 08 01 03 00 999 99.0 99.0  1.62  5.00  4.89 999 1016.6  14.7  12.8 999.0 99.0 99.00
2006 08 01 04 00 999 99.0 99.0  1.45  5.88  4.80 999 1016.8  14.6  12.9 999.0 99.0 99.00
2006 08 01 05 00 999 99.0 99.0  1.57  5.88  4.90 999 1017.4  14.5  12.9 999.0 99.0 99.00
2006 08 01 06 00 999 99.0 99.0  1.40  5.00  4.84 999 1017.7  14.3  12.8 999.0 99.0 99.00
2006 08 01 07 00 999 99.0 99.0  1.48  5.56  5.01 999 1017.7  14.1  12.5 999.0 99.0 99.00
2006 08 01 08 00 999 99.0 99.0  1.40  6.67  5.24 999 1017.8  13.8  12.4 999.0 99.0 99.00
2006 08 01 09 00 999 99.0 99.0  1.39  7.14  5.19 999 1017.8  13.7  12.3 999.0 99.0 99.00
2006 08 01 10 00 999 99.0 99.0  1.44  6.25  5.27 999 1017.9  13.5  12.3 999.0 99.0 99.00
2006 08 01 11 00 999 99.0 99.0  1.34  5.00  5.15 999 1018.2  13.4  12.3 999.0 99.0 99.00
2006 08 01 12 00 999 99.0 99.0  1.31  5.56  5.27 999 1018.4  13.2  12.3 999.0 99.0 99.00
2006 08 01 13 00 999 99.0 99.0  1.24  7.14  5.25 999 1018.7  13.2  12.4 999.0 99.0 99.00
2006 08 01 14 00 999 99.0 99.0  1.21 14.81  5.49 999 1019.1  13.4  12.1 999.0 99.0 99.00
2006 08 01 15 00 999 99.0 99.0  1.18 14.81  5.27 999 1019.6  13.2  12.0 999.0 99.0 99.00
2006 08 01 16 00 999 99.0 99.0  1.26 10.81  5.43 999 1019.9  13.2  11.9 999.0 99.0 99.00
2006 08 01 17 00 999 99.0 99.0  1.27 14.81  5.35 999 1020.3  13.1  12.0 999.0 99.0 99.00
2006 08 01 18 00 999 99.0 99.0  1.17 10.81  5.34 999 1020.6  13.4  12.2 999.0 99.0 99.00
2006 08 01 19 00 999 99.0 99.0  1.11 10.81  5.33 999 1020.9  13.7  12.4 999.0 99.0 99.00
2006 08 01 20 00 999 99.0 99.0  1.12  6.67  5.48 999 1020.7  14.0  12.5 999.0 99.0 99.00
2006 08 01 21 00 999 99.0 99.0  0.96 16.00  5.71 999 1020.8  14.1  13.2 999.0 99.0 99.00
2006 08 01 22 00 999 99.0 99.0  1.01 14.81  6.22 999 1020.8  14.4  13.0 999.0 99.0 99.00
2006 08 01 23 00 999 99.0 99.0  0.98 14.81  6.37 999 1021.0  14.7  13.2 999.0 99.0 99.00
2006 08 02 00 00 999 99.0 99.0  1.01 10.00  6.10 999 1020.9  14.8  13.7 999.0 99.0 99.00
2006 08 02 01 00 999 99.0 99.0  0.97 14.81  6.04 999 1020.8  14.8  14.1 999.0 99.0 99.00
2006 08 02 02 00 999 99.0 99.0  0.88 10.00  5.62 999 1020.7  14.8  13.9 999.0 99.0 99.00
2006 08 02 03 00 999 99.0 99.0  0.95 10.81  5.49 999 1020.6  14.8  13.8 999.0 99.0 99.00
2006 08 02 04 00 999 99.0 99.0  1.06 14.81  5.86 999 1020.9  14.5  13.2 999.0 99.0 99.00
2006 08 02 05 00 999 99.0 99.0  0.97 10.81  5.67 999 1021.3  14.3  13.4 999.0 99.0 99.00
2006 08 02 06 00 999 99.0 99.0  1.01 10.00  5.41 999 1021.5  14.2  13.1 999.0 99.0 99.00
2006 08 02 07 00 999 99.0 99.0  0.99 14.81  5.08 999 1021.6  13.9  13.2 999.0 99.0 99.00
2006 08 02 08 00 999 99.0 99.0  1.01 14.81  5.40 999 1021.5  13.5  13.2 999.0 99.0 99.00
2006 08 02 09 00 999 99.0 99.0  0.96 10.81  5.20 999 1021.5  13.6  12.8 999.0 99.0 99.00
2006 08 02 10 00 999 99.0 99.0  0.96 10.00  5.35 999 1021.5  13.7  12.4 999.0 99.0 99.00
2006 08 02 11 00 999 99.0 99.0  1.03 14.81  5.78 999 1021.7  13.6  12.1 999.0 99.0 99.00
2006 08 02 12 00 999 99.0 99.0  0.96  9.09  5.68 999 1021.7  13.3  11.9 999.0 99.0 99.00
2006 08 02 13 00 999 99.0 99.0  0.96 14.81  6.12 999 1021.7  13.2  12.1 999.0 99.0 99.00
2006 08 02 14 00 999 99.0 99.0  0.91 13.79  5.86 999 1022.1  13.7  12.2 999.0 99.0 99.00
2006 08 02 15 00 999 99.0 99.0  0.95 10.81  5.83 999 1022.7  13.6  12.1 999.0 99.0 99.00
2006 08 02 16 00 999 99.0 99.0  1.04 13.79  5.89 999 1023.0  13.6  12.2 999.0 99.0 99.00
2006 08 02 17 00 999 99.0 99.0  1.07  8.33  5.54 999 1023.0  13.7  12.3 999.0 99.0 99.00
2006 08 02 18 00 999 99.0 99.0  1.11 10.00  5.47 999 1023.3  14.0  12.3 999.0 99.0 99.00
2006 08 02 19 00 999 99.0 99.0  1.12  9.09  5.35 999 1023.2  13.7  12.5 999.0 99.0 99.00
2006 08 02 20 00 999 99.0 99.0  1.06 13.79  5.35 999 1022.8  14.2  12.7 999.0 99.0 99.00
2006 08 02 21 00 999 99.0 99.0  1.18  9.09  5.48 999 1022.5  14.4  12.6 999.0 99.0 99.00
2006 08 02 22 00 999 99.0 99.0  1.09  9.09  5.01 999 1022.1  14.6  12.6 999.0 99.0 99.00
2006 08 02 23 00 342  6.5  7.6  1.12  8.33  4.84 999 1021.7  14.7  12.6 999.0 99.0 99.00
2006 08 03 00 00 341  6.9  7.9  1.12  7.69  4.74 999 1021.3  14.6  12.7 999.0 99.0 99.00
2006 08 03 01 00 345  7.6  8.7  1.30  8.33  4.48 999 1020.8  14.6  12.7 999.0 99.0 99.00
2006 08 03 02 00 348  7.9  9.2  1.50  8.33  4.76 999 1020.5  14.6  12.8 999.0 99.0 99.00
2006 08 03 03 00 350  8.5  9.8  1.49  4.76  4.54 999 1020.2  14.5  12.6 999.0 99.0 99.00
2006 08 03 04 00 352  9.3 11.1  1.67  4.76  4.62 999 1020.1  14.4  12.4 999.0 99.0 99.00
2006 08 03 05 00 358  9.6 11.2  1.91  5.00  4.69 999 1020.4  14.3  12.0 999.0 99.0 99.00
2006 08 03 06 00   5  8.9 10.3  1.97  5.56  4.79 999 1020.4  14.0  11.7 999.0 99.0 99.00
2006 08 03 07 00   4  9.1 10.4  2.10  5.88  4.96 999 1020.1  13.9  11.4 999.0 99.0 99.00
2006 08 03 08 00   5  9.1 10.6  2.05  5.56  4.94 999 1019.7  13.7  11.1 999.0 99.0 99.00
2006 08 03 09 00   1  8.4 10.1  1.97  6.25  4.97 999 1019.6  13.5  11.5 999.0 99.0 99.00
2006 08 03 10 00   2  8.2  9.6  1.99  6.67  5.16 999 1019.3  13.3  11.5 999.0 99.0 99.00
2006 08 03 11 00   5  7.3  8.6  1.95  6.25  5.21 999 1019.5  13.1  11.2 999.0 99.0 99.00
2006 08 03 12 00   6  6.2  7.2  1.98  6.67  5.47 999 1019.6  12.7  11.0 999.0 99.0 99.00
2006 08 03 13 00   8  6.3  7.5  1.90  6.67  5.46 999 1019.7  12.5  10.9 999.0 99.0 99.00
2006 08 03 14 00   8  6.5  7.5  1.92  6.67  5.42 999 1019.8  12.5  10.9 999.0 99.0 99.00
2006 08 03 15 00 360  6.0  6.7  1.84  6.67  5.40 999 1020.0  12.4  10.9 999.0 99.0 99.00
2006 08 03 16 00   3  6.7  7.7  1.97  6.25  5.45 999 1020.0  12.3  11.0 999.0 99.0 99.00
2006 08 03 17 00   1  6.9  7.8  1.91  6.67  5.41 999 1020.1  12.4  11.0 999.0 99.0 99.00
2006 08 03 18 00 358  7.4  8.6  1.87  6.25  5.47 999 1019.8  12.5  11.1 999.0 99.0 99.00
2006 08 03 19 00 356  6.9  7.7  1.89  7.14  5.41 999 1019.7  12.6  11.3 999.0 99.0 99.00
2006 08 03 20 00 360  5.4  6.2  1.98  7.14  5.52 999 1019.7  12.6  11.4 999.0 99.0 99.00
2006 08 03 21 00 356  7.0  8.1  1.97  9.09  5.67 999 1019.3  13.0  11.5 999.0 99.0 99.00
2006 08 03 22 00 358  6.5  7.7  1.97  6.67  5.43 999 1019.0  13.1  11.5 999.0 99.0 99.00
2006 08 03 23 00 354  7.5  9.3  2.12  7.69  5.56 999 1018.5  13.3  11.4 999.0 99.0 99.00
2006 08 04 00 00 359  8.3  9.8  2.29  7.69  5.54 999 1018.0  13.5  11.2 999.0 99.0 99.00
2006 08 04 01 00 357  9.5 11.3  2.42  8.33  5.46 999 1017.8  13.7  11.1 999.0 99.0 99.00
2006 08 04 02 00 357  9.5 10.9  2.64  7.69  5.59 999 1017.7  13.5  11.0 999.0 99.0 99.00
2006 08 04 03 00 355  9.5 11.4  2.64  7.14  5.66 999 1017.6  13.5  10.9 999.0 99.0 99.00
2006 08 04 04 00 358  8.3  9.9  2.71  9.09  5.75 999 1017.9  13.2  10.8 999.0 99.0 99.00
2006 08 04 05 00   1  7.8  9.2  2.55  9.09  5.85 999 1018.4  13.0  10.7 999.0 99.0 99.00
2006 08 04 06 00   5  6.8  7.7  2.67  8.33  6.16 999 1018.4  12.7  10.6 999.0 99.0 99.00
2006 08 04 07 00  17  5.7  6.5  2.57  8.33  6.32 999 1018.5  12.1  10.5 999.0 99.0 99.00
2006 08 04 08 00   9  5.3  6.1  2.50  8.33  6.23 999 1018.4  12.0  10.4 999.0 99.0 99.00
2006 08 04 09 00   8  5.8  6.8  2.28  7.69  6.09 999 1018.2  12.0  10.4 999.0 99.0 99.00
2006 08 04 10 00   1  5.5  6.9  2.38  8.33  6.22 999 1018.0  11.8  10.4 999.0 99.0 99.00
2006 08 04 11 00 357  5.3  6.2  2.23  7.69  6.08 999 1017.9  11.8  10.3 999.0 99.0 99.00
2006 08 04 12 00 354  5.6  6.5  2.46  7.69  6.21 999 1018.0  11.8  10.3 999.0 99.0 99.00
2006 08 04 13 00 358  4.4  5.3  2.39  8.33  6.18 999 1018.2  11.8  10.4 999.0 99.0 99.00
2006 08 04 14 00   5  4.9  6.0  2.35  8.33  6.06 999 1018.3  12.0  10.5 999.0 99.0 99.00
2006 08 04 15 00  17  4.9  5.6  2.27  7.69  5.96 999 1018.5  12.1  10.4 999.0 99.0 99.00
2006 08 04 16 00   4  5.0  5.6  2.48  8.33  6.19 999 1018.5  12.2  10.3 999.0 99.0 99.00
2006 08 04 17 00 358  5.0  5.8  2.57  8.33  6.24 999 1018.6  12.2  10.7 999.0 99.0 99.00
2006 08 04 18 00  11  5.4  6.1  2.80  8.33  6.45 999 1018.9  12.5  10.7 999.0 99.0 99.00
2006 08 04 19 00  12  4.0  4.9  2.53  9.09  6.46 999 1019.0  12.2  10.8 999.0 99.0 99.00
2006 08 04 20 00  10  4.1  5.4  2.37  9.09  6.30 999 1018.7  12.3  11.0 999.0 99.0 99.00
2006 08 04 21 00 360  4.8  5.6  2.43  9.09  6.76 999 1018.5  12.5  11.1 999.0 99.0 99.00
2006 08 04 22 00   1  6.2  7.3  2.12  9.09  6.25 999 1018.2  12.7  11.1 999.0 99.0 99.00
2006 08 04 23 00 356  7.1  8.2  2.23  9.09  6.40 999 1017.8  12.9  11.3 999.0 99.0 99.00
2006 08 05 00 00 349  7.6  8.6  2.22  9.09  6.23 999 1017.1  12.9  11.2 999.0 99.0 99.00
2006 08 05 01 00 353  6.8  8.1  2.19  9.09  6.05 999 1017.2  13.1  11.2 999.0 99.0 99.00
2006 08 05 02 00 359  6.5  7.7  2.40  9.09  6.40 999 1016.9  13.1  11.1 999.0 99.0 99.00
2006 08 05 03 00 358  7.1  8.2  2.20  8.33  5.82 999 1016.7  13.0  11.0 999.0 99.0 99.00
2006 08 05 04 00 357  7.2  8.2  2.19  8.33  5.83 999 1016.8  12.8  10.8 999.0 99.0 99.00
2006 08 05 05 00 360  7.2  8.1  2.14  8.33  5.58 999 1017.1  12.9  10.7 999.0 99.0 99.00
2006 08 05 06 00 360  7.2  8.2  2.28  9.09  5.77 999 1017.2  12.7  10.7 999.0 99.0 99.00
2006 08 05 07 00 358  6.9  8.2  2.49  8.33  6.06 999 1017.4  12.8  10.8 999.0 99.0 99.00
2006 08 05 08 00 354  8.6  9.6  2.08  7.69  5.62 999 1016.9  12.8  10.7 999.0 99.0 99.00
2006 08 05 09 00 354  8.1  9.1  1.93  7.69  5.34 999 1016.8  12.7  10.6 999.0 99.0 99.00
2006 08 05 10 00   3  7.6  8.6  1.83  7.14  5.02 999 1016.9  12.6  10.5 999.0 99.0 99.00
2006 08 05 11 00   1  6.6  7.7  1.79  8.33  5.18 999 1016.8  12.5  10.4 999.0 99.0 99.00
2006 08 05 12 00   9  6.5  7.5  1.84  7.69  5.14 999 1016.8  12.5  10.6 999.0 99.0 99.00
2006 08 05 13 00  22  5.0  5.7  1.63  7.69  4.95 999 1017.1  12.1  10.6 999.0 99.0 99.00
2006 08 05 14 00  15  6.7  7.9  1.70  7.69  5.17 999 1017.2  12.3  10.6 999.0 99.0 99.00
2006 08 05 15 00   8  6.9  8.0  1.60  7.69  4.84 999 1017.2  12.3  10.6 999.0 99.0 99.00
2006 08 05 16 00  14  6.4  7.7  1.70  7.69  4.83 999 1017.6  12.1  10.7 999.0 99.0 99.00
2006 08 05 17 00  11  8.2  9.5  1.71  7.14  4.83 999 1017.5  12.2  10.7 999.0 99.0 99.00
2006 08 05 18 00   1  8.2 10.6  1.63  7.69  5.00 999 1017.4  12.2  10.7 999.0 99.0 99.00
2006 08 05 19 00   7  7.5  8.5  1.68  7.14  4.87 999 1017.3  12.3  10.8 999.0 99.0 99.00
2006 08 05 20 00   9  6.2  7.6  1.77  7.14  5.21 999 1017.3  12.4  10.7 999.0 99.0 99.00
2006 08 05 21 00   4  5.4  6.3  1.67  7.14  5.23 999 1017.0  12.4  10.5 999.0 99.0 99.00
