YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
2000 04 18 16 328  4.3  5.4  1.64 10.00  5.77 999 1014.3   9.8  10.5 999.0 99.0
2000 04 18 17 312  3.5  4.4  1.66 10.00  5.74 999 1014.9   9.8  10.6 999.0 99.0
2000 04 18 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 18 19 292  2.9  4.7  1.58 10.00  6.06 999 1016.9  10.2  11.0 999.0 99.0
2000 04 18 20 297  3.9  4.9  1.43 10.00  5.97 999 1017.4  10.1  11.0 999.0 99.0
2000 04 18 21 269  2.9  4.0  1.34  9.09  5.97 999 1018.0  10.2  11.0 999.0 99.0
2000 04 18 22 275  1.7  3.2  1.39 10.00  6.30 999 1018.8  10.2  11.3 999.0 99.0
2000 04 18 23 242  1.7  3.1  1.32  6.25  5.91 999 1019.1  10.3  11.3 999.0 99.0
2000 04 19 00 264  2.1  3.8  1.34 10.00  6.10 999 1019.6  10.2  11.3 999.0 99.0
2000 04 19 01 269  2.2  3.2  1.32 10.00  6.12 999 1020.2  10.4  11.3 999.0 99.0
2000 04 19 02 248  2.2  2.8  1.37 10.00  6.18 999 1020.4  10.5  11.3 999.0 99.0
2000 04 19 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 19 04 180  0.0  0.3  1.43  9.09  6.03 999 1021.0   9.5  11.3 999.0 99.0
2000 04 19 05  62  0.3  0.7  1.44  5.88  5.81 999 1021.2   9.5  11.1 999.0 99.0
2000 04 19 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 19 07  63  1.4  2.2  1.34 10.00  5.83 999 1021.1   9.8  11.0 999.0 99.0
2000 04 19 08  89  0.3  0.9  1.17  9.09  5.98 999 1021.2   9.8  10.8 999.0 99.0
2000 04 19 09  75  1.3  1.7  1.19  9.09  5.79 999 1021.1  10.2  11.0 999.0 99.0
2000 04 19 10  95  5.1  5.8  1.17 10.00  5.99 999 1020.3  10.3  11.0 999.0 99.0
2000 04 19 11 106  5.2  6.3  1.08 10.00  5.83 999 1020.3  10.2  10.9 999.0 99.0
2000 04 19 12 176  5.7  7.1  1.22  9.09  6.54 999 1020.3  11.0  11.0 999.0 99.0
2000 04 19 13 170  7.1  9.0  1.15  7.69  5.63 999 1020.0  10.7  11.0 999.0 99.0
2000 04 19 14 158  7.3  8.6  1.27  5.88  5.09 999 1020.3  10.3  11.0 999.0 99.0
2000 04 19 15 166  6.6  8.0  1.31  5.88  5.30 999 1020.5  10.6  11.3 999.0 99.0
2000 04 19 16 174  7.7  9.3  1.33  5.56  5.14 999 1020.8  10.5  11.3 999.0 99.0
2000 04 19 17 157  6.9  8.0  1.37  5.26  5.01 999 1021.2  10.5  11.3 999.0 99.0
2000 04 19 18 166  6.9  7.8  1.36  9.09  5.10 999 1021.9  10.4  11.3 999.0 99.0
2000 04 19 19 154  5.1  6.2  1.30  9.09  5.12 999 1022.1  10.5  11.3 999.0 99.0
2000 04 19 20 149  4.8  6.2  1.25  9.09  5.57 999 1022.1  10.9  11.0 999.0 99.0
2000 04 19 21 169  5.6  6.6  1.27  9.09  5.74 999 1022.1  11.3  11.0 999.0 99.0
2000 04 19 22 169  5.3  6.5  1.23 10.00  5.73 999 1022.4  11.4  10.9 999.0 99.0
2000 04 19 23 173  5.0  6.1  1.28  9.09  5.79 999 1022.5  11.4  10.8 999.0 99.0
2000 04 20 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 20 01 177  3.7  4.8  1.29  9.09  6.32 999 1022.5  11.3  10.6 999.0 99.0
2000 04 20 02 164  3.3  4.0  1.28  8.33  6.13 999 1022.3  11.3  10.9 999.0 99.0
2000 04 20 03 166  2.8  3.3  1.17  9.09  6.04 999 1022.6  11.3  11.0 999.0 99.0
2000 04 20 04 165  2.5  3.3  1.10  9.09  6.13 999 1022.6  11.3  11.0 999.0 99.0
2000 04 20 05 146  2.7  3.2  1.02  9.09  5.85 999 1022.7  11.1  11.0 999.0 99.0
2000 04 20 06 155  2.6  3.1  1.11  9.09  6.18 999 1022.7  11.0  10.9 999.0 99.0
2000 04 20 07 155  3.1  3.5  1.08  9.09  6.17 999 1022.6  11.0  10.8 999.0 99.0
2000 04 20 08 138  3.5  4.2  1.05  9.09  6.14 999 1022.6  11.0  10.6 999.0 99.0
2000 04 20 09 147  2.3  2.8  1.09  9.09  6.10 999 1022.6  11.0  10.6 999.0 99.0
2000 04 20 10 142  2.7  3.4  1.10  9.09  6.40 999 1022.5  11.0  11.0 999.0 99.0
2000 04 20 11 132  1.8  2.3  1.12  9.09  6.50 999 1022.6  11.0  11.3 999.0 99.0
2000 04 20 12 108  1.5  2.5  1.14  9.09  6.55 999 1022.6  10.9  11.3 999.0 99.0
2000 04 20 13 104  3.7  4.5  1.20  8.33  6.68 999 1022.1  10.9  11.3 999.0 99.0
2000 04 20 14 105  3.8  4.5  1.29  8.33  7.06 999 1022.2  10.5  11.3 999.0 99.0
2000 04 20 15 111  2.1  2.6  1.22  8.33  6.94 999 1022.6  10.9  11.4 999.0 99.0
2000 04 20 16 180  0.0  0.4  1.45  8.33  7.02 999 1023.4  11.7  11.3 999.0 99.0
2000 04 20 17  64  0.8  1.5  1.50  8.33  6.98 999 1022.9  11.3  11.0 999.0 99.0
2000 04 20 18  44  1.1  1.7  1.38  8.33  6.91 999 1022.9  11.0  11.3 999.0 99.0
2000 04 20 19  53  0.7  1.4  1.36  7.69  7.13 999 1022.7  11.3  11.3 999.0 99.0
2000 04 20 20 356  1.3  2.1  1.43  8.33  7.01 999 1022.2  11.6  12.3 999.0 99.0
2000 04 20 21 321  2.7  3.1  1.42  8.33  6.99 999 1021.7  11.8  12.2 999.0 99.0
2000 04 20 22 318  3.2  3.7  1.53  9.09  7.37 999 1021.1  12.1  11.8 999.0 99.0
2000 04 20 23 320  3.2  3.7  1.68  8.33  7.26 999 1020.9  12.2  11.7 999.0 99.0
2000 04 21 00 315  4.0 99.0 99.00 99.00 99.00 999 1020.5  12.5  11.8 999.0 99.0
2000 04 21 01 332  2.6  3.1  1.50  9.09  7.16 999 1020.4  12.5  12.1 999.0 99.0
2000 04 21 02 320  3.5  4.5  1.76  9.09  7.58 999 1020.5  12.2  12.5 999.0 99.0
2000 04 21 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 21 04 348  2.4  2.9  1.63  9.09  7.44 999 1020.3  11.6  12.1 999.0 99.0
2000 04 21 05 354  1.4  1.7  1.61  9.09  7.36 999 1020.1  11.3  12.2 999.0 99.0
2000 04 21 06 289  2.6  3.2  1.55  9.09  7.15 999 1019.8  11.3  12.1 999.0 99.0
2000 04 21 07 288  1.6  2.1  1.61  9.09  7.33 999 1019.4  11.0  11.9 999.0 99.0
2000 04 21 08 294  0.7  1.2  1.49  8.33  7.44 999 1018.8  11.0  11.9 999.0 99.0
2000 04 21 09 264  0.2  0.9  1.51  8.33  7.31 999 1018.0  10.6  11.8 999.0 99.0
2000 04 21 10 269  2.4  3.0  1.51  9.09  7.43 999 1017.7  11.0  11.8 999.0 99.0
2000 04 21 11 262  2.2  3.0  1.42  8.33  7.41 999 1017.2  11.0  11.8 999.0 99.0
2000 04 21 12 247  1.7  2.8  1.44  8.33  7.58 999 1016.6  11.0  11.8 999.0 99.0
2000 04 21 13 239  2.5  3.3  1.50  9.09  7.82 999 1016.3  11.0  11.8 999.0 99.0
2000 04 21 14 245  3.3  4.5  1.39  9.09  7.61 999 1015.9  10.6  11.8 999.0 99.0
2000 04 21 15 233  4.1  5.2  1.35  8.33  7.37 999 1015.9  10.5  11.8 999.0 99.0
2000 04 21 16 215  4.8  6.3  1.38  8.33  7.14 999 1015.7  10.6  11.8 999.0 99.0
2000 04 21 17 204  4.3  5.3  1.25  8.33  6.61 999 1015.3  10.6  11.7 999.0 99.0
2000 04 21 18 195  5.7  7.0  1.27  7.69  6.50 999 1014.8  10.6  11.8 999.0 99.0
2000 04 21 19 201  7.2  9.0  1.39  8.33  6.21 999 1014.7  10.7  11.7 999.0 99.0
2000 04 21 20 203  8.3  9.7  1.45  8.33  5.67 999 1014.2  10.7  11.7 999.0 99.0
2000 04 21 21 199  7.8  9.2 99.00 99.00 99.00 999 1013.6  10.2  11.7 999.0 99.0
2000 04 21 22 192  8.2 10.4  1.54  7.69  5.07 999 1013.4  10.3  11.7 999.0 99.0
2000 04 21 23 190  9.0 10.7 99.00 99.00 99.00 999 1012.7  10.5  11.7 999.0 99.0
2000 04 22 00 187 10.0 11.6  1.86  7.69  5.37 999 1012.0  10.5  11.7 999.0 99.0
2000 04 22 01 190 10.4 12.2  2.17 16.67  5.60 999 1011.5  10.6  11.4 999.0 99.0
2000 04 22 02 193 10.2 13.2  2.24  5.56  5.46 999 1011.2  10.1  11.3 999.0 99.0
2000 04 22 03 199 12.4 15.4  2.71  5.88  5.92 999 1010.8  10.2  11.1 999.0 99.0
2000 04 22 04 202 12.5 14.6  2.95  5.88  6.10 999 1011.0  10.5  11.1 999.0 99.0
2000 04 22 05 290  8.6 10.2  3.06  6.25  6.36 999 1012.4  10.3  11.3 999.0 99.0
2000 04 22 06 281  8.2  9.9  3.15  6.67  7.00 999 1013.3  10.3  11.3 999.0 99.0
2000 04 22 07 284  8.5 10.0  2.96 10.00  7.06 999 1014.0  10.0  11.2 999.0 99.0
2000 04 22 08 285  8.5 10.1  2.93 10.00  7.25 999 1014.2   9.8  11.3 999.0 99.0
2000 04 22 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 22 10 278  4.9  6.3  2.77 11.11  7.18 999 1015.0   9.5  10.9 999.0 99.0
2000 04 22 11 311  4.8  6.2  2.63 16.67  7.25 999 1015.5   9.5  10.9 999.0 99.0
2000 04 22 12 308  3.9 99.0 99.00 99.00 99.00 999 1015.8   9.7 999.0 999.0 99.0
2000 04 22 13 269  2.1  3.7  2.48 16.67  7.78 999 1016.4   9.7  11.0 999.0 99.0
2000 04 22 14 261  2.4  4.5  2.80 16.67  7.87 999 1017.0   8.7  11.0 999.0 99.0
2000 04 22 15 262  7.6  9.6  2.49 16.67  7.53 999 1017.3   9.7  10.9 999.0 99.0
2000 04 22 16 248  3.0  4.4  2.77 16.67  7.82 999 1018.2   9.2  11.0 999.0 99.0
2000 04 22 17 217  4.9  6.2  2.64 16.67  7.32 999 1018.8  10.1  11.0 999.0 99.0
2000 04 22 18 222  5.8  7.0  2.83 16.67  7.75 999 1019.2  10.2  11.0 999.0 99.0
2000 04 22 19 221  5.8  6.8  2.55 16.67  7.44 999 1019.6  10.5  11.0 999.0 99.0
2000 04 22 20 239  7.5  8.6  2.83  9.09  7.25 999 1019.9  10.2  11.0 999.0 99.0
2000 04 22 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 22 22 213  8.2  9.8  2.92 10.00  7.15 999 1020.5  10.2  11.3 999.0 99.0
2000 04 22 23 236  9.2 10.8  2.97 10.00  7.59 999 1020.5  10.1  11.3 999.0 99.0
2000 04 23 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 23 01 239  6.1  7.4  2.59 16.67  7.50 999 1021.0  10.5  11.4 999.0 99.0
2000 04 23 02 243  4.3  7.0  2.32 14.29  7.37 999 1021.1   9.4  11.4 999.0 99.0
2000 04 23 03 210  5.0  6.2  2.19 11.11  7.31 999 1021.1  10.2  11.4 999.0 99.0
2000 04 23 04 247  3.5  5.5  2.04 16.67  6.98 999 1021.4   9.4  11.3 999.0 99.0
2000 04 23 05 248  6.5  8.1  2.25 14.29  7.30 999 1021.9  10.2  11.3 999.0 99.0
2000 04 23 06 252  6.6  7.9  2.11 11.11  7.08 999 1021.9  10.2  11.2 999.0 99.0
2000 04 23 07 239  4.8  6.0  2.22 14.29  7.24 999 1022.0   9.8  11.0 999.0 99.0
2000 04 23 08 229  6.4  8.6  2.04 14.29  6.97 999 1021.8  10.2  11.0 999.0 99.0
2000 04 23 09 210  6.7  8.1  2.38 14.29  7.23 999 1021.6   9.7  11.0 999.0 99.0
2000 04 23 10 222  8.1  9.5  2.29 14.29  7.06 999 1021.2  10.2  10.9 999.0 99.0
2000 04 23 11 215  8.3 10.2  2.70 14.29  7.50 999 1021.1  10.2  11.0 999.0 99.0
2000 04 23 12 199  8.6 10.1  2.82 14.29  7.71 999 1020.9  10.2  11.0 999.0 99.0
2000 04 23 13 200  6.9  8.5  2.71 14.29  7.36 999 1021.0   9.7  11.0 999.0 99.0
2000 04 23 14 221 11.2 14.6  2.89 14.29  6.99 999 1020.9   9.8  11.0 999.0 99.0
2000 04 23 15 199  9.7 11.8  3.16 14.29  7.54 999 1021.3   9.6  11.0 999.0 99.0
2000 04 23 16 246  8.1  9.7  3.05 16.67  7.66 999 1021.9   9.4  11.0 999.0 99.0
2000 04 23 17 242  8.0  9.5  3.08 14.29  7.57 999 1022.3  10.3  11.0 999.0 99.0
2000 04 23 18 264  8.4 10.1  3.25 14.29  7.97 999 1023.0  10.2  11.0 999.0 99.0
2000 04 23 19 288  8.7 10.9  2.75 14.29  7.01 999 1023.8   9.0  11.0 999.0 99.0
2000 04 23 20 291  8.0  9.8  3.05 14.29  7.58 999 1024.5   9.5  11.0 999.0 99.0
2000 04 23 21 303  8.6 10.8  2.99 14.29  7.45 999 1025.2   9.1  11.0 999.0 99.0
2000 04 23 22 293  6.9  8.9  3.44 14.29  8.12 999 1026.1   9.0  10.9 999.0 99.0
2000 04 23 23 313  6.6  8.5  3.46 14.29  8.82 999 1026.6   9.0  11.0 999.0 99.0
2000 04 24 00 305  6.8  8.4  2.98 12.50  7.99 999 1026.8   9.0  10.9 999.0 99.0
2000 04 24 01 308  6.1  7.9  3.30 12.50  8.50 999 1027.2   8.9  10.6 999.0 99.0
2000 04 24 02 308  5.6  7.3  3.39 12.50  8.69 999 1027.3   8.9  10.6 999.0 99.0
2000 04 24 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 24 04 348  4.0  5.4  4.20 12.50  9.48 999 1027.8   8.6  10.6 999.0 99.0
2000 04 24 05 356  2.8  4.0  3.50 11.11  8.67 999 1028.4   8.6  10.6 999.0 99.0
2000 04 24 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 24 07  71  1.5  3.5  3.84 12.50  8.79 999 1028.7   8.6  10.6 999.0 99.0
2000 04 24 08  37  2.6  4.4  4.20 12.50  9.08 999 1028.7   8.5  10.6 999.0 99.0
2000 04 24 09  90  4.2  6.5  4.18 12.50  8.81 999 1028.2   8.3  10.5 999.0 99.0
2000 04 24 10  92  3.2  5.1  3.72 14.29  8.64 999 1027.8   8.2  10.5 999.0 99.0
2000 04 24 11  73  3.9  5.8  3.61 14.29  8.82 999 1027.4   8.2  10.5 999.0 99.0
2000 04 24 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 24 13  73  5.9  8.0  3.45 12.50  8.78 999 1026.4   7.9  10.5 999.0 99.0
2000 04 24 14  89  7.3  9.8  3.45 12.50  9.21 999 1026.0   7.4  10.5 999.0 99.0
2000 04 24 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 24 16  86  7.7  9.8  3.11 12.50  8.57 999 1025.2   7.4  10.5 999.0 99.0
2000 04 24 17  80  8.2 10.2  2.99 12.50  8.80 999 1024.2   7.5  10.6 999.0 99.0
2000 04 24 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 24 19  92  7.0  8.4  2.72 12.50  8.37 999 1022.7   8.2  10.6 999.0 99.0
2000 04 24 20 109  5.7  8.9  2.87 11.11  9.07 999 1021.8   8.7  10.6 999.0 99.0
2000 04 24 21 142  6.2  8.1  2.78 12.50  9.30 999 1021.0   9.7  10.6 999.0 99.0
2000 04 24 22 174  6.8  8.0  3.23 14.29  9.93 999 1020.7   9.8  10.6 999.0 99.0
2000 04 24 23 168  7.5  8.8  2.57 12.50  8.34 999 1019.5  10.2  10.6 999.0 99.0
2000 04 25 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 25 01 197  8.7 10.2  2.64 12.50  7.47 999 1018.4   9.8  10.6 999.0 99.0
2000 04 25 02 180  8.3  9.9  2.49 12.50  7.30 999 1017.4   9.7  10.5 999.0 99.0
2000 04 25 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 25 04 177 10.6 13.2  2.23 12.50  6.24 999 1016.1   9.7  10.5 999.0 99.0
2000 04 25 05 177 10.4 12.4  2.33 12.50  6.23 999 1015.9   9.5  10.5 999.0 99.0
2000 04 25 06 175 11.1 13.8  2.26  5.88  5.98 999 1015.2   9.8  10.4 999.0 99.0
2000 04 25 07 180 13.8 17.2  2.70  6.25  5.87 999 1014.5  10.0  10.3 999.0 99.0
2000 04 25 08 176 13.9 18.1  3.22  7.69  6.22 999 1013.9   9.5  10.2 999.0 99.0
2000 04 25 09 191 12.3 15.5  3.79  7.69  6.65 999 1014.6   9.5  10.2 999.0 99.0
2000 04 25 10 195  8.2  9.9  3.69  8.33  6.73 999 1014.8   9.8  10.2 999.0 99.0
2000 04 25 11 232  6.5  8.3  3.29  9.09  6.77 999 1015.3  10.5  10.2 999.0 99.0
2000 04 25 12 231  6.7  8.4  3.00  8.33  6.67 999 1015.9  10.5  10.2 999.0 99.0
2000 04 25 13 217  7.1  9.1  3.16  8.33  6.93 999 1016.3  10.6  10.2 999.0 99.0
2000 04 25 14 234  7.4  9.5  3.09  8.33  7.05 999 1016.9  10.6  10.2 999.0 99.0
2000 04 25 15 235  7.0  9.2  2.61  8.33  6.56 999 1017.9  10.5  10.2 999.0 99.0
2000 04 25 16 230  5.5  6.9  2.73  9.09  7.00 999 1018.7   9.8  10.2 999.0 99.0
2000 04 25 17 229  6.5  8.3  2.82  8.33  7.39 999 1019.4  10.5  10.3 999.0 99.0
2000 04 25 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 25 19 215  6.2  7.7  3.67 14.29  8.65 999 1021.2  10.1  10.5 999.0 99.0
2000 04 25 20 231  7.3  9.5  4.78 14.29  9.73 999 1022.2   9.0  10.5 999.0 99.0
2000 04 25 21 244  6.0  8.1  5.32 14.29  9.94 999 1022.6   9.1  10.5 999.0 99.0
2000 04 25 22 238  6.1  8.4  5.04 14.29  9.88 999 1023.5  10.1  10.5 999.0 99.0
2000 04 25 23 244  4.9  6.8  5.08 14.29  9.70 999 1024.0  10.3  10.6 999.0 99.0
2000 04 26 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 26 01 256  4.6  6.5  5.01 14.29  9.55 999 1024.3  10.2  10.6 999.0 99.0
2000 04 26 02 246  4.4  6.5  4.89 14.29  9.35 999 1024.6  10.5  10.6 999.0 99.0
2000 04 26 03 230  2.9  4.4  4.67 14.29  9.29 999 1025.0  10.2  10.6 999.0 99.0
2000 04 26 04 211  2.9  4.3  4.62 12.50  9.50 999 1025.2  10.1  10.6 999.0 99.0
2000 04 26 05 195  2.4  3.6  4.79 14.29  9.98 999 1025.7  10.2  10.6 999.0 99.0
2000 04 26 06 209  1.6  3.1  4.60 12.50  9.39 999 1025.7  10.1  10.6 999.0 99.0
2000 04 26 07 253  1.2  2.9  4.78 12.50  9.65 999 1025.5  10.0  10.6 999.0 99.0
2000 04 26 08 191  1.1  2.2  4.09 14.29  9.25 999 1025.5   9.8  10.6 999.0 99.0
2000 04 26 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 26 10 119  3.6  5.9  4.05 12.50  9.24 999 1024.8   9.7  10.6 999.0 99.0
2000 04 26 11 120  4.1  5.9  3.94 12.50  8.95 999 1024.2   9.5  10.6 999.0 99.0
2000 04 26 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 26 13  93  3.2  4.7  4.39 12.50  9.65 999 1023.2   9.0  10.6 999.0 99.0
2000 04 26 14  81  4.0  5.7  3.89 12.50  9.09 999 1022.9   8.8  10.6 999.0 99.0
2000 04 26 15  81  5.6  7.4  3.71 12.50  9.06 999 1022.1   9.0  10.6 999.0 99.0
2000 04 26 16  99  5.7  8.1  3.89 12.50  9.19 999 1021.6   9.0  10.6 999.0 99.0
2000 04 26 17  98  3.7  6.3  3.29 12.50  8.63 999 1021.0   9.0  10.6 999.0 99.0
2000 04 26 18  98  4.5  6.5  3.40 11.11  8.89 999 1020.3   9.6  10.9 999.0 99.0
2000 04 26 19  99  4.0  5.3  2.61 11.11  8.24 999 1020.0  10.2  10.9 999.0 99.0
2000 04 26 20  96  2.2  3.7  2.71 11.11  8.70 999 1019.1  10.9  11.0 999.0 99.0
2000 04 26 21  98  1.4  3.0  2.81 11.11  8.96 999 1017.9  11.4  11.2 999.0 99.0
2000 04 26 22  80  1.7  3.3  2.41 11.11  8.79 999 1017.2  11.8  11.7 999.0 99.0
2000 04 26 23 105  1.7  2.8  2.22 11.11  8.33 999 1016.2  12.5  11.6 999.0 99.0
2000 04 27 00 119  2.1  3.1  2.11 11.11  8.00 999 1015.0  12.6  11.7 999.0 99.0
2000 04 27 01 198  2.4  3.3  2.26 11.11  8.34 999 1014.8  12.8  11.8 999.0 99.0
2000 04 27 02 159  3.9  5.2  2.23 11.11  8.40 999 1014.0  12.2  11.7 999.0 99.0
2000 04 27 03 167  6.3  8.2  1.88 11.11  8.01 999 1013.3  12.0  11.4 999.0 99.0
2000 04 27 04 182  7.4  8.8  1.84 11.11  7.02 999 1012.9  11.7  11.3 999.0 99.0
2000 04 27 05 184  8.0  9.8  1.77 10.00  6.15 999 1013.1  11.7  11.0 999.0 99.0
2000 04 27 06 178  8.5 10.1  1.75 10.00  5.96 999 1012.6  11.4  11.2 999.0 99.0
2000 04 27 07 180  8.3 10.4  1.83 11.11  5.62 999 1011.9  11.3  11.2 999.0 99.0
2000 04 27 08 170  7.3  8.5  1.74 10.00  5.39 999 1011.5  11.4  11.0 999.0 99.0
2000 04 27 09 162  7.2  8.5  1.71  5.00  5.15 999 1010.8  11.3  11.0 999.0 99.0
2000 04 27 10 166  6.3  7.8  1.91  5.56  5.48 999 1010.0  11.4  11.0 999.0 99.0
2000 04 27 11 178  8.0 10.5  2.11  6.25  5.63 999 1009.5  11.7  11.0 999.0 99.0
2000 04 27 12 183 10.7 13.1  2.34  7.69  5.77 999 1008.6  11.5  10.9 999.0 99.0
2000 04 27 13 176 11.1 13.9  2.48  7.69  5.89 999 1008.0  11.0  10.9 999.0 99.0
2000 04 27 14 215  8.4 10.4  2.51  8.33  6.06 999 1008.7  10.2  11.0 999.0 99.0
2000 04 27 15 227  6.2  7.5  2.67  7.69  6.50 999 1009.4   9.7  10.9 999.0 99.0
2000 04 27 16 233  5.9  7.1  2.50 10.00  6.70 999 1009.8   9.7  10.9 999.0 99.0
2000 04 27 17 200  6.4  7.6  2.40 16.67  6.91 999 1010.1   9.7  10.9 999.0 99.0
2000 04 27 18 184  9.3 11.1  2.86 16.67  7.67 999 1010.5   9.8  10.9 999.0 99.0
2000 04 27 19 231  7.7  9.4  2.72 14.29  7.25 999 1011.7   9.1  11.0 999.0 99.0
2000 04 27 20 233  7.7  9.1  3.42 14.29  8.51 999 1012.4   9.4  11.0 999.0 99.0
2000 04 27 21 224  9.3 11.2  3.61 14.29  8.51 999 1012.7  10.5  11.0 999.0 99.0
2000 04 27 22 221 10.7 12.5  3.81 14.29  8.45 999 1013.3  10.5  11.0 999.0 99.0
2000 04 27 23 225 10.7 13.4  3.66 12.50  7.76 999 1013.4  10.6  11.0 999.0 99.0
2000 04 28 00 222  9.3 11.8  4.25 12.50  8.20 999 1013.8  10.5  11.0 999.0 99.0
2000 04 28 01 212 10.1 12.3  4.37 12.50  7.97 999 1014.2  10.5  11.0 999.0 99.0
2000 04 28 02 210 10.3 13.0  4.41 12.50  7.81 999 1014.3  10.2  11.0 999.0 99.0
2000 04 28 03 218 11.7 14.7  4.30 12.50  7.88 999 1014.1  10.2  11.0 999.0 99.0
2000 04 28 04 218 12.0 14.9  4.54 12.50  7.87 999 1014.2  10.3  11.0 999.0 99.0
2000 04 28 05 218 10.5 12.3  4.44 12.50  7.86 999 1014.8  10.2  10.9 999.0 99.0
2000 04 28 06 215 11.7 13.9  4.83 12.50  8.16 999 1014.5  10.2  10.9 999.0 99.0
2000 04 28 07 216 11.2 14.5  4.58 12.50  7.98 999 1014.5  10.2  10.9 999.0 99.0
2000 04 28 08 229 13.3 16.5  4.76 14.29  7.96 999 1014.9  10.0  10.9 999.0 99.0
2000 04 28 09 211 11.9 14.9  4.71 12.50  8.29 999 1015.3   9.5  10.9 999.0 99.0
2000 04 28 10 203 11.5 13.7  4.61 12.50  8.22 999 1015.4   9.8  10.9 999.0 99.0
2000 04 28 11 214 10.9 13.0  4.49 12.50  7.79 999 1015.6  10.0  10.9 999.0 99.0
2000 04 28 12 227 10.6 12.7  4.21 12.50  7.75 999 1016.1   9.3  10.9 999.0 99.0
2000 04 28 13 235 10.6 13.7  4.58 11.11  7.95 999 1016.1   9.3  10.7 999.0 99.0
2000 04 28 14 222  8.8 11.6  4.32 12.50  8.35 999 1017.0   9.2  10.6 999.0 99.0
2000 04 28 15 218  8.9 10.4  4.29 12.50  8.06 999 1017.6   9.4  10.6 999.0 99.0
2000 04 28 16 234  7.0  8.8  4.24 12.50  8.18 999 1018.5   9.4  10.6 999.0 99.0
2000 04 28 17 248  7.8 10.4  4.39 12.50  8.65 999 1019.2   9.7  10.6 999.0 99.0
2000 04 28 18 238  7.7 10.0  4.37 11.11  8.46 999 1020.4  10.1  10.6 999.0 99.0
2000 04 28 19 245  7.3  9.4  4.81 12.50  8.93 999 1021.4  10.2  10.8 999.0 99.0
2000 04 28 20 238  7.8  9.3  5.06 14.29  9.35 999 1022.3  10.0  10.9 999.0 99.0
2000 04 28 21 245  8.0 10.2  4.48 14.29  8.97 999 1023.1   9.8  10.9 999.0 99.0
2000 04 28 22 267  4.7  7.1  4.94 12.50  9.29 999 1024.1   9.0  10.9 999.0 99.0
2000 04 28 23 243  5.8  8.1  5.37 14.29  9.96 999 1024.2   9.8  10.9 999.0 99.0
2000 04 29 00 250  6.1  7.8  5.00 14.29  9.62 999 1024.5  10.2  10.9 999.0 99.0
2000 04 29 01 247  5.2  7.0  5.42 12.50  9.76 999 1024.8  10.2  11.0 999.0 99.0
2000 04 29 02 246  4.8  6.7  4.59 12.50  9.37 999 1025.1   9.8  10.9 999.0 99.0
2000 04 29 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 04 29 04 246  4.0  5.7  4.16 12.50  9.02 999 1025.5   9.5  10.9 999.0 99.0
2000 04 29 05 228  3.8  5.1  4.61 12.50  9.53 999 1026.2   9.5  10.9 999.0 99.0
2000 04 29 06 235  2.7  3.9  4.10 12.50  9.06 999 1026.5   9.5  10.6 999.0 99.0
2000 04 29 07 231  2.9  4.6  4.14 12.50  9.16 999 1026.9   9.4  10.7 999.0 99.0
2000 04 29 08 198  1.7  2.6  3.69 12.50  8.68 999 1026.7   9.4  10.6 999.0 99.0
2000 04 29 09 164  3.2  4.7  3.72 12.50  8.76 999 1026.6   9.3  10.6 999.0 99.0
