YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 03 18 07 191  7.5  8.8  3.43 14.29  9.47 999 1023.4  10.4  10.7 999.0 99.0 99.00
2003 03 18 08 188  8.0  9.8  3.56 12.50  9.12 999 1023.4  10.4  10.8 999.0 99.0 99.00
2003 03 18 09 180  7.9  9.6  3.31 14.29  8.80 999 1023.1  10.4  10.7 999.0 99.0 99.00
2003 03 18 10 172  9.1 10.6  3.01 12.50  7.99 999 1023.1  10.4  10.8 999.0 99.0 99.00
2003 03 18 11 163 10.6 12.3  2.89 12.50  7.67 999 1022.8   9.9  10.7 999.0 99.0 99.00
2003 03 18 12 170  9.9 11.6  3.15 12.50  7.44 999 1022.8  10.0  10.7 999.0 99.0 99.00
2003 03 18 13 171 10.4 12.7  3.64 12.50  7.96 999 1022.9  10.2  10.7 999.0 99.0 99.00
2003 03 18 14 169 11.0 12.6  3.75 12.50  7.80 999 1022.9  10.2  10.7 999.0 99.0 99.00
2003 03 18 15 164 11.7 13.9  3.61 12.50  7.42 999 1022.7  10.0  10.7 999.0 99.0 99.00
2003 03 18 16 164 12.1 15.2  3.85 12.50  7.26 999 1022.7  10.1  10.6 999.0 99.0 99.00
2003 03 18 17 168 12.7 16.1  3.52 12.50  7.01 999 1022.4  10.1  10.6 999.0 99.0 99.00
2003 03 18 18 169 13.5 15.7  3.64 12.50  6.90 999 1022.5   9.9  10.6 999.0 99.0 99.00
2003 03 18 19 169 12.4 15.8  3.71 12.50  7.24 999 1022.6  10.1  10.6 999.0 99.0 99.00
2003 03 18 20 182 12.6 15.8  4.15 12.50  7.54 999 1022.4  10.6  10.6 999.0 99.0 99.00
2003 03 18 21 181 12.1 14.8  4.05 14.29  7.59 999 1022.3  10.6  10.6 999.0 99.0 99.00
2003 03 18 22 183 12.1 14.4  4.62 14.29  8.31 999 1021.9  10.6  10.6 999.0 99.0 99.00
2003 03 18 23 187 10.9 13.1  4.71 14.29  8.63 999 1021.9  10.8  10.6 999.0 99.0 99.00
2003 03 19 00 186 10.5 13.1  4.67 12.50  8.94 999 1021.9  10.8  10.6 999.0 99.0 99.00
2003 03 19 01 184 10.2 12.1  4.55 14.29  8.90 999 1021.8  10.8  10.6 999.0 99.0 99.00
2003 03 19 02 186  8.6 10.4  3.69 14.29  8.29 999 1021.6  10.8  10.6 999.0 99.0 99.00
2003 03 19 03 187  7.1  8.9  3.89 14.29  8.52 999 1021.8  11.0  10.6 999.0 99.0 99.00
2003 03 19 04 182  6.3  7.5  3.79 14.29  8.99 999 1021.5  10.9  10.6 999.0 99.0 99.00
2003 03 19 05 148  7.5  9.2  3.65 12.50  8.60 999 1020.7  10.7  10.6 999.0 99.0 99.00
2003 03 19 06 155  8.4 10.4  3.89 14.29  8.85 999 1020.1  10.7  10.6 999.0 99.0 99.00
2003 03 19 07 171  8.4 10.6  3.63 12.50  8.23 999 1019.6  10.6  10.6 999.0 99.0 99.00
2003 03 19 08 164  8.8 10.8  3.88 12.50  8.51 999 1018.6  10.7  10.6 999.0 99.0 99.00
2003 03 19 09 168  7.6  9.0  3.64 12.50  8.47 999 1018.1  10.6  10.6 999.0 99.0 99.00
2003 03 19 10 153  8.0 10.1  3.36 12.50  8.34 999 1017.2  10.7  10.6 999.0 99.0 99.00
2003 03 19 11 157  9.4 11.5  3.15 11.11  7.92 999 1016.3  10.7  10.6 999.0 99.0 99.00
2003 03 19 12 149 10.1 12.1  3.02 11.11  7.70 999 1014.9  10.6  10.6 999.0 99.0 99.00
2003 03 19 13 150  9.9 12.3  2.78 11.11  7.13 999 1014.1  10.4  10.6 999.0 99.0 99.00
2003 03 19 14 154 10.9 13.1  2.71 12.50  6.73 999 1013.2  10.6  10.6 999.0 99.0 99.00
2003 03 19 15 158 10.4 12.1  2.54 12.50  6.16 999 1012.6  10.7  10.6 999.0 99.0 99.00
2003 03 19 16 150 11.6 14.4  2.56 12.50  6.26 999 1011.3  11.3  10.6 999.0 99.0 99.00
2003 03 19 17 153 11.5 14.7  2.66 11.11  6.26 999 1010.8  11.4  10.6 999.0 99.0 99.00
2003 03 19 18 150 11.6 14.2  2.56 11.11  5.95 999 1010.0  11.5  10.6 999.0 99.0 99.00
2003 03 19 19 154 13.7 17.6  2.76 12.50  6.10 999 1009.5  10.7  10.6 999.0 99.0 99.00
2003 03 19 20 152 13.0 15.4  3.31  7.69  6.42 999 1009.2  10.1  10.6 999.0 99.0 99.00
2003 03 19 21 170 15.9 20.7  3.87  8.33  6.74 999 1008.8  10.7  10.6 999.0 99.0 99.00
2003 03 19 22 176 15.2 19.6  4.63  9.09  7.23 999 1008.9  10.7  10.6 999.0 99.0 99.00
2003 03 19 23 173 13.7 16.9  4.86 10.00  7.38 999 1009.0  10.9  10.6 999.0 99.0 99.00
2003 03 20 00 164 12.6 16.6  4.63 10.00  7.32 999 1009.1  10.9  10.6 999.0 99.0 99.00
2003 03 20 01 173 12.1 15.0  4.13 10.00  7.37 999 1009.2  10.8  10.6 999.0 99.0 99.00
2003 03 20 02 178 11.4 13.8  3.85 10.00  7.15 999 1009.3  11.2  10.6 999.0 99.0 99.00
2003 03 20 03 180 10.6 12.7  3.62  9.09  6.97 999 1009.5  11.1  10.6 999.0 99.0 99.00
2003 03 20 04 177 11.3 14.0  3.31 11.11  6.62 999 1009.5  11.3  10.6 999.0 99.0 99.00
2003 03 20 05 179 11.5 13.8  3.09  9.09  6.40 999 1009.9  11.2  10.6 999.0 99.0 99.00
2003 03 20 06 198 13.2 16.6  3.55 11.11  6.76 999 1010.2  10.8  10.6 999.0 99.0 99.00
2003 03 20 07 204 11.5 13.7  3.24  9.09  6.41 999 1010.5  10.6  10.6 999.0 99.0 99.00
2003 03 20 08 196 11.4 14.8  3.00 11.11  6.34 999 1011.2  10.4  10.5 999.0 99.0 99.00
2003 03 20 09 228 10.9 13.0  2.83  9.09  6.24 999 1011.9  10.5  10.5 999.0 99.0 99.00
2003 03 20 10 229  9.3 12.1  3.04 10.00  6.71 999 1013.1   9.4  10.5 999.0 99.0 99.00
2003 03 20 11 238  9.2 11.6  3.03 10.00  6.50 999 1013.9   9.9  10.5 999.0 99.0 99.00
2003 03 20 12 239  9.6 12.3  2.82 10.00  6.47 999 1015.0  10.3  10.5 999.0 99.0 99.00
2003 03 20 13 258  8.9 11.1  3.09 10.00  6.77 999 1016.4   9.9  10.5 999.0 99.0 99.00
2003 03 20 14 251  6.9  8.5  3.01 10.00  6.84 999 1017.2   9.8  10.5 999.0 99.0 99.00
2003 03 20 15 253  7.3  9.4  3.20 10.00  7.08 999 1018.1  10.1  10.5 999.0 99.0 99.00
2003 03 20 16 259  7.5  9.0  3.10  8.33  6.88 999 1019.2  10.1  10.5 999.0 99.0 99.00
2003 03 20 17 241  6.5  8.3  3.41 11.11  7.49 999 1020.3  10.0  10.5 999.0 99.0 99.00
2003 03 20 18 235  5.9  7.4  3.30 10.00  7.49 999 1021.0  10.0  10.5 999.0 99.0 99.00
2003 03 20 19 246  7.9  9.9  3.52 12.50  8.08 999 1021.5   9.4  10.5 999.0 99.0 99.00
2003 03 20 20 221  4.9  6.3  3.86 20.00  9.05 999 1021.7  10.0  10.5 999.0 99.0 99.00
2003 03 20 21 214  6.3  8.5  3.95 20.00  9.21 999 1021.6  10.3  10.6 999.0 99.0 99.00
2003 03 20 22 211  7.0  9.1  4.27 16.67  9.68 999 1021.6  10.2  10.6 999.0 99.0 99.00
2003 03 20 23 215  6.2  7.6  4.00 16.67  9.23 999 1021.7   9.3  10.6 999.0 99.0 99.00
2003 03 21 00 206  8.7 10.3  4.18 16.67  9.81 999 1021.3  10.3  10.6 999.0 99.0 99.00
2003 03 21 01 223  7.5 10.8  4.12 16.67  9.45 999 1021.2   9.6  10.5 999.0 99.0 99.00
2003 03 21 02 207  9.8 12.6  4.95 14.29  9.95 999 1020.5  10.0  10.5 999.0 99.0 99.00
2003 03 21 03 195 11.2 13.9  5.04 16.67  9.53 999 1020.0   9.8  10.5 999.0 99.0 99.00
2003 03 21 04 194 11.1 13.1  4.96 14.29  9.23 999 1019.9   9.3  10.5 999.0 99.0 99.00
2003 03 21 05 187 11.4 14.1  4.54 14.29  8.49 999 1019.2   9.6  10.5 999.0 99.0 99.00
2003 03 21 06 184 13.9 17.0  4.58 14.29  7.93 999 1018.2   9.6  10.5 999.0 99.0 99.00
2003 03 21 07 182 14.8 18.5  4.41 16.67  7.57 999 1017.5   9.8  10.5 999.0 99.0 99.00
2003 03 21 08 186 14.0 17.9  4.58 14.29  7.82 999 1017.0   9.8  10.5 999.0 99.0 99.00
2003 03 21 09 182 15.1 18.2  5.11 14.29  7.54 999 1016.2   9.9  10.5 999.0 99.0 99.00
2003 03 21 10 183 13.9 17.0  4.80 14.29  7.75 999 1015.8   9.9  10.5 999.0 99.0 99.00
2003 03 21 11 188 14.0 17.1  5.06 14.29  7.63 999 1015.2  10.2  10.5 999.0 99.0 99.00
2003 03 21 12 192 13.3 16.1  4.66 14.29  7.54 999 1014.8  10.2  10.5 999.0 99.0 99.00
2003 03 21 13 189 13.9 17.3 99.00 99.00 99.00 999 1014.7  10.4  10.5 999.0 99.0 99.00
2003 03 21 14 195 12.0 15.1  4.67 12.50  7.58 999 1015.0  10.5  10.5 999.0 99.0 99.00
2003 03 21 15 198 12.0 14.7  4.76 14.29  7.73 999 1015.4  10.8  10.5 999.0 99.0 99.00
2003 03 21 16 203 10.0 12.0  4.25  8.33  7.60 999 1016.0  10.9  10.5 999.0 99.0 99.00
2003 03 21 17 191  9.4 12.0  4.05  8.33  7.61 999 1016.2  10.8  10.5 999.0 99.0 99.00
2003 03 21 18 179 10.7 12.7  4.12  8.33  7.52 999 1016.0  10.6  10.5 999.0 99.0 99.00
2003 03 21 19 181 13.9 16.6  4.24  8.33  7.21 999 1015.7  10.3  10.5 999.0 99.0 99.00
2003 03 21 20 180 14.2 17.4  4.41  7.69  6.93 999 1015.1  10.4  10.5 999.0 99.0 99.00
2003 03 21 21 184 15.0 17.5  4.29  7.69  6.98 999 1014.7  10.5  10.5 999.0 99.0 99.00
2003 03 21 22 182 14.5 18.9  4.46  9.09  6.96 999 1014.0  10.6  10.5 999.0 99.0 99.00
2003 03 21 23 184 13.9 16.5  4.04  8.33  6.73 999 1013.6  10.7  10.5 999.0 99.0 99.00
2003 03 22 00 201 13.5 16.3  4.19  9.09  6.84 999 1013.9  11.0  10.5 999.0 99.0 99.00
2003 03 22 01 193 12.8 16.0  4.14  9.09  7.09 999 1013.6  11.1  10.5 999.0 99.0 99.00
2003 03 22 02 182 13.2 17.1  4.15  9.09  7.24 999 1013.5  10.9  10.5 999.0 99.0 99.00
2003 03 22 03 178 13.5 15.9  4.26  7.69  6.97 999 1012.6  10.9  10.5 999.0 99.0 99.00
2003 03 22 04 180 13.5 16.8  4.24  9.09  7.06 999 1011.9  10.8  10.5 999.0 99.0 99.00
2003 03 22 05 174 14.0 17.7  4.14  8.33  6.78 999 1011.1  10.9  10.5 999.0 99.0 99.00
2003 03 22 06 178 15.1 18.6  4.57 11.11  7.15 999 1010.3  10.9  10.5 999.0 99.0 99.00
2003 03 22 07 180 15.4 18.6  4.64  8.33  7.20 999 1009.4  11.0  10.5 999.0 99.0 99.00
2003 03 22 08 186 17.3 21.5  4.43  8.33  7.05 999 1008.6  11.5  10.5 999.0 99.0 99.00
2003 03 22 09 186 15.5 18.9  4.71  8.33  7.24 999 1008.2  11.0  10.5 999.0 99.0 99.00
2003 03 22 10 181 17.7 22.0  4.93  9.09  7.21 999 1007.2  11.1  10.5 999.0 99.0 99.00
2003 03 22 11 186 16.7 20.4  5.42  9.09  7.52 999 1006.9  11.1  10.5 999.0 99.0 99.00
2003 03 22 12 185 16.9 20.4  5.62  9.09  7.73 999 1006.1  10.9  10.5 999.0 99.0 99.00
2003 03 22 13 220 11.6 14.6  5.44 10.00  7.83 999 1007.9   9.5  10.5 999.0 99.0 99.00
2003 03 22 14 238  9.2 10.9  5.02  9.09  7.93 999 1008.6  10.1  10.5 999.0 99.0 99.00
2003 03 22 15 246  8.2 10.1  5.15 10.00  8.14 999 1009.6  10.5  10.5 999.0 99.0 99.00
2003 03 22 16 253  7.8 12.7  5.04 10.00  8.13 999 1010.4  10.0  10.5 999.0 99.0 99.00
2003 03 22 17 228  6.8  8.9  5.19 10.00  8.50 999 1011.4  10.4  10.5 999.0 99.0 99.00
2003 03 22 18 235  6.8  9.3  4.80 10.00  8.29 999 1012.1  10.6  10.5 999.0 99.0 99.00
2003 03 22 19 223  7.4  9.7  4.48 11.11  8.19 999 1012.9   9.3  10.5 999.0 99.0 99.00
2003 03 22 20 231  7.1  9.0  4.49 11.11  8.26 999 1013.3   9.8  10.5 999.0 99.0 99.00
2003 03 22 21 246  7.5  9.7  3.78  9.09  7.91 999 1013.8  10.3  10.6 999.0 99.0 99.00
2003 03 22 22 264  9.4 13.8  4.20 12.50  8.10 999 1014.2   9.9  10.6 999.0 99.0 99.00
2003 03 22 23 252  8.1 10.5  3.95 11.11  7.98 999 1014.7  10.3  10.6 999.0 99.0 99.00
2003 03 23 00 256  8.6 10.7  3.69 11.11  7.97 999 1015.4  10.3  10.6 999.0 99.0 99.00
2003 03 23 01 254  7.9 10.0  3.94 11.11  8.28 999 1016.0  10.1  10.6 999.0 99.0 99.00
2003 03 23 02 240  6.7  8.7  3.66 12.50  8.19 999 1016.6   9.8  10.6 999.0 99.0 99.00
2003 03 23 03 238  8.1 10.6  3.92 11.11  8.43 999 1017.1   9.7  10.6 999.0 99.0 99.00
2003 03 23 04 249  7.6  9.6  3.40 11.11  7.76 999 1018.1   9.7  10.6 999.0 99.0 99.00
2003 03 23 05 242  7.8  9.7  3.79 11.11  8.74 999 1018.8   9.6  10.6 999.0 99.0 99.00
2003 03 23 06 241  8.3 11.1  3.83 11.11  8.44 999 1019.2   9.7  10.5 999.0 99.0 99.00
2003 03 23 07 245  9.1 11.3  3.60 16.67  8.00 999 1019.7   9.4  10.5 999.0 99.0 99.00
2003 03 23 08 240  8.4 10.1  3.94 11.11  8.20 999 1019.9   9.3  10.5 999.0 99.0 99.00
2003 03 23 09 251  9.3 11.2  3.74 11.11  8.13 999 1020.1   9.5  10.5 999.0 99.0 99.00
2003 03 23 10 237  9.9 12.0  3.88 11.11  7.99 999 1020.2   9.3  10.5 999.0 99.0 99.00
2003 03 23 11 256  7.7 11.3  3.75 11.11  7.89 999 1020.6   8.2  10.5 999.0 99.0 99.00
2003 03 23 12 264  8.6 12.2  3.59 12.50  7.67 999 1020.7   9.1  10.5 999.0 99.0 99.00
2003 03 23 13 290 10.1 12.1  4.28 11.11  8.23 999 1021.0   9.4  10.5 999.0 99.0 99.00
2003 03 23 14 299  9.5 11.8  4.27 11.11  8.05 999 1021.6   9.0  10.5 999.0 99.0 99.00
2003 03 23 15 304  9.0 11.7  3.55 11.11  7.36 999 1022.3   8.8  10.5 999.0 99.0 99.00
2003 03 23 16 309  9.9 12.7  3.86 12.50  7.92 999 1022.8   8.7  10.5 999.0 99.0 99.00
2003 03 23 17 328  9.0 11.1  4.12 11.11  8.02 999 1023.6   8.0  10.5 999.0 99.0 99.00
2003 03 23 18 310  7.2  9.5  3.93 12.50  8.20 999 1024.6   7.6  10.5 999.0 99.0 99.00
2003 03 23 19 338  6.4  8.2  3.72 11.11  8.16 999 1024.9   8.8  10.5 999.0 99.0 99.00
2003 03 23 20 331  6.6  8.0  4.00 11.11  8.30 999 1025.1   9.4  10.5 999.0 99.0 99.00
2003 03 23 21 338  7.0  8.5  3.66 11.11  8.08 999 1025.1   9.3  10.5 999.0 99.0 99.00
2003 03 23 22 352  7.0  8.9  3.99 12.50  8.39 999 1025.0   9.2  10.6 999.0 99.0 99.00
2003 03 23 23 350  7.9  9.3  3.75 12.50  8.11 999 1024.8   8.9  10.6 999.0 99.0 99.00
2003 03 24 00 357  6.1  7.9  3.75 11.11  8.02 999 1024.6   9.1  10.6 999.0 99.0 99.00
2003 03 24 01  10  6.5  8.1  3.55 11.11  7.99 999 1023.8   9.1  10.6 999.0 99.0 99.00
2003 03 24 02   8  6.6  8.0  3.91 12.50  8.40 999 1023.2   9.1  10.6 999.0 99.0 99.00
2003 03 24 03  10  7.0  8.5  3.64 11.11  7.84 999 1023.2   8.7  10.5 999.0 99.0 99.00
2003 03 24 04  16  7.2  9.6  3.47 12.50  7.97 999 1023.5   8.8  10.5 999.0 99.0 99.00
2003 03 24 05  13  7.3  8.7  3.83 11.11  8.37 999 1023.5   8.9  10.5 999.0 99.0 99.00
2003 03 24 06  19  6.5  8.3  3.20 12.50  7.67 999 1023.2   8.7  10.5 999.0 99.0 99.00
2003 03 24 07  24  6.2  9.0  3.72 12.50  8.63 999 1022.7   8.6  10.5 999.0 99.0 99.00
2003 03 24 08  36  6.7  8.4  3.82 12.50  8.73 999 1022.2   8.3  10.4 999.0 99.0 99.00
2003 03 24 09  30  7.4  9.0  3.12 11.11  8.11 999 1022.1   8.3  10.4 999.0 99.0 99.00
2003 03 24 10  51  5.5  7.8  3.65 12.50  8.88 999 1021.7   8.0  10.4 999.0 99.0 99.00
2003 03 24 11  66  6.2  8.5  3.44 12.50  8.80 999 1021.3   7.2  10.4 999.0 99.0 99.00
2003 03 24 12  68  5.7  7.7  3.06 11.11  8.71 999 1021.3   7.1  10.4 999.0 99.0 99.00
2003 03 24 13  58  4.8  6.4  2.53 12.50  8.42 999 1021.0   7.1  10.4 999.0 99.0 99.00
2003 03 24 14  59  5.7  7.5  2.72 12.50  8.71 999 1020.9   7.2  10.3 999.0 99.0 99.00
2003 03 24 15  75  6.8  8.7  2.83 12.50  8.85 999 1020.3   6.8  10.3 999.0 99.0 99.00
2003 03 24 16  92  7.2  8.9  2.50 12.50  8.13 999 1020.3   6.9  10.4 999.0 99.0 99.00
2003 03 24 17 127  3.8  5.3  2.35 11.11  8.17 999 1020.3   7.0  10.4 999.0 99.0 99.00
2003 03 24 18 119  6.2  7.8  2.54 10.00  8.49 999 1019.8   7.5  10.5 999.0 99.0 99.00
2003 03 24 19 144  5.9  7.2  2.56 11.11  8.18 999 1019.1   8.3  10.5 999.0 99.0 99.00
2003 03 24 20 185  6.0  7.4  2.58 11.11  8.33 999 1019.6   8.7  10.5 999.0 99.0 99.00
2003 03 24 21 172  8.0  9.9  2.48 10.00  8.13 999 1019.0   8.8  10.5 999.0 99.0 99.00
2003 03 24 22 182  8.2  9.9  2.26 11.11  6.93 999 1018.9   9.1  10.5 999.0 99.0 99.00
2003 03 24 23 193  8.3 10.0  2.14 10.00  6.81 999 1019.1   9.5  10.5 999.0 99.0 99.00
2003 03 25 00 180  9.1 11.2  1.91 11.11  5.99 999 1018.5   9.7  10.5 999.0 99.0 99.00
2003 03 25 01 189 10.0 12.1  1.95 10.00  5.89 999 1018.5   9.7  10.5 999.0 99.0 99.00
2003 03 25 02 176 12.1 14.2  2.14 10.00  5.81 999 1017.8   8.1  10.5 999.0 99.0 99.00
2003 03 25 03 174 12.4 15.4  2.35  5.56  5.53 999 1017.7   8.6  10.5 999.0 99.0 99.00
2003 03 25 04 175 13.3 15.4  2.52  5.88  5.62 999 1017.6   8.7  10.5 999.0 99.0 99.00
2003 03 25 05 179 12.4 14.9  2.76  6.67  5.75 999 1018.2   9.4  10.5 999.0 99.0 99.00
2003 03 25 06 185 12.5 15.1  3.08  7.14  5.91 999 1018.5   9.7  10.5 999.0 99.0 99.00
2003 03 25 07 189 11.9 14.6  3.39  8.33  6.34 999 1018.3   9.7  10.5 999.0 99.0 99.00
2003 03 25 08 190 12.9 15.6  3.27  8.33  6.24 999 1018.4  10.1  10.5 999.0 99.0 99.00
2003 03 25 09 194 11.4 13.9  3.55  7.69  6.41 999 1018.8  10.1  10.5 999.0 99.0 99.00
2003 03 25 10 197 11.0 14.5  3.20  8.33  6.29 999 1018.8  10.1  10.5 999.0 99.0 99.00
2003 03 25 11 195 10.9 14.0  3.02  7.69  6.23 999 1018.1  10.1  10.5 999.0 99.0 99.00
2003 03 25 12 193 10.5 12.5  3.14  7.69  6.22 999 1018.4  10.2  10.5 999.0 99.0 99.00
2003 03 25 13 194 10.5 13.4  3.07  8.33  6.07 999 1018.6   9.9  10.5 999.0 99.0 99.00
2003 03 25 14 191 10.9 12.9  3.15  8.33  6.50 999 1018.3  10.1  10.5 999.0 99.0 99.00
2003 03 25 15 195  8.8 10.5  2.91  7.69  6.29 999 1018.4  10.3  10.5 999.0 99.0 99.00
2003 03 25 16 193  8.1 10.0  2.88  8.33  6.40 999 1018.1  10.4  10.5 999.0 99.0 99.00
2003 03 25 17 193  8.9 10.6  2.63  9.09  6.54 999 1018.6  10.5  10.5 999.0 99.0 99.00
2003 03 25 18 201  8.8 10.4  2.93  9.09  6.93 999 1018.7  10.5  10.5 999.0 99.0 99.00
2003 03 25 19 214  7.7  9.3  2.75  9.09  6.65 999 1018.7  10.5  10.6 999.0 99.0 99.00
2003 03 25 20 206  7.3  8.7  2.50  9.09  6.50 999 1018.3  10.6  10.6 999.0 99.0 99.00
2003 03 25 21 219  5.9  7.0  2.63  9.09  6.61 999 1018.0  10.5  10.6 999.0 99.0 99.00
2003 03 25 22 223  5.1  6.3  2.47  7.69  6.57 999 1018.0  10.8  10.6 999.0 99.0 99.00
2003 03 25 23 220  4.5  6.0  2.64  8.33  6.80 999 1017.7  10.9  10.6 999.0 99.0 99.00
2003 03 26 00 200  4.4  6.0 99.00 99.00 99.00 999 1016.9  10.8  10.7 999.0 99.0 99.00
2003 03 26 01 179  5.2  6.5  2.56 14.29  7.12 999 1016.1  10.8  10.7 999.0 99.0 99.00
2003 03 26 02 186  6.5  7.7  2.82 14.29  7.50 999 1015.8  10.9  10.6 999.0 99.0 99.00
2003 03 26 03 191  7.3  9.0  2.89 12.50  7.97 999 1015.3  10.8  10.6 999.0 99.0 99.00
2003 03 26 04 188  8.1 10.0  2.94 12.50  7.77 999 1014.7  10.9  10.6 999.0 99.0 99.00
2003 03 26 05 192  9.3 11.1  3.33 12.50  7.99 999 1014.2  10.9  10.6 999.0 99.0 99.00
2003 03 26 06 229  9.8 11.9  3.36 12.50  7.87 999 1014.2  10.8  10.6 999.0 99.0 99.00
2003 03 26 07 266 10.7 12.5  3.67 12.50  8.15 999 1014.5  10.8  10.6 999.0 99.0 99.00
2003 03 26 08 270  9.5 11.9  3.51 12.50  7.68 999 1015.7  10.5  10.6 999.0 99.0 99.00
2003 03 26 09 260  9.7 12.3  3.44 12.50  7.77 999 1016.8  10.4  10.6 999.0 99.0 99.00
2003 03 26 10 268  8.7 11.0  3.52 12.50  7.57 999 1017.4  10.3  10.6 999.0 99.0 99.00
2003 03 26 11 251  9.5 11.7  3.62 14.29  7.95 999 1017.6  10.3  10.6 999.0 99.0 99.00
2003 03 26 12 248  8.3 11.1  3.52 14.29  7.51 999 1017.6  10.3  10.6 999.0 99.0 99.00
2003 03 26 13 246  9.1 12.7  3.19 12.50  7.28 999 1017.8  10.3  10.6 999.0 99.0 99.00
2003 03 26 14 257  8.3  9.9  3.43 12.50  7.56 999 1017.9  10.4  10.5 999.0 99.0 99.00
2003 03 26 15 224  6.0  7.4  3.25 12.50  7.07 999 1018.5   8.0  10.5 999.0 99.0 99.00
2003 03 26 16 260  6.9  8.5  3.48 12.50  8.20 999 1019.6   8.6  10.5 999.0 99.0 99.00
2003 03 26 17 266  7.5  9.5  3.39 12.50  7.94 999 1020.4   9.4  10.5 999.0 99.0 99.00
2003 03 26 18 266  6.2  7.7  3.67 12.50  7.95 999 1021.4   8.8  10.5 999.0 99.0 99.00
2003 03 26 19 276  7.6  9.4  3.38 11.11  7.81 999 1022.2   9.6  10.6 999.0 99.0 99.00
2003 03 26 20 271  7.3  9.3  3.44 12.50  8.03 999 1023.1   9.7  10.6 999.0 99.0 99.00
2003 03 26 21 273  6.4  8.1  3.57 11.11  8.27 999 1023.8   9.8  10.7 999.0 99.0 99.00
2003 03 26 22 289  8.3 11.3  3.74 12.50  8.18 999 1024.2   9.1  10.7 999.0 99.0 99.00
2003 03 26 23 263  4.2  5.9  3.82 12.50  8.67 999 1024.6   9.5  10.7 999.0 99.0 99.00
2003 03 27 00 242  2.6  4.1  3.83 14.29  8.96 999 1024.8   9.6  10.8 999.0 99.0 99.00
2003 03 27 01 270  5.7  7.5  3.66 12.50  8.06 999 1025.0  10.2  10.8 999.0 99.0 99.00
2003 03 27 02 264  5.0  6.5  4.07 12.50  8.87 999 1025.1  10.1  10.7 999.0 99.0 99.00
2003 03 27 03 268  5.2  7.7  3.37 12.50  8.19 999 1025.4   9.8  10.7 999.0 99.0 99.00
2003 03 27 04 266  5.4  7.3  3.55 14.29  8.54 999 1025.7   9.8  10.6 999.0 99.0 99.00
2003 03 27 05 242  4.1  5.3  3.54 14.29  8.50 999 1026.6   9.5  10.6 999.0 99.0 99.00
2003 03 27 06 254  5.5  7.2  3.62 12.50  8.87 999 1026.8   9.8  10.6 999.0 99.0 99.00
2003 03 27 07 249  5.5  7.5  3.86 14.29  9.46 999 1027.2   9.8  10.6 999.0 99.0 99.00
2003 03 27 08 240  6.4  8.4  3.68 12.50  9.54 999 1027.5   9.8  10.6 999.0 99.0 99.00
2003 03 27 09 242  6.5  8.4  4.82 14.29 10.53 999 1027.1   9.9  10.6 999.0 99.0 99.00
2003 03 27 10 243  6.9  9.0  5.36 14.29 10.96 999 1027.5   9.9  10.6 999.0 99.0 99.00
2003 03 27 11 249  6.7  8.7  4.98 14.29 10.62 999 1027.4  10.0  10.6 999.0 99.0 99.00
2003 03 27 12 254  6.6  8.7  5.69 14.29 11.18 999 1027.5   9.9  10.6 999.0 99.0 99.00
2003 03 27 13 265  6.6  9.1  5.56 16.67 10.88 999 1027.6   9.9  10.6 999.0 99.0 99.00
2003 03 27 14 266  4.4  6.2  5.02 16.67 10.51 999 1028.0   9.7  10.5 999.0 99.0 99.00
2003 03 27 15 267  2.1  3.4  4.30 14.29  9.82 999 1028.3   9.3  10.5 999.0 99.0 99.00
2003 03 27 16 265  4.8  6.9  4.40 14.29  9.36 999 1028.7  10.0  10.5 999.0 99.0 99.00
2003 03 27 17 346  3.1  4.1  4.44 16.67  9.84 999 1029.4   8.4  10.6 999.0 99.0 99.00
2003 03 27 18 328  2.4  4.1  4.23 14.29 10.30 999 1029.9   9.3  10.6 999.0 99.0 99.00
2003 03 27 19 247  3.8  5.9  4.26 16.67  9.91 999 1030.1  10.2  10.7 999.0 99.0 99.00
2003 03 27 20 333  2.1  3.4  4.11 16.67 10.39 999 1030.6   9.0  10.7 999.0 99.0 99.00
2003 03 27 21 262  3.1  5.0  4.01 14.29 10.32 999 1030.7  10.0  10.8 999.0 99.0 99.00
2003 03 27 22 260  3.2  5.3  4.11 14.29 10.39 999 1031.1  10.0  10.9 999.0 99.0 99.00
2003 03 27 23 256  2.4  4.2  4.56 14.29 10.88 999 1030.9  10.0  11.0 999.0 99.0 99.00
2003 03 28 00 292  1.4  3.2  4.92 14.29 11.09 999 1030.8  10.5  11.0 999.0 99.0 99.00
2003 03 28 01 275  1.0  2.7  4.97 16.67 11.47 999 1030.6  10.2  11.0 999.0 99.0 99.00
2003 03 28 02 298  2.1  4.1  4.78 14.29 10.99 999 1030.5  10.3  10.9 999.0 99.0 99.00
2003 03 28 03 305  2.5  4.7  4.70 14.29 10.88 999 1030.8  10.0  10.8 999.0 99.0 99.00
2003 03 28 04 329  2.1  4.1  4.62 14.29 10.75 999 1030.6   9.9  10.9 999.0 99.0 99.00
2003 03 28 05 360  1.8  2.5  4.45 14.29 10.36 999 1030.7   9.9  10.8 999.0 99.0 99.00
2003 03 28 06   2  1.6  2.8  5.06 14.29 10.86 999 1030.8   9.9  10.8 999.0 99.0 99.00
