#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 04 21 13 50 182  4.7  6.2  4.07 12.90 10.51 294 1017.5  10.7  11.0 999.0 99.0 99.00
2014 04 21 14 50 173  6.1  7.8  3.60 13.79 10.23 293 1017.2  10.5  11.0 999.0 99.0 99.00
2014 04 21 15 50 173  6.3  8.0  4.00 13.79 10.35 290 1016.9  10.5  11.1 999.0 99.0 99.00
2014 04 21 16 50 167  6.2  7.9  3.80 12.90 10.22 287 1016.4  10.6  11.1 999.0 99.0 99.00
2014 04 21 17 50 182  5.8  7.4  3.39 13.79  9.90 272 1016.1  10.8  11.1 999.0 99.0 99.00
2014 04 21 18 50 190  6.5  7.8  3.64 13.79  9.91 275 1015.8  10.8  11.2 999.0 99.0 99.00
2014 04 21 19 50 196  5.8  6.8  3.67 13.79  9.63 276 1015.0  10.9  11.3 999.0 99.0 99.00
2014 04 21 20 50 220  5.6  6.8  3.59 13.79  9.78 274 1014.5  10.9  11.3 999.0 99.0 99.00
2014 04 21 21 50 336  8.5 10.3  3.53 13.79  9.40 274 1015.0   9.0  11.2 999.0 99.0 99.00
2014 04 21 22 50 352  7.0  8.6  3.60 12.90  9.11 294 1014.7   9.2  11.1 999.0 99.0 99.00
2014 04 21 23 50 352  6.3  7.5  3.36 13.79  9.24 279 1014.9   9.0  11.1 999.0 99.0 99.00
2014 04 22 00 50 358  6.1  7.2  3.12 13.79  8.93 291 1014.3   8.8  11.1 999.0 99.0 99.00
2014 04 22 01 50 352  5.1  6.0  2.67 14.81  8.28 276 1014.4   9.0  11.1 999.0 99.0 99.00
2014 04 22 02 50 344  4.9  6.6  3.36 12.12  9.17 286 1014.1   9.6  11.1 999.0 99.0 99.00
2014 04 22 03 50 317  4.9  6.1  3.02 12.90  8.97 289 1014.6   9.7  11.1 999.0 99.0 99.00
2014 04 22 04 50 320  5.0  6.4  3.37 12.90  9.41 278 1014.3   9.7  11.1 999.0 99.0 99.00
2014 04 22 05 50 301  5.9  7.2  3.30 12.90  9.35 275 1014.5   8.9  11.1 999.0 99.0 99.00
2014 04 22 06 50 321  6.9  8.5  2.94 12.12  8.87 278 1014.3   9.9  11.1 999.0 99.0 99.00
2014 04 22 07 50 311  6.9  8.4  3.05 12.90  8.62 279 1014.6  10.0  10.8 999.0 99.0 99.00
2014 04 22 08 50 316  7.0  8.9  2.91 12.12  8.51 280 1014.5  10.0  10.9 999.0 99.0 99.00
2014 04 22 09 50 320  5.6  7.4  2.99 13.79  8.27 284 1014.6   9.8  11.0 999.0 99.0 99.00
2014 04 22 10 50 314  4.6  5.8  2.57 11.43  7.84 287 1014.8   9.8  10.9 999.0 99.0 99.00
2014 04 22 11 50 294  5.8  7.2  2.67 12.12  8.04 273 1014.9   9.9  10.9 999.0 99.0 99.00
2014 04 22 12 50 287  5.0  6.9  2.93 12.90  8.25 271 1014.9   9.8  10.9 999.0 99.0 99.00
2014 04 22 13 50 272  4.8  6.4  2.71 12.90  8.16 280 1015.1   9.8  10.9 999.0 99.0 99.00
2014 04 22 14 50 259  4.4  5.9  2.94 12.12  8.61 278 1015.3   9.8  10.9 999.0 99.0 99.00
2014 04 22 15 50 223  4.0  5.0  2.68 11.43  8.27 266 1015.4  10.0  11.0 999.0 99.0 99.00
2014 04 22 16 50 225  5.9  7.2  2.60 12.12  8.26 280 1015.3  10.2  11.0 999.0 99.0 99.00
2014 04 22 17 50 235  6.7  8.7  2.46 12.90  8.30 271 1015.3  10.3  11.0 999.0 99.0 99.00
2014 04 22 18 50 226  7.8  9.7  2.44 12.90  7.64 281 1015.5  10.2  11.1 999.0 99.0 99.00
2014 04 22 19 50 221  9.5 11.1  2.53 12.12  7.32 274 1015.3  10.4  11.1 999.0 99.0 99.00
2014 04 22 20 50 222  9.3 10.8  2.63 11.43  7.35 280 1015.2  10.4  11.2 999.0 99.0 99.00
2014 04 22 21 50 225  9.6 11.7  2.80 11.43  7.25 285 1015.4  10.6  11.2 999.0 99.0 99.00
2014 04 22 22 50 224 10.9 13.2  2.61 12.12  6.82 269 1014.9  10.9  11.2 999.0 99.0 99.00
2014 04 22 23 50 228 10.0 12.4  2.66 12.12  6.76 267 1014.8  10.9  11.2 999.0 99.0 99.00
2014 04 23 00 50 226 10.4 12.9  3.19 11.43  6.95 278 1014.5  10.2  11.2 999.0 99.0 99.00
2014 04 23 01 50 225 10.9 13.1  3.33 12.12  7.11 272 1014.3   9.5  11.1 999.0 99.0 99.00
2014 04 23 02 50 235  9.0 10.8  3.07 12.90  6.94 277 1013.9  10.0  11.1 999.0 99.0 99.00
2014 04 23 03 50 236  9.5 11.5  3.34 13.79  7.46 281 1014.0  10.2  11.1 999.0 99.0 99.00
2014 04 23 04 50 228  8.7 10.6  3.67 12.90  7.60 277 1014.5  10.0  11.1 999.0 99.0 99.00
2014 04 23 05 50 237  8.2  9.9  3.75 12.90  8.01 281 1014.4  10.6  11.1 999.0 99.0 99.00
2014 04 23 06 50 239 10.6 13.4  3.50 13.79  7.94 275 1015.0   9.4  11.1 999.0 99.0 99.00
2014 04 23 07 50 244  7.7  9.3  3.19 12.12  7.49 274 1015.1   9.8  11.0 999.0 99.0 99.00
2014 04 23 08 50 225  8.9 11.5  3.53 12.90  8.03 284 1014.8  10.0  11.0 999.0 99.0 99.00
2014 04 23 09 50 228 10.3 11.9  3.86 12.90  8.12 275 1014.5  10.4  11.0 999.0 99.0 99.00
2014 04 23 10 50 227 10.2 12.5  3.54 12.90  7.48 288 1014.3  10.5  11.0 999.0 99.0 99.00
2014 04 23 11 50 226 10.6 12.7  3.78 12.90  7.66 293 1014.0  10.5  10.9 999.0 99.0 99.00
2014 04 23 12 50 218 10.3 12.7  3.45 12.90  7.02 267 1013.8  10.6  10.9 999.0 99.0 99.00
2014 04 23 13 50 214 10.4 13.2  3.43 12.12  6.80 290 1013.7  10.4  10.9 999.0 99.0 99.00
2014 04 23 14 50 211 11.3 13.5  3.65 12.90  7.41 284 1013.5  10.3  10.8 999.0 99.0 99.00
2014 04 23 15 50 206 10.8 13.7  3.56 12.12  7.13 265 1013.2  10.5  10.8 999.0 99.0 99.00
2014 04 23 16 50 206 10.5 13.1  3.55 12.12  7.00 268 1013.0  10.3  10.8 999.0 99.0 99.00
2014 04 23 17 50 206 10.2 12.9  3.39 12.12  6.80 272 1012.9  10.7  10.8 999.0 99.0 99.00
2014 04 23 18 50 198  9.6 12.2  3.70 12.12  6.92 287 1012.8  10.5  10.9 999.0 99.0 99.00
2014 04 23 19 50 204 13.6 18.0  4.00  7.69  7.01 219 1012.2  10.4  10.9 999.0 99.0 99.00
2014 04 23 20 50 203 13.6 16.9  4.33  7.69  7.05 202 1011.7  10.4  10.9 999.0 99.0 99.00
2014 04 23 21 50 199 13.5 16.5  4.45 12.12  7.02 276 1011.0  10.1  10.9 999.0 99.0 99.00
2014 04 23 22 50 200 15.0 18.7  4.34  8.33  7.13 187 1009.7  10.2  10.8 999.0 99.0 99.00
2014 04 23 23 50 201 12.6 15.6  4.72  9.09  7.37 190 1009.1  10.3  10.8 999.0 99.0 99.00
2014 04 24 00 50 206 11.1 13.8  4.73 10.00  7.51 198 1008.7  11.0  10.8 999.0 99.0 99.00
2014 04 24 01 50 209  9.8 11.9  4.41  9.09  7.33 182 1008.5  11.2  10.8 999.0 99.0 99.00
2014 04 24 02 50 219  9.2 11.2  4.37  9.09  7.49 183 1008.3  11.2  10.7 999.0 99.0 99.00
2014 04 24 03 50 208 10.9 13.1  4.12  9.09  7.34 180 1008.0  11.6  10.9 999.0 99.0 99.00
2014 04 24 04 50 202 11.4 13.9  3.80  9.09  7.06 189 1007.7  11.0  10.9 999.0 99.0 99.00
2014 04 24 05 50 200 12.1 14.2  4.02  9.09  7.19 187 1007.0  11.0  10.9 999.0 99.0 99.00
2014 04 24 06 50 206 13.5 17.0  3.94  9.09  7.12 194 1006.9  10.9  10.8 999.0 99.0 99.00
2014 04 24 07 50 202 11.1 14.0  4.07  9.09  7.16 187 1007.0  11.1  10.8 999.0 99.0 99.00
2014 04 24 08 50 213 11.7 14.6  4.06  9.09  6.95 191 1006.5  11.4  10.8 999.0 99.0 99.00
2014 04 24 09 50 216  9.4 11.2  3.76  8.33  6.79 203 1006.6  11.6  10.7 999.0 99.0 99.00
2014 04 24 10 50 219  7.9 10.0  4.03  8.33  6.88 193 1006.6  11.1  10.7 999.0 99.0 99.00
2014 04 24 11 50 249  6.1  7.6 99.00 99.00 99.00 999 1007.7  10.9  10.7 999.0 99.0 99.00
2014 04 24 12 50 264  7.7  9.1  3.24  8.33  6.52 201 1007.9  11.0  10.7 999.0 99.0 99.00
2014 04 24 13 50 250  5.2  7.5  3.03  8.33  6.49 207 1009.0  10.9  10.7 999.0 99.0 99.00
2014 04 24 14 50 256  6.7  8.2  3.10  7.69  6.63 221 1010.3  10.9  10.7 999.0 99.0 99.00
2014 04 24 15 50 244  5.4  7.1  3.00  8.33  6.69 224 1011.2  10.4  10.7 999.0 99.0 99.00
2014 04 24 16 50 235  6.2  7.6  2.74  9.09  6.62 247 1011.9  10.8  10.7 999.0 99.0 99.00
2014 04 24 17 50 241  7.9  9.2  2.70 10.00  6.67 256 1012.6  10.9  10.7 999.0 99.0 99.00
2014 04 24 18 50 248  7.2  8.5  2.70 10.00  6.87 251 1013.4  10.9  10.8 999.0 99.0 99.00
2014 04 24 19 50 238  6.7  8.4  2.88  7.69  6.89 216 1013.9  11.0  10.9 999.0 99.0 99.00
2014 04 24 20 50 247  6.3  7.8  2.85  9.09  6.87 261 1014.2  10.8  10.9 999.0 99.0 99.00
2014 04 24 21 50 256  4.4  6.0  3.16 10.00  7.30 274 1014.6  10.5  10.9 999.0 99.0 99.00
2014 04 24 22 50 242  5.2  7.0  3.13 10.00  7.34 271 1014.5  10.9  10.9 999.0 99.0 99.00
2014 04 24 23 50 239  6.5  7.6  2.90 10.81  6.81 278 1014.3  10.5  10.9 999.0 99.0 99.00
2014 04 25 00 50 295  3.2  4.2  2.83 10.00  7.05 272 1014.2   9.8  10.8 999.0 99.0 99.00
2014 04 25 01 50 313  1.7  3.2  3.08  9.09  7.15 266 1014.0   9.5  10.7 999.0 99.0 99.00
2014 04 25 02 50 239  4.4  5.5  2.82 10.00  7.08 273 1013.6  10.6  10.6 999.0 99.0 99.00
2014 04 25 03 50 251  6.0  7.7  3.05 10.00  7.35 262 1013.4   9.6  10.7 999.0 99.0 99.00
2014 04 25 04 50 199  3.2  4.4  2.68 10.00  6.99 259 1013.3   9.7  10.7 999.0 99.0 99.00
2014 04 25 05 50 216  3.0  4.5  2.97 10.00  7.16 260 1013.0  10.1  10.6 999.0 99.0 99.00
2014 04 25 06 50 241  4.2  5.2  2.72 10.00  7.33 266 1012.9  10.3  10.6 999.0 99.0 99.00
2014 04 25 07 50 221  4.3  5.5  2.84 10.81  7.37 262 1012.6   9.9  10.6 999.0 99.0 99.00
2014 04 25 08 50 244  0.8  2.6  2.85 10.81  7.82 254 1012.4  10.0  10.6 999.0 99.0 99.00
2014 04 25 09 50 304  3.1  5.9  2.71 10.00  7.75 272 1012.1   9.9  10.6 999.0 99.0 99.00
2014 04 25 10 50 330  1.2  3.6  2.39 10.81  7.72 284 1011.9   9.5  10.7 999.0 99.0 99.00
2014 04 25 11 50 134  1.9  4.1  2.60 10.00  8.07 280 1011.9   9.1  10.7 999.0 99.0 99.00
2014 04 25 12 50 235  2.2  4.9  2.40 10.81  7.58 275 1011.8   8.0  10.7 999.0 99.0 99.00
2014 04 25 13 50 138  2.7  4.2  2.69 10.00  7.92 279 1012.0   7.4  10.7 999.0 99.0 99.00
2014 04 25 14 50 156  0.2  1.9  2.60 10.00  7.84 268 1012.5   7.8  10.7 999.0 99.0 99.00
2014 04 25 15 50 187  3.5  4.1  2.53 10.81  8.05 279 1012.5   8.5  10.8 999.0 99.0 99.00
2014 04 25 16 50 190  2.5  3.6  2.68 10.81  8.35 267 1012.4   8.6  10.8 999.0 99.0 99.00
2014 04 25 17 50 208  0.9  2.2  2.52 16.00  8.20 264 1012.7   8.8  11.0 999.0 99.0 99.00
2014 04 25 18 50 350  1.5  3.6  2.40 16.00  7.95 282 1013.0   8.9  11.1 999.0 99.0 99.00
2014 04 25 19 50 319  1.3  3.2  2.72 14.81  8.33 294 1012.7   9.5  11.4 999.0 99.0 99.00
2014 04 25 20 50 314  3.5  4.7  2.73 16.00  8.21 288 1012.8   9.7  11.5 999.0 99.0 99.00
2014 04 25 21 50 324  4.4  5.6  3.03 14.81  8.92 300 1013.2   9.7  11.4 999.0 99.0 99.00
2014 04 25 22 50 336  4.5  6.1  2.85 14.81  8.64 294 1013.3   9.9  11.4 999.0 99.0 99.00
2014 04 25 23 50 332  4.5  5.3  2.89 14.81  8.70 288 1013.2  10.0  11.4 999.0 99.0 99.00
2014 04 26 00 50 334  3.6  4.6  2.97 14.81  8.88 310 1013.5  10.0  11.3 999.0 99.0 99.00
2014 04 26 01 50 352  3.3  4.4  2.78 14.81  8.92 304 1013.2  10.0  11.2 999.0 99.0 99.00
2014 04 26 02 50 341  2.7  4.1  2.98 14.81  9.39 303 1013.1  10.0  11.1 999.0 99.0 99.00
2014 04 26 03 50 346  0.7  3.1  2.36 14.81  8.65 312 1013.2   9.9  11.0 999.0 99.0 99.00
2014 04 26 04 50 343  1.8  3.6  2.81 14.81  9.30 311 1013.4   9.9  10.9 999.0 99.0 99.00
2014 04 26 05 50 345  0.1  0.9  2.65 14.81  9.23 283 1013.2   9.8  11.0 999.0 99.0 99.00
2014 04 26 06 50 340  1.7  2.6  2.45 14.81  9.00 291 1013.0   9.8  10.8 999.0 99.0 99.00
2014 04 26 07 50 309  0.3  1.9  2.21 14.81  8.61 293 1013.1   9.6  10.9 999.0 99.0 99.00
2014 04 26 08 50 342  1.1  2.4  2.47 14.81  9.31 286 1013.1   9.4  10.8 999.0 99.0 99.00
2014 04 26 09 50 218  0.9  2.2  2.48 13.79  9.19 303 1012.7   9.5  11.0 999.0 99.0 99.00
2014 04 26 10 50 220  2.9  3.9  2.19 13.79  8.79 288 1012.4   9.6  11.1 999.0 99.0 99.00
2014 04 26 11 50 235  2.7  4.2  2.37 13.79  9.31 290 1012.3   9.6  11.0 999.0 99.0 99.00
2014 04 26 12 50 222  2.8  4.1  2.36 14.81  9.14 306 1012.0   9.6  10.8 999.0 99.0 99.00
2014 04 26 13 50 224  3.1  5.0  2.59 13.79  9.44 297 1012.1   9.5  10.8 999.0 99.0 99.00
2014 04 26 14 50 192  6.0  7.3  2.74 13.79  8.96 292 1011.4   9.7  10.9 999.0 99.0 99.00
2014 04 26 15 50 194  6.8  8.1  2.51 13.79  8.51 286 1010.9   9.9  10.9 999.0 99.0 99.00
2014 04 26 16 50 198  8.1  9.5  2.44 13.79  8.05 286 1010.6  10.1  10.9 999.0 99.0 99.00
2014 04 26 17 50 179  8.4 10.0 99.00 99.00 99.00 999 1010.4   9.6  10.9 999.0 99.0 99.00
2014 04 26 18 50 189  8.1  9.7  2.66 12.90  7.27 298 1010.4   9.1  10.9 999.0 99.0 99.00
2014 04 26 19 50 191  9.2 10.9  2.58 13.79  6.77 293 1009.7   9.9  11.0 999.0 99.0 99.00
2014 04 26 20 50 202 10.2 12.7  2.84 12.90  6.82 264 1009.5  10.3  11.0 999.0 99.0 99.00
2014 04 26 21 50 192 10.2 12.6  2.91 12.90  6.41 288 1009.1  10.3  11.0 999.0 99.0 99.00
2014 04 26 22 50 190 10.6 12.5  2.85 14.81  6.40 275 1008.6   9.7  10.9 999.0 99.0 99.00
2014 04 26 23 50 197 11.3 13.7  3.30  6.67  6.58 188 1007.6   9.8  10.8 999.0 99.0 99.00
2014 04 27 00 50 198 13.0 15.4  3.36  7.14  6.53 195 1006.6   9.9  10.8 999.0 99.0 99.00
2014 04 27 01 50 196 13.0 16.1  3.75  7.14  6.51 198 1005.9   9.1  10.8 999.0 99.0 99.00
2014 04 27 02 50 197 13.0 15.9  4.50  7.14  6.70 194 1005.1   9.5  10.7 999.0 99.0 99.00
2014 04 27 03 50 195 12.9 16.4  4.64  8.33  6.95 200 1005.1   9.4  10.5 999.0 99.0 99.00
2014 04 27 04 50 246  1.4  3.2  4.24  8.33  7.05 196 1006.7   8.8  10.5 999.0 99.0 99.00
2014 04 27 05 50 180  0.0  0.2  4.79  9.09  7.48 203 1007.2   9.9  10.6 999.0 99.0 99.00
2014 04 27 06 50 272  5.8  7.0  3.90  8.33  7.16 200 1007.9  10.7  10.6 999.0 99.0 99.00
2014 04 27 07 50 280  6.2  8.1  3.92  9.09  7.31 205 1008.9  10.6  10.6 999.0 99.0 99.00
2014 04 27 08 50 271  7.2  9.0  3.52  9.09  7.29 213 1009.5  10.6  10.6 999.0 99.0 99.00
2014 04 27 09 50 269  6.5  8.4  3.53  9.09  7.09 215 1010.1  10.5  10.6 999.0 99.0 99.00
2014 04 27 10 50 255  6.0  8.0  3.38  9.09  7.12 222 1010.5  10.5  10.6 999.0 99.0 99.00
2014 04 27 11 50 261  4.7  6.5  3.20  9.09  7.29 224 1011.0   8.9  10.6 999.0 99.0 99.00
2014 04 27 12 50 251  7.7  9.7  3.02  8.33  7.05 212 1010.9  10.4  10.6 999.0 99.0 99.00
2014 04 27 13 50 265  6.1  7.9  3.10  8.33  7.11 193 1011.8  10.1  10.6 999.0 99.0 99.00
2014 04 27 14 50 258  8.2  9.5  2.93  8.33  6.71 241 1012.5   9.9  10.6 999.0 99.0 99.00
2014 04 27 15 50 250  6.9  8.2  2.91  9.09  6.79 255 1013.1  10.3  10.6 999.0 99.0 99.00
2014 04 27 16 50 269  5.6  7.5  3.03  8.33  6.78 235 1014.0   8.8  10.7 999.0 99.0 99.00
2014 04 27 17 50 250  6.2  7.4  2.90  7.69  6.82 236 1014.6  10.5  10.7 999.0 99.0 99.00
2014 04 27 18 50 239  6.8  8.2  2.80  9.09  6.75 275 1015.1  10.1  10.7 999.0 99.0 99.00
2014 04 27 19 50 263  5.8  7.3  2.74 10.81  6.55 272 1015.7  10.2  10.7 999.0 99.0 99.00
2014 04 27 20 50 246  5.4  7.0  2.65  8.33  6.66 259 1016.4  10.2  10.8 999.0 99.0 99.00
2014 04 27 21 50 266  6.8  8.0  2.94  8.33  6.77 272 1017.0  10.8  10.8 999.0 99.0 99.00
2014 04 27 22 50 265  5.2  6.6  2.72 10.00  6.70 293 1018.0  10.8  10.8 999.0 99.0 99.00
2014 04 27 23 50 258  3.8  5.6  2.59 10.00  6.75 286 1018.5  10.6  10.9 999.0 99.0 99.00
2014 04 28 00 50 253  7.6 11.3  2.86 10.81  7.33 286 1019.0  10.0  10.9 999.0 99.0 99.00
2014 04 28 01 50 283  4.0  5.3  2.44 10.81  7.17 275 1019.3  10.5  10.9 999.0 99.0 99.00
2014 04 28 02 50 269  4.9  6.5  2.93 12.12  7.48 277 1019.7  10.8  10.8 999.0 99.0 99.00
2014 04 28 03 50 274  3.7  5.4  3.11 11.43  7.88 284 1020.2  10.7  10.8 999.0 99.0 99.00
2014 04 28 04 50 266  2.8  4.1  3.07 10.81  7.85 294 1021.1  10.7  10.8 999.0 99.0 99.00
2014 04 28 05 50 258  1.8  3.5  3.39 11.43  8.31 278 1021.5  10.7  10.7 999.0 99.0 99.00
2014 04 28 06 50 232  2.1  3.2  3.01 11.43  8.59 276 1021.9  10.6  10.6 999.0 99.0 99.00
2014 04 28 07 50 252  2.8  3.8  2.69 11.43  7.94 281 1022.4  10.6  10.7 999.0 99.0 99.00
2014 04 28 08 50 215  1.3  2.4  3.12 12.12  8.86 285 1022.8  10.5  10.7 999.0 99.0 99.00
2014 04 28 09 50 204  1.5  2.2  2.77 11.43  8.25 291 1023.2  10.4  10.7 999.0 99.0 99.00
2014 04 28 10 50 187  1.5  2.7  2.87 10.81  8.34 277 1023.7  10.4  10.8 999.0 99.0 99.00
2014 04 28 11 50 170  1.1  2.4  2.86 12.90  8.38 285 1024.1  10.4  10.8 999.0 99.0 99.00
2014 04 28 12 50 121  3.2  5.2  3.48 12.12  8.94 289 1024.1  10.0  10.8 999.0 99.0 99.00
2014 04 28 13 50 135  4.3  6.1  3.47 12.12  8.85 289 1024.6   9.9  10.7 999.0 99.0 99.00
2014 04 28 14 50 144  4.1  5.9  3.47 12.12  8.72 294 1024.9   9.8  10.7 999.0 99.0 99.00
2014 04 28 15 50 147  3.7  5.5  3.76 12.90  9.20 298 1025.5  10.1  10.7 999.0 99.0 99.00
2014 04 28 16 50 132  3.4  5.7  3.50 12.90  8.93 297 1025.8   9.9  10.8 999.0 99.0 99.00
2014 04 28 17 50 128  3.2  5.1  3.42 12.90  9.10 296 1026.0  10.3  10.9 999.0 99.0 99.00
2014 04 28 18 50 121  1.7  3.7  3.79 13.79  9.64 297 1026.2  10.7  10.9 999.0 99.0 99.00
2014 04 28 19 50  86  0.6  2.2  3.57 14.81 10.44 305 1026.1  10.8  11.1 999.0 99.0 99.00
2014 04 28 20 50  42  0.5  2.0  3.12 14.81  9.68 292 1025.7  10.9  11.4 999.0 99.0 99.00
2014 04 28 21 50  28  0.5  2.2  2.80 14.81  9.71 294 1025.8  11.8  12.1 999.0 99.0 99.00
2014 04 28 22 50 342  0.7  1.9  2.84 13.79 10.18 299 1025.7  12.2  12.8 999.0 99.0 99.00
2014 04 28 23 50  12  1.3  2.1  3.02 16.00 10.56 291 1025.7  11.9  12.6 999.0 99.0 99.00
2014 04 29 00 50  29  0.7  1.7  2.80 13.79 10.23 299 1025.8  12.0  12.7 999.0 99.0 99.00
2014 04 29 01 50  47  2.8  3.7  2.65 14.81  9.86 287 1025.6  11.8  12.2 999.0 99.0 99.00
2014 04 29 02 50  76  2.4  3.8  2.51 14.81 10.29 296 1025.5  11.8  12.1 999.0 99.0 99.00
2014 04 29 03 50 108  2.2  3.6  2.62 13.79 10.11 273 1025.8  11.6  11.8 999.0 99.0 99.00
2014 04 29 04 50 131  1.9  3.3  2.70 14.81 10.09 296 1026.4  11.7  11.6 999.0 99.0 99.00
2014 04 29 05 50 155  0.5  1.8  2.49 13.79  9.67 280 1026.8  11.5  11.5 999.0 99.0 99.00
2014 04 29 06 50 168  0.5  1.5  2.48 13.79  9.71 301 1027.0  11.4  11.4 999.0 99.0 99.00
2014 04 29 07 50 172  0.1  1.2  2.61 12.90  9.77 291 1027.6  11.3  11.3 999.0 99.0 99.00
2014 04 29 08 50 130  1.4  3.3  1.97 12.12  8.99 302 1028.1  11.3  11.6 999.0 99.0 99.00
2014 04 29 09 50 154  1.1  2.2  2.18 12.90  9.24 285 1028.6  11.3  11.2 999.0 99.0 99.00
2014 04 29 10 50 149  1.3  2.3  2.35 13.79  9.77 289 1028.8  11.3  11.2 999.0 99.0 99.00
2014 04 29 11 50 111  2.9  4.1  2.08 12.90  9.53 287 1029.0  11.0  11.3 999.0 99.0 99.00
2014 04 29 12 50 112  1.3  2.4  1.79 13.79  9.00 302 1029.1  11.1  11.3 999.0 99.0 99.00
2014 04 29 13 50 106  3.2  4.4  1.92 14.81  9.66 262 1029.3  11.2  11.2 999.0 99.0 99.00
2014 04 29 14 50  60  1.6  2.5  2.23 13.79 10.14 294 1029.7  11.4  11.2 999.0 99.0 99.00
2014 04 29 15 50  72  3.5  4.6  1.95 13.79  9.24 303 1029.6  11.7  11.3 999.0 99.0 99.00
2014 04 29 16 50  61  0.5  1.8  1.87 14.81  9.54 293 1029.4  11.5  11.5 999.0 99.0 99.00
2014 04 29 17 50  25  1.7  2.8  2.38 14.81 10.43 288 1029.2  11.8  11.6 999.0 99.0 99.00
2014 04 29 18 50  14  2.0  3.1  2.03 13.79  9.92 277 1028.9  12.0  11.9 999.0 99.0 99.00
2014 04 29 19 50   1  2.3  3.4  1.90 13.79  9.68 307 1028.3  12.1  12.3 999.0 99.0 99.00
2014 04 29 20 50  12  2.9  4.1  1.83 13.79  9.92 261 1027.5  12.9  12.4 999.0 99.0 99.00
2014 04 29 21 50   5  3.3  4.2  1.97 12.90  9.93 304 1027.1  13.1  12.6 999.0 99.0 99.00
2014 04 29 22 50   3  4.4  5.6  2.08 12.90  9.82 307 1026.6  13.1  12.5 999.0 99.0 99.00
2014 04 29 23 50 355  5.3  6.2  2.12 12.90  9.32 296 1026.2  13.2  12.2 999.0 99.0 99.00
2014 04 30 00 50  13  3.9  5.4  2.23 12.90  9.11 289 1025.4  13.4  12.2 999.0 99.0 99.00
2014 04 30 01 50  21  3.7  5.3  2.08 11.43  8.48 289 1024.8  14.1  12.1 999.0 99.0 99.00
2014 04 30 02 50  25  4.3  6.5  2.35 12.12  8.80 318 1024.3  13.7  12.0 999.0 99.0 99.00
2014 04 30 03 50  21  1.2  3.4  2.30 12.12  8.91 311 1024.0  13.2  11.8 999.0 99.0 99.00
2014 04 30 04 50  31  0.2  2.8  1.99 11.43  8.14 294 1023.9  13.1  11.7 999.0 99.0 99.00
2014 04 30 05 50  41  0.3  2.2  2.29 12.12  9.53 300 1023.8  13.5  11.7 999.0 99.0 99.00
2014 04 30 06 50 180  0.0  0.4  2.25 12.12  9.75 293 1023.8  13.8  11.6 999.0 99.0 99.00
2014 04 30 07 50 180  0.0  0.8  1.96 12.90  9.58 301 1023.7  15.2  11.6 999.0 99.0 99.00
2014 04 30 08 50 180  0.1  0.7  1.98 12.12  9.82 298 1023.5  14.8  11.7 999.0 99.0 99.00
2014 04 30 09 50 180  0.0  0.3  1.57 12.12  8.94 306 1023.3  14.8  11.6 999.0 99.0 99.00
2014 04 30 10 50  76  2.5  3.6  1.61 12.90  9.34 310 1023.1  15.0  11.7 999.0 99.0 99.00
2014 04 30 11 50  89  3.9  5.3  1.58 12.90  8.86 309 1022.9  15.2  11.7 999.0 99.0 99.00
2014 04 30 12 50  97  4.0  5.4  1.56 12.90  8.39 315 1022.6  15.9  11.7 999.0 99.0 99.00
2014 04 30 13 50  95  3.8  5.7  1.56 12.12  8.00 314 1022.6  15.5  11.8 999.0 99.0 99.00
2014 04 30 14 50  80  0.4  2.4  1.60 12.12  8.40 316 1022.7  14.7  11.7 999.0 99.0 99.00
2014 04 30 15 50  69  2.9  4.3  1.57 12.12  8.21 300 1022.7  14.7  11.8 999.0 99.0 99.00
2014 04 30 16 50  76  3.9  5.1  1.78 10.00  8.48 301 1022.2  15.8  11.9 999.0 99.0 99.00
2014 04 30 17 50  85  4.7  5.8  1.43 10.81  7.19 309 1022.1  16.7  11.9 999.0 99.0 99.00
2014 04 30 18 50  78  3.0  4.4  1.64 10.81  7.49 296 1021.6  16.9  12.2 999.0 99.0 99.00
2014 04 30 19 50  24  3.9  4.5  1.76 11.43  8.06 289 1020.7  17.1  12.6 999.0 99.0 99.00
2014 04 30 20 50  11  3.4  4.4  1.43 12.12  7.49 295 1020.1  15.3  13.0 999.0 99.0 99.00
2014 04 30 21 50  10  4.5  5.0  1.58 10.81  8.10 305 1019.4  15.7  12.9 999.0 99.0 99.00
2014 04 30 22 50 359  3.2  4.0  1.50 12.12  8.50 301 1018.8  15.1  13.0 999.0 99.0 99.00
2014 04 30 23 50  14  5.0  5.7  1.39 12.12  8.63 289 1017.8  16.1  12.8 999.0 99.0 99.00
2014 05 01 00 50   9  1.9  3.3  1.26 12.12  7.70 304 1017.1  15.8  12.7 999.0 99.0 99.00
2014 05 01 01 50 180  0.1  1.0  1.30 12.12  6.97 309 1016.5  15.9  12.7 999.0 99.0 99.00
2014 05 01 02 50 180  0.0  0.5  1.41 12.12  7.70 261 1016.1  15.5  12.4 999.0 99.0 99.00
2014 05 01 03 50  28  0.1  2.4  1.30 12.12  7.86 295 1016.0  15.7  12.4 999.0 99.0 99.00
