#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 08 03 01 50 180  1.2  1.6  0.67  7.14  5.73 308 1017.6  14.9  13.3 999.0 99.0 99.00
2011 08 03 02 50 225  0.8  1.2  0.74  7.69  5.92 310 1017.6  14.9  13.8 999.0 99.0 99.00
2011 08 03 03 50 224  1.2  1.3  0.69  6.67  5.83 292 1017.5  14.2  13.1 999.0 99.0 99.00
2011 08 03 04 50 201  1.5  1.7  0.65  6.67  5.62 307 1017.6  14.0  13.2 999.0 99.0 99.00
2011 08 03 05 50 152  2.2  2.5  0.71  6.67  5.83 293 1017.4  13.8  13.5 999.0 99.0 99.00
2011 08 03 06 50 160  2.0  2.4  0.79  6.67  5.82 297 1017.2  13.6  13.4 999.0 99.0 99.00
2011 08 03 07 50 154  2.5  2.9  0.83  6.67  5.72 290 1017.1  13.5  13.2 999.0 99.0 99.00
2011 08 03 08 50 140  2.8  3.3  0.88  5.56  5.69 293 1016.7  13.0  13.2 999.0 99.0 99.00
2011 08 03 09 50 174  2.3  2.7  0.82  5.88  5.77 290 1016.6  12.6  12.9 999.0 99.0 99.00
2011 08 03 10 50 156  1.9  2.2  0.74  6.67  5.61 293 1016.5  12.5  12.8 999.0 99.0 99.00
2011 08 03 11 50 169  2.2  2.6  0.72  5.88  5.55 283 1016.4  12.4  12.5 999.0 99.0 99.00
2011 08 03 12 50 152  2.4  2.7  0.76 13.79  6.02 223 1016.5  12.3  12.1 999.0 99.0 99.00
2011 08 03 13 50 176  1.9  2.3  0.71 13.79  5.97 199 1016.6  12.3  11.7 999.0 99.0 99.00
2011 08 03 14 50 184  1.3  1.6  0.64 13.79  5.85 262 1016.9  12.4  11.6 999.0 99.0 99.00
2011 08 03 15 50 112  1.6  2.0  0.68 13.79  5.66 262 1017.0  12.6  12.1 999.0 99.0 99.00
2011 08 03 16 50 147  1.5  1.8  0.67 14.81  5.62 185 1017.0  12.9  12.6 999.0 99.0 99.00
2011 08 03 17 50 153  1.4  1.8  0.72 13.79  6.04 210 1016.8  13.5  13.1 999.0 99.0 99.00
2011 08 03 18 50 206  0.8  1.0  0.70 17.39  6.35 271 1016.7  14.1  14.2 999.0 99.0 99.00
2011 08 03 19 50 237  1.5  1.8  0.74  7.14  6.35 260 1016.6  14.8  14.3 999.0 99.0 99.00
2011 08 03 20 50 286  1.6  2.0  0.86  7.69  6.50 261 1016.3  15.6  14.5 999.0 99.0 99.00
2011 08 03 21 50 294  2.3  2.7  0.82  6.67  6.44 251 1015.8  15.5  14.5 999.0 99.0 99.00
2011 08 03 22 50 290  2.3  2.7  0.82  7.69  6.51 269 1015.4  15.6  13.8 999.0 99.0 99.00
2011 08 03 23 50 308  2.8  3.3  0.88  7.69  6.51 261 1014.9  15.8  13.3 999.0 99.0 99.00
2011 08 04 00 50 324  2.6  2.9  0.81 17.39  6.66 143 1014.9  16.1  13.7 999.0 99.0 99.00
2011 08 04 01 50 328  3.0  3.3  0.82  8.33  6.79 260 1014.8  16.1  14.6 999.0 99.0 99.00
2011 08 04 02 50 342  3.0  3.3  0.83 17.39  6.62 166 1014.9  15.6  14.2 999.0 99.0 99.00
2011 08 04 03 50 353  5.2  5.9  0.91 17.39  6.94 264 1015.0  15.2  13.7 999.0 99.0 99.00
2011 08 04 04 50   6  4.2  4.8  0.92 17.39  5.66 264 1015.5  15.0  13.3 999.0 99.0 99.00
2011 08 04 05 50  11  3.8  4.4  0.85 17.39  5.15 196 1015.5  15.1  13.2 999.0 99.0 99.00
2011 08 04 06 50 344  4.7  6.2  0.85  7.69  5.32 268 1015.7  15.1  13.2 999.0 99.0 99.00
2011 08 04 07 50   1  5.3  6.1  0.89  8.33  5.13 273 1015.8  14.7  13.1 999.0 99.0 99.00
2011 08 04 08 50   3  6.4  7.5  0.96 17.39  5.04 195 1015.5  15.1  12.8 999.0 99.0 99.00
2011 08 04 09 50 351  5.1  5.9  0.99 17.39  4.97 209 1015.5  15.3  12.9 999.0 99.0 99.00
2011 08 04 10 50 357  6.7  8.6  1.00  4.35  4.83 330 1015.4  15.4  13.3 999.0 99.0 99.00
2011 08 04 11 50 350  7.1  8.2  1.08 17.39  4.81 268 1015.5  15.3  13.3 999.0 99.0 99.00
2011 08 04 12 50 355  5.7  7.0  1.22  4.55  4.67 350 1015.8  14.9  12.9 999.0 99.0 99.00
2011 08 04 13 50 355  7.2  8.5  1.25  4.76  4.67   3 1016.2  14.8  12.5 999.0 99.0 99.00
2011 08 04 14 50 358  6.7  7.7  1.32  4.76  4.72 353 1016.7  14.8  12.2 999.0 99.0 99.00
2011 08 04 15 50   6  6.0  6.9  1.21  4.76  4.59 351 1017.2  14.7  12.2 999.0 99.0 99.00
2011 08 04 16 50  40  3.8  4.5  1.28  6.67  4.85 281 1017.5  13.1  12.1 999.0 99.0 99.00
2011 08 04 17 50  31  4.1  4.9  1.31  5.00  5.01 346 1017.5  13.3  12.2 999.0 99.0 99.00
2011 08 04 18 50  20  3.6  4.2  1.20 16.00  5.24 124 1017.7  13.8  12.4 999.0 99.0 99.00
2011 08 04 19 50  12  3.4  4.0  1.26 16.00  5.31 120 1017.9  14.4  12.4 999.0 99.0 99.00
2011 08 04 20 50  21  2.0  2.4  1.14  8.33  5.27 278 1018.1  14.5  12.9 999.0 99.0 99.00
2011 08 04 21 50 344  2.4  2.8  1.10  7.14  5.16 265 1018.1  14.9  13.3 999.0 99.0 99.00
2011 08 04 22 50 329  2.1  2.5  1.10 16.00  5.39 225 1018.1  15.4  13.6 999.0 99.0 99.00
2011 08 04 23 50 346  3.9  4.4  1.09 16.00  5.44 225 1018.0  15.4  13.4 999.0 99.0 99.00
2011 08 05 00 50 347  4.3  5.1  1.09 16.00  5.23 144 1017.9  15.5  13.3 999.0 99.0 99.00
2011 08 05 01 50 347  6.3  7.6  1.04 16.00  4.98 188 1017.8  15.7  13.1 999.0 99.0 99.00
2011 08 05 02 50 345  6.5  8.0  1.06 16.00  4.87 184 1018.1  15.7  12.9 999.0 99.0 99.00
2011 08 05 03 50 354  6.0  7.1  1.07  7.69  4.58 267 1018.7  15.6  12.7 999.0 99.0 99.00
2011 08 05 04 50 349  6.4  7.4  1.09  7.14  4.90 270 1019.1  15.6  12.6 999.0 99.0 99.00
2011 08 05 05 50 354  5.7  6.3  1.20  7.69  4.99 263 1019.1  15.3  12.6 999.0 99.0 99.00
2011 08 05 06 50 356  5.6  6.6  1.28  7.69  5.07 261 1019.1  15.2  12.6 999.0 99.0 99.00
2011 08 05 07 50 343  6.5  8.1  1.46  7.14  5.51 257 1019.2  15.1  14.0 999.0 99.0 99.00
2011 08 05 08 50 340  5.8  7.3  1.29  7.14  5.24 267 1019.0  15.4  13.9 999.0 99.0 99.00
2011 08 05 09 50 355  4.7  5.5  1.34  7.14  5.33 269 1019.1  15.2  14.1 999.0 99.0 99.00
2011 08 05 10 50 352  6.2  7.1  1.37  6.25  5.43 285 1019.0  14.7  13.8 999.0 99.0 99.00
2011 08 05 11 50  13  4.8  6.1  1.25  5.88  5.42 286 1018.9  14.9  13.5 999.0 99.0 99.00
2011 08 05 12 50  28  2.9  3.8  1.18 14.81  5.49 207 1019.0  14.0  13.4 999.0 99.0 99.00
2011 08 05 13 50  52  2.0  2.6  1.14  5.88  5.44 292 1019.5  13.7  13.2 999.0 99.0 99.00
2011 08 05 14 50  56  2.2  2.9  1.13 14.81  5.58 230 1019.7  13.5  13.2 999.0 99.0 99.00
2011 08 05 15 50 354  0.3  0.9  1.05 14.81  5.50 237 1020.0  13.8  13.4 999.0 99.0 99.00
2011 08 05 16 50 324  0.6  0.9  1.03 14.81  5.46 215 1019.9  14.4  13.1 999.0 99.0 99.00
2011 08 05 17 50 328  1.8  2.1  1.02 14.81  5.58 274 1020.0  14.8  14.3 999.0 99.0 99.00
2011 08 05 18 50 315  2.0  2.4  1.08 14.81  5.68 235 1020.0  15.1  14.7 999.0 99.0 99.00
2011 08 05 19 50 322  1.8  2.2  1.08  5.88  5.57 313 1019.9  15.7  15.1 999.0 99.0 99.00
2011 08 05 20 50 328  1.8  2.1  1.00  5.56  5.33 298 1019.7  16.1  14.8 999.0 99.0 99.00
2011 08 05 21 50 350  1.7  2.0  1.03  5.88  5.54 301 1019.6  16.4  15.7 999.0 99.0 99.00
2011 08 05 22 50 324  3.6  4.4  1.06 14.81  5.65 218 1019.1  16.4  16.0 999.0 99.0 99.00
2011 08 05 23 50 330  4.2  4.8  1.02 14.81  5.63 235 1018.5  16.2  15.9 999.0 99.0 99.00
2011 08 06 00 50 341  4.8  5.5  1.05 14.81  5.75 265 1018.3  16.6  16.0 999.0 99.0 99.00
2011 08 06 01 50 345  5.8  6.7  0.91  6.25  5.20 270 1017.9  16.3  15.4 999.0 99.0 99.00
2011 08 06 02 50 341  6.1  6.9  1.01 14.81  5.22 152 1017.8  16.1  15.1 999.0 99.0 99.00
2011 08 06 03 50 346  6.3  7.2  0.96 14.81  4.87 238 1017.8  15.6  14.5 999.0 99.0 99.00
2011 08 06 04 50 351  6.9  9.2  0.96 14.81  4.66 265 1018.2  15.6  13.9 999.0 99.0 99.00
2011 08 06 05 50 349  6.8  8.0  0.99 14.81  4.60 157 1018.1  15.4  13.5 999.0 99.0 99.00
2011 08 06 06 50 352  6.6  7.7  1.00  5.88  4.42 301 1018.0  15.2  12.9 999.0 99.0 99.00
2011 08 06 07 50   2  7.0  8.1  1.03  5.88  4.34 296 1018.0  15.1  12.6 999.0 99.0 99.00
2011 08 06 08 50   2  5.4  6.3  1.11  5.56  4.44 309 1017.9  14.6  12.5 999.0 99.0 99.00
2011 08 06 09 50   4  5.7  6.6  1.08  5.00  4.56 321 1017.9  14.6  12.5 999.0 99.0 99.00
2011 08 06 10 50  10  3.7  4.3  1.12  5.56  4.76 301 1017.9  14.1  13.0 999.0 99.0 99.00
2011 08 06 11 50   9  5.3  6.1  1.09  5.56  4.81 308 1017.6  14.3  13.1 999.0 99.0 99.00
2011 08 06 12 50   4  5.1  5.7  1.11  5.26  4.76 307 1017.7  14.3  12.9 999.0 99.0 99.00
2011 08 06 13 50 358  4.7  5.5  1.08  5.26  4.95 298 1018.0  14.1  12.9 999.0 99.0 99.00
2011 08 06 14 50  17  5.5  6.5  1.12  5.56  4.78 296 1018.3  13.7  12.9 999.0 99.0 99.00
2011 08 06 15 50  19  4.9  5.8  1.13  5.88  5.00 304 1018.5  13.6  12.8 999.0 99.0 99.00
2011 08 06 16 50  12  4.2  4.6  1.25  6.25  5.18 304 1018.8  13.7  12.8 999.0 99.0 99.00
2011 08 06 17 50 358  3.2  3.8  1.47  5.88  5.27 302 1019.1  13.7  12.7 999.0 99.0 99.00
2011 08 06 18 50   9  4.0  4.9  1.52  6.25  5.44 302 1019.2  14.0  12.7 999.0 99.0 99.00
2011 08 06 19 50   4  3.6  4.3  1.47  7.14  5.53 312 1019.1  14.1  12.9 999.0 99.0 99.00
2011 08 06 20 50 358  5.1  5.9  1.42  7.14  5.60 312 1018.8  14.4  12.9 999.0 99.0 99.00
2011 08 06 21 50 353  5.2  6.0  1.69  7.14  5.90 311 1018.6  14.6  12.8 999.0 99.0 99.00
2011 08 06 22 50 349  6.4  7.5  1.71  8.33  6.16 342 1018.3  14.8  12.8 999.0 99.0 99.00
2011 08 06 23 50 350  6.4  7.2  1.68  8.33  5.98 336 1017.9  14.9  12.9 999.0 99.0 99.00
2011 08 07 00 50 352  6.3  7.1  1.60  8.33  5.91 323 1017.5  15.0  12.7 999.0 99.0 99.00
2011 08 07 01 50 351  6.4  7.4  1.82  8.33  6.03 319 1017.1  15.0  12.5 999.0 99.0 99.00
2011 08 07 02 50 351  7.2  8.2  1.69  8.33  5.70 324 1017.0  14.9  12.6 999.0 99.0 99.00
2011 08 07 03 50 347  7.0  8.0  1.74  8.33  6.04 324 1017.1  14.6  12.5 999.0 99.0 99.00
2011 08 07 04 50 348  6.4  7.3  1.97  8.33  5.98 322 1017.6  14.6  12.6 999.0 99.0 99.00
2011 08 07 05 50 346  6.3  7.3  1.90  8.33  6.15 316 1017.3  14.5  12.6 999.0 99.0 99.00
2011 08 07 06 50 347  5.4  6.3  1.89  8.33  6.12 328 1017.5  14.4  12.7 999.0 99.0 99.00
2011 08 07 07 50 350  5.2  6.1  1.91  8.33  6.25 330 1017.5  14.3  12.7 999.0 99.0 99.00
2011 08 07 08 50 352  5.7  6.8  1.92  8.33  6.22 320 1017.4  14.4  12.5 999.0 99.0 99.00
2011 08 07 09 50 357  5.5  6.3  1.83  8.33  6.04 338 1017.3  14.1  12.2 999.0 99.0 99.00
2011 08 07 10 50 359  3.7  4.3  1.86  8.33  5.91 322 1017.7  14.0  12.4 999.0 99.0 99.00
2011 08 07 11 50   9  3.9  4.8  1.83  8.33  5.93 316 1017.6  13.8  12.3 999.0 99.0 99.00
2011 08 07 12 50  10  3.1  3.7  1.70  8.33  5.93 315 1017.7  13.6  12.2 999.0 99.0 99.00
2011 08 07 13 50  14  3.1  3.7  1.59  7.69  5.77 321 1017.8  13.6  12.1 999.0 99.0 99.00
2011 08 07 14 50  27  2.1  3.2  1.58  7.69  5.78 331 1018.2  13.2  11.9 999.0 99.0 99.00
2011 08 07 15 50  46  1.7  2.1  1.53  8.33  5.82 309 1018.6  13.3  11.7 999.0 99.0 99.00
2011 08 07 16 50  54  1.7  2.1  1.46  8.33  6.11 329 1018.8  13.3  12.0 999.0 99.0 99.00
2011 08 07 17 50  55  1.4  1.7  1.51  7.69  6.40 323 1019.1  13.4  12.1 999.0 99.0 99.00
2011 08 07 18 50  49  1.4  1.9  1.39  8.33  6.01 320 1019.2  13.4  12.7 999.0 99.0 99.00
2011 08 07 19 50  27  2.7  3.1  1.47  8.33  6.34 316 1019.1  13.4  12.9 999.0 99.0 99.00
2011 08 07 20 50 354  2.9  3.4  1.41  7.69  5.99 322 1018.9  14.0  13.3 999.0 99.0 99.00
2011 08 07 21 50 356  2.8  3.3  1.62  7.69  6.32 312 1018.8  14.1  13.1 999.0 99.0 99.00
2011 08 07 22 50   8  3.1  3.6  1.58  8.33  6.28 315 1018.6  14.3  13.0 999.0 99.0 99.00
2011 08 07 23 50 346  3.2  3.9  1.51  7.69  6.01 311 1018.1  14.4  12.9 999.0 99.0 99.00
2011 08 08 00 50 347  5.2  6.4  1.64  7.69  6.23 316 1017.8  14.8  12.6 999.0 99.0 99.00
2011 08 08 01 50 344  5.2  6.0  1.45  8.33  5.76 314 1017.7  14.6  12.7 999.0 99.0 99.00
2011 08 08 02 50 346  5.5  6.5  1.48  8.33  5.75 318 1017.7  14.3  12.4 999.0 99.0 99.00
2011 08 08 03 50 346  6.3  7.2  1.52  7.69  5.46 309 1017.6  14.4  12.0 999.0 99.0 99.00
2011 08 08 04 50 352  6.4  7.4  1.50  8.33  5.51 327 1017.8  14.3  11.4 999.0 99.0 99.00
2011 08 08 05 50 359  5.9  6.9  1.47  8.33  5.52 333 1018.1  14.3  11.8 999.0 99.0 99.00
2011 08 08 06 50   7  5.5  6.3  1.49  8.33  5.42 330 1018.2  14.3  12.3 999.0 99.0 99.00
2011 08 08 07 50   1  5.2  6.5  1.53  8.33  5.83 336 1018.4  14.3  12.9 999.0 99.0 99.00
2011 08 08 08 50 350  3.8  4.4  1.56  8.33  5.86 321 1018.4  14.0  12.5 999.0 99.0 99.00
2011 08 08 09 50   6  2.7  3.7  1.33  8.33  5.56 326 1018.3  13.8  12.5 999.0 99.0 99.00
2011 08 08 10 50   5  3.5  4.1  1.47  7.69  5.93 316 1018.3  13.8  12.6 999.0 99.0 99.00
2011 08 08 11 50  23  3.1  3.7  1.35  7.69  5.78 332 1018.4  13.5  12.4 999.0 99.0 99.00
2011 08 08 12 50  17  1.8  2.4  1.32  8.33  5.69 322 1018.4  13.3  12.1 999.0 99.0 99.00
2011 08 08 13 50  46  2.6  3.6  1.24  7.69  5.65 329 1018.6  12.9  12.1 999.0 99.0 99.00
2011 08 08 14 50  39  1.6  2.0  1.22  7.69  5.52 300 1019.0  12.9  12.0 999.0 99.0 99.00
2011 08 08 15 50   6  0.7  1.1  1.21  7.14  5.58 331 1019.2  13.1  12.0 999.0 99.0 99.00
2011 08 08 16 50 290  0.9  1.2  1.28  7.69  5.87 305 1019.4  13.3  12.2 999.0 99.0 99.00
2011 08 08 17 50 283  0.5  1.2  1.21  6.67  5.93 326 1019.5  14.6  12.6 999.0 99.0 99.00
2011 08 08 18 50 317  1.4  1.8  1.19  7.69  5.89 309 1019.7  14.9  12.6 999.0 99.0 99.00
2011 08 08 19 50 292  1.4  1.7  1.33  7.69  5.94 313 1019.8  14.6  13.2 999.0 99.0 99.00
2011 08 08 20 50 332  1.4  1.9  1.17  7.69  5.77 312 1019.9  15.1  13.4 999.0 99.0 99.00
2011 08 08 21 50 310  1.6  1.9  1.19  7.14  5.73 324 1019.9  15.1  14.0 999.0 99.0 99.00
2011 08 08 22 50 307  2.0  2.3  1.18  7.14  5.76 304 1019.8  15.0  13.7 999.0 99.0 99.00
2011 08 08 23 50 297  1.5  1.8  1.28  7.69  5.93 313 1019.5  15.3  14.2 999.0 99.0 99.00
2011 08 09 00 50 346  4.8  5.7  1.08  6.67  5.95 305 1019.3  15.1  13.5 999.0 99.0 99.00
2011 08 09 01 50 350  3.4  4.1  1.12  7.14  6.03 332 1019.1  14.6  13.0 999.0 99.0 99.00
2011 08 09 02 50 345  3.2  3.8  1.09  6.67  5.82 304 1019.0  14.4  12.8 999.0 99.0 99.00
2011 08 09 03 50 357  3.3  3.8  1.17  7.69  5.93 300 1019.2  14.5  13.6 999.0 99.0 99.00
2011 08 09 04 50 336  2.5  2.9  1.06  7.69  5.74 301 1019.5  14.3  13.4 999.0 99.0 99.00
2011 08 09 05 50 350  4.2  5.0  1.11  6.67  5.94 314 1019.5  14.5  13.4 999.0 99.0 99.00
2011 08 09 06 50 350  4.7  5.3  1.22  7.14  5.96 309 1019.4  14.6  13.1 999.0 99.0 99.00
2011 08 09 07 50 358  4.4  5.1  1.23  7.69  5.56 300 1019.5  14.4  12.8 999.0 99.0 99.00
2011 08 09 08 50 348  4.3  5.0  1.23  6.25  5.52 321 1019.4  14.5  12.7 999.0 99.0 99.00
2011 08 09 09 50 343  4.8  5.5  1.26  6.25  5.31 318 1019.4  14.5  12.7 999.0 99.0 99.00
2011 08 09 10 50 349  3.8  4.6  1.41  6.25  5.45 327 1019.4  14.1  12.7 999.0 99.0 99.00
2011 08 09 11 50 350  4.4  5.7  1.36  7.14  5.58 308 1019.5  14.2  12.5 999.0 99.0 99.00
2011 08 09 12 50 349  6.1  7.4  1.36  6.25  5.70 307 1019.5  14.9  12.6 999.0 99.0 99.00
2011 08 09 13 50  14  3.5  4.8  1.30  6.67  5.66 320 1019.7  14.1  12.6 999.0 99.0 99.00
2011 08 09 14 50 357  1.5  2.0  1.21  7.14  5.51 320 1020.0  13.8  12.8 999.0 99.0 99.00
2011 08 09 15 50   8  2.0  2.6  1.22  7.14  5.90 321 1020.1  14.2  12.8 999.0 99.0 99.00
2011 08 09 16 50   9  1.6  2.0  1.26  6.67  5.91 308 1020.1  14.2  12.7 999.0 99.0 99.00
2011 08 09 17 50 352  0.8  1.0  1.08  7.14  5.39 301 1020.2  14.8  13.4 999.0 99.0 99.00
2011 08 09 18 50  22  1.5  1.9  0.99  6.67  5.28 324 1020.3  15.1  13.9 999.0 99.0 99.00
2011 08 09 19 50   8  1.8  2.2  1.06 16.00  5.80 215 1020.4  15.3  14.3 999.0 99.0 99.00
2011 08 09 20 50 357  1.7  2.0  1.10  7.14  5.75 323 1020.2  15.3  14.4 999.0 99.0 99.00
2011 08 09 21 50 348  1.9  2.3  1.05  6.67  5.80 308 1020.0  15.5  14.7 999.0 99.0 99.00
2011 08 09 22 50 329  2.3  2.7  1.03 14.81  5.96 256 1019.7  15.5  14.8 999.0 99.0 99.00
2011 08 09 23 50 359  2.6  3.0  1.06 14.81  5.94 207 1019.1  15.5  14.7 999.0 99.0 99.00
2011 08 10 00 50 339  2.9  3.4  0.97 16.00  5.88 242 1018.9  15.5  14.4 999.0 99.0 99.00
2011 08 10 01 50 342  3.0  3.4  0.98 16.00  5.83 245 1018.4  15.5  14.2 999.0 99.0 99.00
2011 08 10 02 50 333  2.1  2.5  1.03 16.00  6.16 260 1018.0  15.3  14.3 999.0 99.0 99.00
2011 08 10 03 50 333  3.1  3.5  0.98 14.81  5.79  63 1017.9  14.9  14.2 999.0 99.0 99.00
2011 08 10 04 50 342  2.2  2.5  1.00 16.00  6.18 288 1018.2  14.8  14.2 999.0 99.0 99.00
2011 08 10 05 50 342  3.1  3.9  0.91 16.00  6.00  88 1018.1  14.8  14.1 999.0 99.0 99.00
2011 08 10 06 50 352  1.9  2.0  0.87 16.00  6.15 253 1017.9  14.9  14.4 999.0 99.0 99.00
2011 08 10 07 50 358  1.1  1.5  0.87 14.81  6.15 170 1017.6  14.8  14.2 999.0 99.0 99.00
2011 08 10 08 50  95  1.6  1.9  0.86 16.00  6.31 298 1017.5  14.1  13.9 999.0 99.0 99.00
2011 08 10 09 50  80  1.4  1.7  0.82 14.81  6.56 252 1017.5  13.6  13.7 999.0 99.0 99.00
2011 08 10 10 50  53  1.2  1.4  0.85 14.81  6.64 269 1017.5  13.5  13.4 999.0 99.0 99.00
2011 08 10 11 50  32  0.5  0.7  0.81 14.81  6.49 265 1017.4  13.5  13.3 999.0 99.0 99.00
2011 08 10 12 50  63  1.3  1.5  0.78 14.81  6.45 285 1017.3  13.5  13.2 999.0 99.0 99.00
2011 08 10 13 50  84  1.5  1.8  0.75 14.81  6.04 242 1017.3  13.2  13.2 999.0 99.0 99.00
2011 08 10 14 50  95  1.5  1.8  0.91 13.79  7.06 291 1017.4  13.1  13.0 999.0 99.0 99.00
2011 08 10 15 50 135  1.6  2.1  0.79 13.79  6.86 288 1017.4  13.5  13.2 999.0 99.0 99.00
2011 08 10 16 50 331  0.4  0.9  0.79 13.79  6.86 266 1017.6  14.3  13.4 999.0 99.0 99.00
2011 08 10 17 50  14  0.7  1.2  0.76 13.79  6.85 293 1017.5  15.0  14.5 999.0 99.0 99.00
2011 08 10 18 50   1  3.0  3.6  0.76 13.79  6.76 268 1017.7  14.4  14.8 999.0 99.0 99.00
2011 08 10 19 50 358  3.1  3.7  0.77 14.81  7.01 262 1017.9  14.4  14.0 999.0 99.0 99.00
2011 08 10 20 50 340  3.0  3.4  0.71 13.79  6.57 114 1017.7  14.6  14.5 999.0 99.0 99.00
2011 08 10 21 50 335  3.4  4.0  0.75 14.81  6.25 256 1017.6  14.9  14.7 999.0 99.0 99.00
2011 08 10 22 50 325  3.4  3.9  0.83 13.79  6.69 294 1017.2  15.3  14.5 999.0 99.0 99.00
2011 08 10 23 50 329  4.1  4.6  0.80 14.81  6.56 295 1016.8  15.6  14.7 999.0 99.0 99.00
2011 08 11 00 50 326  4.4  5.1  0.73 14.81  5.40 264 1016.6  15.7  14.6 999.0 99.0 99.00
2011 08 11 01 50 333  4.2  4.8  0.77 13.79  5.49 264 1016.4  16.0  14.4 999.0 99.0 99.00
2011 08 11 02 50 350  5.0  5.6  0.74 13.79  5.28 245 1016.3  16.0  14.4 999.0 99.0 99.00
2011 08 11 03 50 359  4.9  5.5  0.77 14.81  5.01 253 1016.5  15.5  14.2 999.0 99.0 99.00
2011 08 11 04 50 348  4.3  5.0  0.79 13.79  4.59 304 1016.8  15.4  14.0 999.0 99.0 99.00
2011 08 11 05 50 346  4.0  4.4  0.82 13.79  4.91 295 1016.8  15.2  13.7 999.0 99.0 99.00
2011 08 11 06 50 356  4.2  5.4  0.73 13.79  4.89 257 1016.8  15.1  13.5 999.0 99.0 99.00
2011 08 11 07 50   5  3.4  3.8  0.75 13.79  4.96 261 1016.7  14.8  13.4 999.0 99.0 99.00
2011 08 11 08 50 357  5.3  6.1  0.78 13.79  4.96 169 1016.7  14.8  13.3 999.0 99.0 99.00
2011 08 11 09 50 349  3.7  4.2  0.79 13.79  4.88 227 1016.8  15.0  13.3 999.0 99.0 99.00
2011 08 11 10 50   8  3.8  4.2  0.83 13.79  5.03 311 1017.2  15.0  13.4 999.0 99.0 99.00
2011 08 11 11 50   4  4.9  5.7  0.78 12.90  4.78 292 1017.3  14.7  13.3 999.0 99.0 99.00
2011 08 11 12 50   6  5.6  7.2  0.85 13.79  4.90 305 1017.5  14.9  13.3 999.0 99.0 99.00
2011 08 11 13 50   5  5.9  7.5  0.82 13.79  4.47 241 1017.9  14.9  13.4 999.0 99.0 99.00
2011 08 11 14 50 352  6.0  7.0  0.80 14.81  4.38 308 1018.1  15.0  13.3 999.0 99.0 99.00
2011 08 11 15 50   7  3.6  4.1  0.80 13.79  4.35 286 1018.5  14.4  13.4 999.0 99.0 99.00
2011 08 11 16 50  21  3.1  3.8  0.74 13.79  4.48 335 1018.8  14.4  13.6 999.0 99.0 99.00
2011 08 11 17 50  15  3.3  4.0  0.77 13.79  4.79 252 1019.3  14.3  13.7 999.0 99.0 99.00
2011 08 11 18 50  22  4.2  4.9  0.84 13.79  4.97 212 1019.5  14.2  13.4 999.0 99.0 99.00
2011 08 11 19 50  16  4.7  5.3  0.76 13.79  4.67 134 1019.4  14.4  13.3 999.0 99.0 99.00
2011 08 11 20 50  11  3.9  4.5  0.87 13.79  5.15 187 1019.4  14.7  13.5 999.0 99.0 99.00
2011 08 11 21 50   2  5.0  5.9  0.83 13.79  4.87 291 1019.3  14.9  13.6 999.0 99.0 99.00
2011 08 11 22 50 352  5.0  5.5  0.78 13.79  4.89 260 1019.0  15.0  13.8 999.0 99.0 99.00
2011 08 11 23 50 351  7.0  8.8  0.79 12.90  4.64 257 1018.8  15.2  13.8 999.0 99.0 99.00
2011 08 12 00 50 349  7.4  8.8  0.86 12.90  4.34 256 1018.5  15.2  13.8 999.0 99.0 99.00
2011 08 12 01 50 346  8.0  9.4  1.01 12.90  4.30 266 1018.3  15.2  13.7 999.0 99.0 99.00
2011 08 12 02 50 348  8.1  9.4  1.22  5.00  4.38 335 1018.2  15.0  13.6 999.0 99.0 99.00
2011 08 12 03 50 347  7.8  9.2  1.44  5.26  4.48 326 1018.2  14.9  13.4 999.0 99.0 99.00
2011 08 12 04 50 353  7.4  9.2  1.48  5.00  4.61 337 1018.4  14.8  13.2 999.0 99.0 99.00
2011 08 12 05 50 357  8.1  9.5  1.45  5.26  4.63 342 1018.4  14.8  13.3 999.0 99.0 99.00
2011 08 12 06 50 360  7.6  8.9  1.50  5.26  4.55 358 1018.4  14.5  13.5 999.0 99.0 99.00
2011 08 12 07 50 357  7.5  9.5  1.50  5.26  4.75 347 1018.5  14.4  13.4 999.0 99.0 99.00
2011 08 12 08 50 352  7.2  8.4  1.34  5.26  4.82 343 1018.4  14.3  12.9 999.0 99.0 99.00
2011 08 12 09 50   2  7.4  9.1  1.39  5.56  4.64 358 1018.4  14.0  12.5 999.0 99.0 99.00
2011 08 12 10 50 360  7.7 10.2  1.39  5.26  4.79 346 1018.3  13.8  12.3 999.0 99.0 99.00
2011 08 12 11 50 356  7.4  9.1  1.38  5.56  4.90 335 1018.3  13.7  12.2 999.0 99.0 99.00
2011 08 12 12 50 357  7.5  8.8  1.33  5.56  4.86 349 1018.5  13.6  12.1 999.0 99.0 99.00
2011 08 12 13 50 353  8.0  9.5  1.43  6.25  4.89 343 1018.7  13.6  12.2 999.0 99.0 99.00
2011 08 12 14 50 359  7.3  9.0  1.40  5.88  4.93 334 1018.9  13.6  12.1 999.0 99.0 99.00
2011 08 12 15 50 356  6.5  8.2  1.35  6.25  4.97 329 1019.1  13.6  12.1 999.0 99.0 99.00
