YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 08 27 15 360  8.8 10.4  1.87  7.14  5.47 999 1018.0  14.2  12.4 999.0 99.0
98 08 27 16 358  8.7 10.0  2.02 10.00  5.63 999 1018.3  14.1  12.3 999.0 99.0
98 08 27 17 360  9.2 11.1  1.88  9.09  5.53 999 1018.4  14.1  12.2 999.0 99.0
98 08 27 18 360  8.5  9.9  2.02  9.09  5.70 999 1018.2  14.0  12.0 999.0 99.0
98 08 27 19   8  7.9  8.8  1.87 10.00  5.65 999 1018.4  14.0  12.0 999.0 99.0
98 08 27 20 354  8.7 10.1  1.97 10.00  5.88 999 1017.8  14.2  12.0 999.0 99.0
98 08 27 21 348  8.5 10.1  1.84 11.11  5.79 999 1017.5  14.3  12.0 999.0 99.0
98 08 27 22 344  8.4  9.8  2.17  9.09  6.11 999 1016.8  14.3  12.0 999.0 99.0
98 08 27 23 348  7.9  8.9  2.00 10.00  5.76 999 1016.4  14.4  11.9 999.0 99.0
98 08 27 00 353  7.6  8.7  1.47  6.25  5.35 999 1017.6  16.0  14.5 999.0 99.0
98 08 27 01 355  8.0  9.4  1.47  6.25  5.13 999 1017.5  16.1  14.6 999.0 99.0
98 08 27 02 345  9.3 11.0  1.70  7.69  5.46 999 1017.0  16.1  14.4 999.0 99.0
98 08 27 03 345  8.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 08 27 04 344  8.9 11.1  1.73  7.69  5.50 999 1017.5  15.5  13.5 999.0 99.0
98 08 27 05 352  8.8 11.1  1.85  7.14  5.58 999 1017.9  15.3  13.1 999.0 99.0
98 08 27 06 351  8.7 10.1  1.89  6.25  5.51 999 1018.0  15.1  12.8 999.0 99.0
98 08 27 07 354  7.9  9.3  1.87  6.67  5.56 999 1017.9  14.7  12.5 999.0 99.0
98 08 27 08 350  7.5  8.8  1.81  5.88  5.65 999 1017.9  14.6  12.4 999.0 99.0
98 08 27 09 352  7.2  8.8  1.79  7.69  5.81 999 1017.9  14.4  12.3 999.0 99.0
98 08 27 10 351  7.7  8.7  1.87  7.14  5.91 999 1017.9  14.4  12.2 999.0 99.0
98 08 27 11 359  7.2  8.4  1.91  8.33  5.79 999 1017.9  14.3  12.0 999.0 99.0
98 08 27 12 354  8.0  9.9  1.91  8.33  5.77 999 1018.0  14.2  12.0 999.0 99.0
98 08 27 13   5  8.6  9.9  2.00  9.09  5.58 999 1017.8  14.2  12.2 999.0 99.0
98 08 27 14   1  8.8 10.1  1.83  7.69  5.56 999 1017.9  14.1  12.4 999.0 99.0
98 08 27 15 360  8.8 10.4  1.87  7.14  5.47 999 1018.0  14.2  12.4 999.0 99.0
98 08 27 16 358  8.7 10.0  2.02 10.00  5.63 999 1018.3  14.1  12.3 999.0 99.0
98 08 27 17 360  9.2 11.1  1.88  9.09  5.53 999 1018.4  14.1  12.2 999.0 99.0
98 08 27 18 360  8.5  9.9  2.02  9.09  5.70 999 1018.2  14.0  12.0 999.0 99.0
98 08 27 19   8  7.9  8.8  1.87 10.00  5.65 999 1018.4  14.0  12.0 999.0 99.0
98 08 27 20 354  8.7 10.1  1.97 10.00  5.88 999 1017.8  14.2  12.0 999.0 99.0
98 08 27 21 348  8.5 10.1  1.84 11.11  5.79 999 1017.5  14.3  12.0 999.0 99.0
98 08 27 22 344  8.4  9.8  2.17  9.09  6.11 999 1016.8  14.3  12.0 999.0 99.0
98 08 27 23 348  7.9  8.9  2.00 10.00  5.76 999 1016.4  14.4  11.9 999.0 99.0
98 08 27 00 353  7.6  8.7  1.47  6.25  5.35 999 1017.6  16.0  14.5 999.0 99.0
98 08 27 01 355  8.0  9.4  1.47  6.25  5.13 999 1017.5  16.1  14.6 999.0 99.0
98 08 27 02 345  9.3 11.0  1.70  7.69  5.46 999 1017.0  16.1  14.4 999.0 99.0
98 08 27 03 345  8.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 08 27 04 344  8.9 11.1  1.73  7.69  5.50 999 1017.5  15.5  13.5 999.0 99.0
98 08 27 05 352  8.8 11.1  1.85  7.14  5.58 999 1017.9  15.3  13.1 999.0 99.0
98 08 27 06 351  8.7 10.1  1.89  6.25  5.51 999 1018.0  15.1  12.8 999.0 99.0
98 08 27 07 354  7.9  9.3  1.87  6.67  5.56 999 1017.9  14.7  12.5 999.0 99.0
98 08 27 08 350  7.5  8.8  1.81  5.88  5.65 999 1017.9  14.6  12.4 999.0 99.0
98 08 27 09 352  7.2  8.8  1.79  7.69  5.81 999 1017.9  14.4  12.3 999.0 99.0
98 08 27 10 351  7.7  8.7  1.87  7.14  5.91 999 1017.9  14.4  12.2 999.0 99.0
98 08 27 11 359  7.2  8.4  1.91  8.33  5.79 999 1017.9  14.3  12.0 999.0 99.0
98 08 27 12 354  8.0  9.9  1.91  8.33  5.77 999 1018.0  14.2  12.0 999.0 99.0
98 08 27 13   5  8.6  9.9  2.00  9.09  5.58 999 1017.8  14.2  12.2 999.0 99.0
98 08 27 14   1  8.8 10.1  1.83  7.69  5.56 999 1017.9  14.1  12.4 999.0 99.0
98 08 27 15 360  8.8 10.4  1.87  7.14  5.47 999 1018.0  14.2  12.4 999.0 99.0
98 08 27 16 358  8.7 10.0  2.02 10.00  5.63 999 1018.3  14.1  12.3 999.0 99.0
98 08 27 17 360  9.2 11.1  1.88  9.09  5.53 999 1018.4  14.1  12.2 999.0 99.0
98 08 27 18 360  8.5  9.9  2.02  9.09  5.70 999 1018.2  14.0  12.0 999.0 99.0
98 08 27 19   8  7.9  8.8  1.87 10.00  5.65 999 1018.4  14.0  12.0 999.0 99.0
98 08 27 20 354  8.7 10.1  1.97 10.00  5.88 999 1017.8  14.2  12.0 999.0 99.0
98 08 27 21 348  8.5 10.1  1.84 11.11  5.79 999 1017.5  14.3  12.0 999.0 99.0
98 08 27 22 344  8.4  9.8  2.17  9.09  6.11 999 1016.8  14.3  12.0 999.0 99.0
98 08 27 23 348  7.9  8.9  2.00 10.00  5.76 999 1016.4  14.4  11.9 999.0 99.0
98 08 28 00 355  7.9  9.9  2.13 10.00  6.08 999 1016.1  14.5  12.0 999.0 99.0
98 08 28 01 350  7.9  9.7  1.90 10.00  5.89 999 1015.8  14.6  12.1 999.0 99.0
98 08 28 02 351  8.4  9.8  2.09  8.33  5.93 999 1015.5  14.7  12.1 999.0 99.0
98 08 28 03 351  8.5 10.0  2.15 10.00  5.86 999 1015.5  14.4  12.0 999.0 99.0
98 08 28 04 349  8.6  9.7  2.18  6.67  5.98 999 1015.6  14.2  11.8 999.0 99.0
98 08 28 05 356  7.3  8.8  2.13  7.69  5.85 999 1016.5  14.1  11.8 999.0 99.0
98 08 28 06 347  8.7 10.3  2.04  6.67  5.96 999 1015.9  14.1  11.7 999.0 99.0
98 08 28 07 353  8.7 10.6  2.13 10.00  5.82 999 1015.7  14.0  11.7 999.0 99.0
98 08 28 08 352  7.5  8.8  2.19  6.67  5.90 999 1015.8  13.8  11.8 999.0 99.0
98 08 28 09 358  7.3  8.6  2.18  7.14  5.92 999 1015.4  13.7  11.8 999.0 99.0
98 08 28 10 360  5.6  6.4  2.31  7.69  6.23 999 1015.5  13.5  11.9 999.0 99.0
98 08 28 11 353  6.2  7.1  2.17  6.67  6.25 999 1015.3  13.5  12.0 999.0 99.0
98 08 28 12   1  4.9  5.7  2.08  6.67  6.17 999 1015.4  13.2  12.0 999.0 99.0
98 08 28 13 354  3.5  4.4  2.14 10.00  6.36 999 1015.8  13.0  11.8 999.0 99.0
98 08 28 14 332  6.1  7.1  2.09  7.14  6.16 999 1015.6  13.1  11.7 999.0 99.0
98 08 28 15 349  5.1  6.0  1.94  9.09  6.18 999 1015.9  13.3  11.5 999.0 99.0
98 08 28 16 354  3.8  4.4  2.06  7.14  6.37 999 1016.3  13.2  11.4 999.0 99.0
98 08 28 17 353  2.9  3.4  1.88  6.67  6.05 999 1016.6  12.9  11.4 999.0 99.0
98 08 28 18 352  3.5  4.2  1.87  9.09  5.96 999 1017.0  13.1  11.5 999.0 99.0
98 08 28 19 335  2.2  2.8  1.89  6.67  6.08 999 1017.2  13.3  11.7 999.0 99.0
98 08 28 20 329  2.3  2.7  1.81  9.09  6.06 999 1016.9  13.6  12.1 999.0 99.0
98 08 28 21 339  2.1  2.5  1.63  7.14  5.96 999 1016.9  14.0  12.6 999.0 99.0
98 08 28 22 289  1.7  2.2  1.57  6.67  5.92 999 1017.2  14.3  13.2 999.0 99.0
98 08 28 23 287  1.3  1.9  1.69  9.09  6.20 999 1017.0  14.6  13.5 999.0 99.0
98 08 29 00 319  1.9  2.2  1.55  8.33  6.00 999 1016.9  15.2  13.7 999.0 99.0
98 08 29 01 348  2.5  3.0  1.71  9.09  6.12 999 1017.0  14.7  13.8 999.0 99.0
98 08 29 02 357  3.1  3.7  1.61  6.25  6.07 999 1017.0  14.5  13.3 999.0 99.0
98 08 29 03  21  4.6  5.7  1.57  9.09  5.99 999 1017.4  14.1  12.6 999.0 99.0
98 08 29 04  11  3.5  4.5  1.69  9.09  6.28 999 1017.8  14.2  12.3 999.0 99.0
98 08 29 05  22  3.5  4.6  1.76  9.09  6.47 999 1018.3  14.5  12.3 999.0 99.0
98 08 29 06  16  1.9  2.5  1.46  9.09  6.41 999 1018.8  14.3  12.4 999.0 99.0
98 08 29 07  35  1.7  2.3  1.51  9.09  6.30 999 1018.9  14.2  12.8 999.0 99.0
98 08 29 08 149   .2   .7  1.44  9.09  6.27 999 1018.9  13.7  12.5 999.0 99.0
98 08 29 09 281  1.4  1.8  1.46  8.33  6.37 999 1019.0  13.7  12.5 999.0 99.0
98 08 29 10 336  2.8  3.2  1.29  8.33  6.13 999 1019.0  14.0  11.9 999.0 99.0
98 08 29 11 341  4.4  6.6  1.32  6.25  5.92 999 1019.2  13.8  11.6 999.0 99.0
98 08 29 12 354  2.2  3.2  1.44  9.09  6.09 999 1019.0  13.5  12.2 999.0 99.0
98 08 29 13 345  1.4  1.8  1.34  8.33  5.82 999 1019.1  13.5  12.1 999.0 99.0
98 08 29 14   4  2.2  2.7  1.46  9.09  5.94 999 1019.5  13.3  11.9 999.0 99.0
98 08 29 15 356  4.0  4.6  1.56  9.09  6.13 999 1020.0  13.4  11.8 999.0 99.0
98 08 29 16 359  3.9  4.7  1.48  8.33  6.12 999 1020.6  13.6  11.7 999.0 99.0
98 08 29 17 350  4.5  5.0  1.47  9.09  6.09 999 1020.5  13.7  11.7 999.0 99.0
98 08 29 18 352  4.5  5.3  1.40  8.33  5.90 999 1020.8  13.7  11.7 999.0 99.0
98 08 29 19 351  6.4  7.9  1.45  9.09  6.35 999 1021.1  14.2  11.7 999.0 99.0
98 08 29 20 348  4.9  5.6  1.44 10.00  6.10 999 1021.1  14.2  11.8 999.0 99.0
98 08 29 21 353  5.6  6.6  1.37  9.09  6.06 999 1020.7  14.3  11.7 999.0 99.0
98 08 29 22 347  7.3  9.1  1.51  8.33  5.71 999 1020.2  14.2  11.9 999.0 99.0
98 08 29 23 352  8.3 10.1  1.46  9.09  5.29 999 1019.5  14.3  12.0 999.0 99.0
98 08 30 00 346  8.6 10.5  1.72  8.33  5.43 999 1019.5  14.3  11.9 999.0 99.0
98 08 30 01 345  9.5 11.5  1.75  7.69  5.42 999 1019.0  14.1  11.6 999.0 99.0
98 08 30 02 342  9.9 12.6  1.92  8.33  5.39 999 1018.8  14.2  11.5 999.0 99.0
98 08 30 03 344 10.4 12.4  2.09  6.67  5.43 999 1018.3  14.1  11.4 999.0 99.0
98 08 30 04   2 10.2 12.8  2.22  6.25  5.68 999 1018.5  13.8  11.4 999.0 99.0
98 08 30 05 355  8.9 11.1  2.52  6.25  5.98 999 1019.0  13.5  11.1 999.0 99.0
98 08 30 06 352  9.1 10.4  2.63  6.25  6.04 999 1018.8  13.3  10.6 999.0 99.0
98 08 30 07 342 10.7 13.8  2.32  6.67  5.91 999 1018.8  13.4  10.5 999.0 99.0
98 08 30 08 350 11.0 13.2  2.39 11.11  6.09 999 1018.4  13.4  10.5 999.0 99.0
98 08 30 09 345  9.7 11.8  2.39  5.88  5.94 999 1018.2  13.1  10.5 999.0 99.0
98 08 30 10 347  8.3 10.3  2.56 11.11  6.31 999 1018.3  13.2 999.0 999.0 99.0
98 08 30 11 352  7.8  9.9  2.22 11.11  6.18 999 1018.4  13.1 999.0 999.0 99.0
98 08 30 12 345  8.1  9.4  2.16 11.11  6.05 999 1018.0  12.8  10.5 999.0 99.0
98 08 30 13 346  7.5  9.7  2.09 10.00  6.22 999 1018.2  12.7 999.0 999.0 99.0
98 08 30 14 353  8.7 10.6  2.15 11.11  6.16 999 1018.5  12.7  10.4 999.0 99.0
98 08 30 15   1 10.3 12.2  2.25 11.11  6.11 999 1018.8  12.7  10.4 999.0 99.0
98 08 30 16  11  8.0  9.6  2.45 10.00  6.52 999 1019.5  12.4  10.3 999.0 99.0
98 08 30 17   3  8.1  9.4  2.42 10.00  6.41 999 1019.4  12.4  10.2 999.0 99.0
98 08 30 18   5  7.3  8.6  2.48  9.09  6.55 999 1019.5  12.5  10.2 999.0 99.0
98 08 30 19 352  8.1  9.6  2.39  9.09  6.34 999 1019.5  12.9  10.2 999.0 99.0
98 08 30 20   2  7.0  8.5  2.36 11.11  6.45 999 1019.1  13.0  10.2 999.0 99.0
98 08 30 21 342  7.3  8.2  2.51 11.11  6.42 999 1018.6  13.0  10.3 999.0 99.0
98 08 30 22 344  7.5  8.4  2.53 11.11  6.44 999 1018.3  13.3  10.3 999.0 99.0
98 08 30 23 352  6.5  8.8  2.31 11.11  6.28 999 1018.1  13.4  10.3 999.0 99.0
98 08 31 00 359  7.3  9.3  2.24 11.11  6.16 999 1017.5  13.3  10.4 999.0 99.0
98 08 31 01 358  8.5  9.8  2.48 11.11  6.55 999 1016.7  13.1  10.5 999.0 99.0
98 08 31 02 345  9.3 10.7  2.41 11.11  6.44 999 1016.4  13.1  10.5 999.0 99.0
98 08 31 03 351  8.2 10.1  2.51 11.11  6.52 999 1016.2  13.0  10.6 999.0 99.0
98 08 31 04 352  9.0 10.8  2.41 11.11  6.37 999 1016.4  12.8  10.6 999.0 99.0
98 08 31 05 349  7.1  8.1  2.31 12.50  6.35 999 1016.9  12.5  10.5 999.0 99.0
98 08 31 06 346  8.3 10.2  2.54 11.11  6.37 999 1016.4  12.6  10.3 999.0 99.0
98 08 31 07 347  8.7 11.3  2.69 11.11  6.38 999 1016.3  12.7  10.3 999.0 99.0
98 08 31 08 352  8.8 11.2  2.66 10.00  6.58 999 1016.2  12.8  10.4 999.0 99.0
98 08 31 09 357  7.0  8.6  2.65 10.00  6.57 999 1016.0  12.3  10.2 999.0 99.0
98 08 31 10  16  7.5  9.1  2.47  6.67  6.29 999 1015.2  12.0  10.1 999.0 99.0
98 08 31 11   2  6.9  8.0  2.40 11.11  6.18 999 1015.1  11.6  10.1 999.0 99.0
98 08 31 12 360  7.8  8.9  2.36 10.00  6.43 999 1015.0  12.0  10.1 999.0 99.0
98 08 31 13  13  6.5  8.2  2.41 11.11  6.40 999 1015.1  11.7  10.0 999.0 99.0
98 08 31 14  17  6.7  8.1  2.18 11.11  6.10 999 1015.2  11.5 999.0 999.0 99.0
98 08 31 15   5  6.5  7.6  2.17 10.00  6.18 999 1015.2  11.3 999.0 999.0 99.0
98 08 31 16 353  6.2  8.0  2.04 10.00  6.20 999 1015.3  11.4  10.1 999.0 99.0
98 08 31 17   7  6.4  7.8  2.17 10.00  6.33 999 1015.1  11.7  10.2 999.0 99.0
98 08 31 18   2  6.7  7.8  2.23 10.00  6.68 999 1015.0  11.8 999.0 999.0 99.0
98 08 31 19 360  5.9  6.8  2.22 10.00  6.34 999 1014.7  11.6 999.0 999.0 99.0
98 08 31 20 344  6.1  7.4  2.02 10.00  6.08 999 1014.6  11.6 999.0 999.0 99.0
98 08 31 21 342  6.6  7.7  2.06 10.00  6.31 999 1014.3  12.1 999.0 999.0 99.0
98 08 31 22 346  6.7  7.5  1.82 10.00  5.84 999 1014.0  12.5 999.0 999.0 99.0
98 08 31 23 357  6.9  8.9  1.83 10.00  5.91 999 1013.8  12.4 999.0 999.0 99.0
98 09 01 00 359  6.9  8.2  1.86 10.00  5.75 999 1013.7  12.6 999.0 999.0 99.0
98 09 01 01 348  7.5  8.7  1.83  9.09  5.85 999 1013.0  12.7 999.0 999.0 99.0
98 09 01 02 351  8.4  9.8  1.90  7.14  5.45 999 1012.7  12.7 999.0 999.0 99.0
98 09 01 03 343  8.2  9.4  2.02  7.14  5.62 999 1012.7  12.6 999.0 999.0 99.0
98 09 01 04  10  8.2  9.6  2.17  8.33  5.67 999 1012.9  12.6 999.0 999.0 99.0
98 09 01 05 343  7.6  9.0  2.18  7.14  5.82 999 1013.0  12.3 999.0 999.0 99.0
98 09 01 06 348  7.7 10.9  2.34  7.14  5.82 999 1012.8  12.3 999.0 999.0 99.0
98 09 01 07 350  7.4  8.8  2.24  6.67  5.80 999 1012.6  12.1 999.0 999.0 99.0
98 09 01 08 342  6.1  7.0  1.94  7.14  5.86 999 1012.8  12.4 999.0 999.0 99.0
98 09 01 09 344  6.2  7.3  1.86  6.67  5.75 999 1012.8  12.6 999.0 999.0 99.0
98 09 01 10 344  5.1  5.8  1.96  6.67  5.78 999 1012.6  12.3 999.0 999.0 99.0
98 09 01 11 341  5.2  5.7  2.02  6.67  5.70 999 1012.5  12.2 999.0 999.0 99.0
98 09 01 12 337  5.2  6.1  1.88  6.67  5.68 999 1012.5  12.1 999.0 999.0 99.0
98 09 01 13 331  6.8  7.6  1.77  6.67  5.77 999 1012.1  12.4 999.0 999.0 99.0
98 09 01 14 342  6.5  7.4  1.70  7.14  5.48 999 1012.7  12.6 999.0 999.0 99.0
98 09 01 15 349  4.4  4.8  1.73  9.09  5.82 999 1013.0  12.0 999.0 999.0 99.0
98 09 01 16   6  4.3  5.5  1.75  5.88  5.91 999 1013.0  12.2 999.0 999.0 99.0
98 09 01 17 358  4.3  5.3  1.75 20.00  5.97 999 1013.1  11.9 999.0 999.0 99.0
98 09 01 18  11  5.3  6.0  1.85 20.00  6.44 999 1013.3  11.9 999.0 999.0 99.0
98 09 01 19 356  4.6  5.2  2.41 20.00  7.55 999 1013.5  12.0 999.0 999.0 99.0
98 09 01 20 354  5.0  5.8  1.89 16.67  6.36 999 1013.3  12.4 999.0 999.0 99.0
98 09 01 21   8  4.8  5.6  1.83 16.67  6.68 999 1012.7  12.4 999.0 999.0 99.0
98 09 01 22   2  5.7  6.6  2.67 16.67  8.58 999 1013.2  12.2 999.0 999.0 99.0
98 09 01 23 356  5.8  6.6  3.38 16.67 10.17 999 1013.2  12.7 999.0 999.0 99.0
98 09 02 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 09 02 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 09 02 02 346  7.0  9.0  2.82 16.67  9.24 999 1012.7  12.8 999.0 999.0 99.0
98 09 02 03 346  5.9  6.9  2.72 16.67  8.91 999 1012.8  12.7 999.0 999.0 99.0
98 09 02 04 351  6.6  8.4  3.22 14.29  9.76 999 1013.1  12.9 999.0 999.0 99.0
98 09 02 05 351  5.7  7.4  3.12 14.29  9.43 999 1013.4  12.7 999.0 999.0 99.0
98 09 02 06 344  5.4  6.5  3.99 14.29 10.67 999 1013.3  12.4 999.0 999.0 99.0
98 09 02 07 343  4.4  5.1  3.39 14.29 10.02 999 1013.3  12.0 999.0 999.0 99.0
98 09 02 08   4  4.9  6.1  3.62 14.29 10.25 999 1013.4  12.2 999.0 999.0 99.0
98 09 02 09   1  5.0  5.9  3.89 14.29 10.57 999 1013.5  12.1 999.0 999.0 99.0
98 09 02 10 349  5.9  6.9  3.48 14.29  9.96 999 1013.6  12.2 999.0 999.0 99.0
98 09 02 11 347  7.0  8.7  2.97 12.50  8.79 999 1013.8  12.5 999.0 999.0 99.0
98 09 02 12   8  4.6  5.4  3.41 14.29  9.76 999 1013.8  11.8 999.0 999.0 99.0
98 09 02 13  31  4.3  5.2  2.55 12.50  8.44 999 1013.7  11.5 999.0 999.0 99.0
98 09 02 14  10  3.2  3.9  2.64 11.11  8.46 999 1013.9  11.1 999.0 999.0 99.0
98 09 02 15   8  5.1  5.8  2.70 14.29  9.47 999 1014.0  12.2 999.0 999.0 99.0
98 09 02 16   4  5.9  7.0  2.48 11.11  8.88 999 1014.1  12.2 999.0 999.0 99.0
98 09 02 17  12  5.2  5.9  3.09 14.29  9.44 999 1013.9  11.9 999.0 999.0 99.0
98 09 02 18   2  5.0  5.8  2.57 14.29  8.66 999 1013.9  11.6 999.0 999.0 99.0
98 09 02 19 358  6.6  7.8  2.45 12.50  8.50 999 1013.5  12.4 999.0 999.0 99.0
98 09 02 20 356  5.4  6.3  2.91 12.50  9.13 999 1013.2  12.3 999.0 999.0 99.0
98 09 02 21 358  5.9  6.9  2.32 12.50  8.03 999 1012.9  12.7 999.0 999.0 99.0
98 09 02 22 345  6.4  7.9  2.79 12.50  8.76 999 1012.2  12.9 999.0 999.0 99.0
98 09 02 23 342  7.3  8.6  3.14 12.50  8.45 999 1011.5  12.8 999.0 999.0 99.0
98 09 03 00 347  6.7  7.7  3.56 12.50  9.35 999 1011.1  13.1 999.0 999.0 99.0
98 09 03 01 343  8.0  9.4  3.44 12.50  8.80 999 1010.5  13.6 999.0 999.0 99.0
98 09 03 02 345  7.8  9.0  2.85 12.50  8.05 999 1010.1  13.6 999.0 999.0 99.0
98 09 03 03 345  7.9  8.9  2.99 12.50  7.87 999 1009.7  13.0 999.0 999.0 99.0
98 09 03 04 342  8.2  9.9  2.88 12.50  7.73 999 1009.4  13.1 999.0 999.0 99.0
98 09 03 05 347  8.8 10.2  3.27 12.50  7.88 999 1009.5  13.3 999.0 999.0 99.0
98 09 03 06 343  8.9 10.8  2.97 12.50  7.21 999 1009.0  13.4 999.0 999.0 99.0
98 09 03 07 344  9.5 11.2  3.19 12.50  7.41 999 1008.9  13.5 999.0 999.0 99.0
98 09 03 08 343  8.5 10.0  3.03 12.50  7.17 999 1009.0  13.4 999.0 999.0 99.0
98 09 03 09 348  7.6  8.7  2.73 12.50  6.99 999 1009.0  13.1 999.0 999.0 99.0
98 09 03 10 353  8.2  9.9  2.78 12.50  7.36 999 1008.8  13.1 999.0 999.0 99.0
98 09 03 11 337  8.6 10.1  2.81 12.50  7.48 999 1008.7  13.3 999.0 999.0 99.0
98 09 03 12 358  6.6  7.7  2.72 12.50  7.26 999 1009.1  13.0 999.0 999.0 99.0
98 09 03 13 345  6.8  7.9  2.78 12.50  7.44 999 1008.9  12.9 999.0 999.0 99.0
98 09 03 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 09 03 15 339  6.3  7.3  2.64 11.11  7.86 999 1009.2  13.0 999.0 999.0 99.0
98 09 03 16 345  5.2  5.8  2.89 11.11  8.02 999 1009.6  13.0 999.0 999.0 99.0
98 09 03 17 344  5.3  6.2  2.73 11.11  7.68 999 1009.8  13.0 999.0 999.0 99.0
98 09 03 18 339  5.9  6.9  2.78 11.11  7.73 999 1009.8  13.2 999.0 999.0 99.0
98 09 03 19 357  4.5  5.3  2.96 11.11  8.16 999 1010.1  13.0 999.0 999.0 99.0
98 09 03 20 332  4.9  5.9  2.93 11.11  7.93 999 1010.0  12.9 999.0 999.0 99.0
98 09 03 21 331  7.1  8.7  2.96 11.11  7.90 999 1010.1  13.9 999.0 999.0 99.0
98 09 03 22 330  8.2 10.0  2.84 11.11  7.47 999 1010.5  14.2 999.0 999.0 99.0
98 09 03 23 331  7.6  8.7  2.84 10.00  7.36 999 1010.3  14.0 999.0 999.0 99.0
98 09 04 00 331  7.5  8.8  2.51 11.11  6.89 999 1010.4  14.1 999.0 999.0 99.0
98 09 04 01 331  8.1  9.2  2.59 11.11  6.82 999 1010.2  14.2 999.0 999.0 99.0
98 09 04 02 339  7.3  8.4  2.47 11.11  7.12 999 1010.5  14.0 999.0 999.0 99.0
98 09 04 03 342  8.1  9.3  2.46 11.11  6.96 999 1010.3  13.7 999.0 999.0 99.0
98 09 04 04 342  7.7  9.1  2.38 11.11  7.13 999 1010.6  13.3 999.0 999.0 99.0
98 09 04 05 337  8.0  9.4  2.23 10.00  6.90 999 1011.0  13.2 999.0 999.0 99.0
98 09 04 06 338  8.3  9.6  2.36 11.11  6.73 999 1011.4  13.4 999.0 999.0 99.0
98 09 04 07 342  8.1  9.7  2.37 10.00  6.78 999 1011.6  13.3 999.0 999.0 99.0
98 09 04 08 342  9.2 10.5  2.44 10.00  6.74 999 1011.6  13.3 999.0 999.0 99.0
98 09 04 09 354  8.5  9.9  2.51 10.00  6.33 999 1011.8  13.2 999.0 999.0 99.0
98 09 04 10 350  9.4 11.0  2.49 10.00  6.32 999 1011.6  13.1 999.0 999.0 99.0
98 09 04 11 342 10.1 11.6  2.12 10.00  5.97 999 1011.8  13.1 999.0 999.0 99.0
98 09 04 12 345  9.5 11.0  2.49 10.00  6.25 999 1012.0  13.0 999.0 999.0 99.0
98 09 04 13 344  9.4 11.4  2.12 10.00  5.82 999 1012.2  13.0 999.0 999.0 99.0
98 09 04 14 343  8.4  9.5  2.35 10.00  6.06 999 1012.9  12.8 999.0 999.0 99.0
98 09 04 15 350  6.9  7.8  2.19 10.00  6.30 999 1013.5  12.7 999.0 999.0 99.0
98 09 04 16 353  6.5  7.6  2.16 11.11  6.53 999 1013.6  12.8 999.0 999.0 99.0
98 09 04 17 352  5.8  6.5  2.55 11.11  7.07 999 1013.7  12.7 999.0 999.0 99.0
98 09 04 18 344  6.4  7.3  2.44 11.11  6.95 999 1013.6  12.8 999.0 999.0 99.0
98 09 04 19 345  7.5  8.3  2.39 11.11  7.10 999 1013.4  13.1 999.0 999.0 99.0
98 09 04 20 343  7.2  8.6  2.64 11.11  7.09 999 1012.9  13.0 999.0 999.0 99.0
98 09 04 21 333  7.4  8.5  2.43 11.11  6.91 999 1012.6  13.2 999.0 999.0 99.0
98 09 04 22 343  6.2  7.1  2.57 10.00  6.73 999 1012.7  13.3 999.0 999.0 99.0
98 09 04 23 343  6.1  7.1  2.58 11.11  6.92 999 1012.7  13.3 999.0 999.0 99.0
98 09 05 00 343  6.7  7.8  2.58 11.11  6.88 999 1012.6  13.6 999.0 999.0 99.0
98 09 05 01 344  6.6  7.5  2.39 11.11  6.80 999 1012.4  13.6 999.0 999.0 99.0
98 09 05 02 340  6.4  7.5  2.42 11.11  6.68 999 1012.1  13.5 999.0 999.0 99.0
98 09 05 03 338  5.7  6.7  2.53 11.11  6.97 999 1012.4  13.1 999.0 999.0 99.0
98 09 05 04 339  4.9  5.7  2.51  7.69  6.73 999 1012.8  12.8 999.0 999.0 99.0
98 09 05 05 353  5.4  6.2  2.54 11.11  7.00 999 1012.9  13.0 999.0 999.0 99.0
98 09 05 06   6  4.6  5.2  2.67 11.11  6.96 999 1012.7  12.8 999.0 999.0 99.0
98 09 05 07 360  3.7  4.5  2.40 10.00  6.74 999 1012.7  12.5 999.0 999.0 99.0
98 09 05 08 346  3.4  4.0  2.31 11.11  6.78 999 1012.7  12.3 999.0 999.0 99.0
98 09 05 09 344  3.1  4.3  2.22 11.11  6.95 999 1012.8  12.1 999.0 999.0 99.0
98 09 05 10 346  3.3  4.1  2.20 11.11  6.92 999 1012.7  12.3 999.0 999.0 99.0
98 09 05 11  18  1.3  1.8  2.04 10.00  6.67 999 1013.3  11.4 999.0 999.0 99.0
98 09 05 12   5  2.4  2.9  1.91 11.11  7.02 999 1013.3  12.2 999.0 999.0 99.0
98 09 05 13  92  1.9  2.9  2.07 11.11  7.12 999 1013.6   9.8 999.0 999.0 99.0
