#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 07 05 13 50 175  7.6  8.8  1.40  5.88  4.96 229 1014.8  13.7  14.4 999.0 99.0 99.00
2008 07 05 14 50 180  7.4  9.0  1.44  5.56  5.19 228 1015.1  13.9  14.4 999.0 99.0 99.00
2008 07 05 15 50 176  6.9  8.1  1.28  6.25  4.99 239 1015.5  13.9  14.3 999.0 99.0 99.00
2008 07 05 16 50 182  6.3  7.6  1.27  6.25  4.99 236 1016.1  14.1  14.2 999.0 99.0 99.00
2008 07 05 17 50 186  6.8  8.2  1.25  5.56  4.93 224 1016.3  14.4  14.3 999.0 99.0 99.00
2008 07 05 18 50 178  6.4  7.7  1.31  6.67  5.03 230 1016.6  14.3  14.4 999.0 99.0 99.00
2008 07 05 19 50 194  5.6  6.8  1.25  7.14  5.14 225 1017.1  14.4  14.3 999.0 99.0 99.00
2008 07 05 20 50 185  4.9  5.8  1.31  5.56  5.45 219 1017.4  14.5  14.5 999.0 99.0 99.00
2008 07 05 21 50 191  3.9  4.6  1.16  6.67  5.36 240 1017.6  14.7  14.6 999.0 99.0 99.00
2008 07 05 22 50 227  1.9  2.5  1.24 11.43  5.53 272 1017.8  14.7  14.7 999.0 99.0 99.00
2008 07 05 23 50 340  1.0  1.4  1.19  5.88  5.57 228 1018.1  14.8  14.8 999.0 99.0 99.00
2008 07 06 00 50  71  1.6  2.2  1.21 10.81  5.99 269 1017.9  14.9  15.0 999.0 99.0 99.00
2008 07 06 01 50  67  1.5  2.0  1.17 11.43  6.06 253 1018.0  15.1  15.0 999.0 99.0 99.00
2008 07 06 02 50  41  1.1  1.6  1.13 10.81  5.95 275 1018.1  14.8  15.0 999.0 99.0 99.00
2008 07 06 03 50   6  1.1  1.5  1.08 10.81  5.85 287 1018.3  14.8  14.9 999.0 99.0 99.00
2008 07 06 04 50 343  1.1  1.4  1.02 10.81  5.64 295 1018.9  14.8  14.9 999.0 99.0 99.00
2008 07 06 05 50 358  3.4  4.1  1.06 10.81  5.83 275 1019.3  15.2  14.7 999.0 99.0 99.00
2008 07 06 06 50 340  3.7  4.5  1.05 10.81  6.03 296 1019.2  15.0  14.6 999.0 99.0 99.00
2008 07 06 07 50 339  3.8  4.6  0.99 10.81  5.83 267 1018.9  14.9  14.5 999.0 99.0 99.00
2008 07 06 08 50 340  5.0  5.9  0.98 16.00  6.14 216 1019.0  14.8  14.6 999.0 99.0 99.00
2008 07 06 09 50 357  4.1  4.9  0.91 10.00  6.53 290 1018.7  14.7  14.6 999.0 99.0 99.00
2008 07 06 10 50  15  4.2  5.1  0.93 10.00  6.34 288 1018.8  14.7  14.8 999.0 99.0 99.00
2008 07 06 11 50 356  4.9  5.8  1.05 10.00  6.95 284 1019.0  14.7  14.7 999.0 99.0 99.00
2008 07 06 12 50 360  5.4  6.7  1.03 10.81  6.39 278 1019.5  14.8  14.5 999.0 99.0 99.00
2008 07 06 13 50   6  6.1  7.3  1.53 10.81  7.32 280 1019.9  15.2  14.6 999.0 99.0 99.00
2008 07 06 14 50   5  6.3  7.4  1.84 10.00  7.99 287 1020.2  14.8  14.6 999.0 99.0 99.00
2008 07 06 15 50   7  6.1  7.1 99.00 99.00 99.00 999 1020.5  14.9  14.5 999.0 99.0 99.00
2008 07 06 16 50  17  7.2  8.1  2.11 10.00  7.65 278 1020.9  14.9  14.7 999.0 99.0 99.00
2008 07 06 17 50  11  7.9  9.4  2.54 12.90  8.14 277 1020.8  14.9  14.7 999.0 99.0 99.00
2008 07 06 18 50  17  8.9 10.5  2.94 12.90  8.29 284 1020.7  14.8  14.8 999.0 99.0 99.00
2008 07 06 19 50   9  9.5 11.5  2.56 12.12  7.22 279 1020.7  14.8  14.8 999.0 99.0 99.00
2008 07 06 20 50   5  9.3 11.4  2.87 12.90  7.38 283 1020.6  14.9  14.8 999.0 99.0 99.00
2008 07 06 21 50 359  9.5 11.7  2.95 12.90  7.40 280 1020.3  14.9  14.9 999.0 99.0 99.00
2008 07 06 22 50 358 10.1 12.4  2.75 12.90  6.85 288 1020.0  14.9  15.0 999.0 99.0 99.00
2008 07 06 23 50   3 10.1 12.7  2.74 11.43  6.39 283 1019.7  15.0  15.1 999.0 99.0 99.00
2008 07 07 00 50 359 11.5 13.8  2.76 12.90  6.55 289 1019.4  15.0  15.2 999.0 99.0 99.00
2008 07 07 01 50   4 12.0 14.6  3.04 12.12  6.57 283 1019.2  14.8  15.2 999.0 99.0 99.00
2008 07 07 02 50   3 12.3 14.6  3.12 12.12  6.30 280 1019.2  14.8  15.2 999.0 99.0 99.00
2008 07 07 03 50 360 12.2 14.2  3.39 12.12  6.59 292 1019.2  14.6  15.2 999.0 99.0 99.00
2008 07 07 04 50   1 12.6 15.6  3.31 11.43  6.14 281 1019.5  14.4  15.2 999.0 99.0 99.00
2008 07 07 05 50   8 12.8 15.0  3.16 12.12  6.08 295 1019.9  14.3  15.1 999.0 99.0 99.00
2008 07 07 06 50  15 11.7 14.0  2.93 10.81  5.95 288 1020.0  14.1  15.1 999.0 99.0 99.00
2008 07 07 07 50  17 11.5 14.0  3.03 12.12  6.24 294 1020.3  13.7  14.8 999.0 99.0 99.00
2008 07 07 08 50  15 11.5 13.7  3.02 10.81  6.27 305 1020.2  13.6  14.5 999.0 99.0 99.00
2008 07 07 09 50   9 10.8 12.9  2.92 12.12  6.11 296 1020.2  13.6  14.1 999.0 99.0 99.00
2008 07 07 10 50   5 10.4 12.3  2.73 12.12  6.09 289 1020.4  13.6  13.8 999.0 99.0 99.00
2008 07 07 11 50  19  9.8 11.9  2.83 12.12  6.35 302 1020.5  13.5  13.5 999.0 99.0 99.00
2008 07 07 12 50  18  9.6 11.5  2.70 10.81  6.00 284 1021.0  13.4  13.3 999.0 99.0 99.00
2008 07 07 13 50  13 10.2 12.3  2.57 11.43  6.18 292 1021.3  13.3  13.2 999.0 99.0 99.00
2008 07 07 14 50   9  9.7 12.2  2.52 11.43  5.99 292 1021.6  13.4  13.1 999.0 99.0 99.00
2008 07 07 15 50  14  9.7 12.3  2.57 11.43  5.96 291 1022.2  13.3  12.9 999.0 99.0 99.00
2008 07 07 16 50  11 10.2 12.3  2.58 10.81  6.21 291 1022.3  13.5  12.9 999.0 99.0 99.00
2008 07 07 17 50   5  9.7 11.4  2.54 11.43  6.04 293 1022.4  13.5  13.0 999.0 99.0 99.00
2008 07 07 18 50   8 10.5 12.9  2.53 10.81  5.87 273 1022.5  13.5  13.0 999.0 99.0 99.00
2008 07 07 20 50   6 11.0 13.2  2.50 10.81  5.65 286 1022.3  13.6  12.8 999.0 99.0 99.00
2008 07 07 21 50   6  9.3 12.1  2.63 10.81  5.66 297 1022.1  13.7  13.0 999.0 99.0 99.00
2008 07 07 22 50   6 11.0 13.5  2.37 11.43  5.42 296 1021.6  13.8  13.3 999.0 99.0 99.00
2008 07 07 23 50   1 10.9 13.4  2.41 11.43  5.42 301 1021.2  13.9  13.2 999.0 99.0 99.00
2008 07 08 01 50   5 11.5 14.1  2.44  6.25  5.32 349 1020.7  14.0  13.0 999.0 99.0 99.00
2008 07 08 02 50   9 10.8 13.6  2.75  6.25  5.77 358 1021.0  13.9  12.8 999.0 99.0 99.00
2008 07 08 03 50  12 10.1 11.6  2.50  6.25  5.61 360 1021.0  13.7  12.5 999.0 99.0 99.00
2008 07 08 04 50   2 11.2 13.3  2.40  6.67  5.61 357 1021.1  13.7  12.3 999.0 99.0 99.00
2008 07 08 05 50   5 10.4 12.4  2.52  6.67  5.69 352 1021.3  13.6  11.9 999.0 99.0 99.00
2008 07 08 06 50   5 11.0 13.8  2.58 10.81  5.95 300 1021.0  13.5  11.7 999.0 99.0 99.00
2008 07 08 07 50   7 10.4 13.0  2.57  6.25  5.68 354 1020.9  13.3  11.4 999.0 99.0 99.00
2008 07 08 08 50   9  9.5 11.2  2.38  6.25  5.61 341 1020.6  13.2  11.2 999.0 99.0 99.00
2008 07 08 09 50  16  8.3  9.9  2.35  5.88  5.70 357 1020.8  13.0  11.0 999.0 99.0 99.00
2008 07 08 10 50  12  8.8 10.5  2.25 10.81  5.78 298 1020.7  13.0  10.9 999.0 99.0 99.00
2008 07 08 11 50  10 10.0 11.7  2.22  6.25  5.46 338 1020.4  12.9  10.9 999.0 99.0 99.00
2008 07 08 12 50  11  9.8 11.8  2.17  6.67  5.30 330 1020.4  12.8  10.8 999.0 99.0 99.00
2008 07 08 13 50  17  9.9 13.0  2.19  5.88  5.14 348 1020.9  12.4  10.7 999.0 99.0 99.00
2008 07 08 14 50  16  8.7 10.5  2.30  6.25  5.32 345 1020.8  12.4  10.6 999.0 99.0 99.00
2008 07 08 15 50   5 10.8 13.0  2.29  6.25  5.19 346 1020.9  12.6  10.6 999.0 99.0 99.00
2008 07 08 16 50  11  9.8 11.8  2.23  6.25  5.18 345 1020.6  12.5  10.7 999.0 99.0 99.00
2008 07 08 17 50   8  8.1  9.6  2.07  6.25  5.24 341 1020.3  12.7  11.1 999.0 99.0 99.00
2008 07 08 18 50   9  6.8  8.4  2.04  6.25  5.49 340 1020.0  12.9  11.4 999.0 99.0 99.00
2008 07 08 19 50   2  7.2  8.7  1.86  6.67  5.31 332 1019.7  13.0  11.3 999.0 99.0 99.00
2008 07 08 20 50   3 10.5 11.9  2.02  6.25  5.13 339 1019.3  12.9  11.0 999.0 99.0 99.00
2008 07 08 21 50   4 10.6 12.9  2.13  5.88  5.36 351 1019.0  13.0  10.9 999.0 99.0 99.00
2008 07 08 22 50 360  8.8 10.3  2.23  6.25  5.33 350 1019.0  13.2  10.8 999.0 99.0 99.00
2008 07 08 23 50   9 10.6 12.5  2.23  5.88  5.45 355 1018.1  13.5  10.9 999.0 99.0 99.00
2008 07 09 00 50  23  9.8 11.7  2.31  7.14  5.44 338 1017.7  13.6  10.9 999.0 99.0 99.00
2008 07 09 01 50  24  8.4  9.9 99.00 99.00 99.00 999 1017.3  13.5  10.9 999.0 99.0 99.00
2008 07 09 02 50   8 11.4 13.8  2.09  6.67  5.21 351 1016.8  13.8  10.9 999.0 99.0 99.00
2008 07 09 03 50  15 10.2 11.7  2.44  6.67  5.50 351 1017.1  14.1  10.9 999.0 99.0 99.00
2008 07 09 04 50   9 11.0 13.1  2.43  6.67  5.27 350 1017.3  13.8  10.7 999.0 99.0 99.00
2008 07 09 05 50   1 11.8 14.0  2.42  6.67  5.51 359 1017.1  13.6  10.2 999.0 99.0 99.00
2008 07 09 06 50   8  9.8 12.2  2.18  6.25  5.19 351 1017.3  13.3  10.0 999.0 99.0 99.00
2008 07 09 07 50   1 10.4 12.0  2.02  6.67  5.10 347 1016.8  13.3  10.0 999.0 99.0 99.00
2008 07 09 08 50   3 11.1 13.0  2.25  6.67  5.33 333 1016.5  12.8   9.9 999.0 99.0 99.00
2008 07 09 09 50   9  8.9 11.2  2.24  5.88  5.29 349 1016.6  12.4   9.8 999.0 99.0 99.00
2008 07 09 10 50  13  9.5 11.5  2.25  6.67  5.21 339 1016.6  12.3   9.6 999.0 99.0 99.00
2008 07 09 11 50  13  9.1 10.9  2.30  6.25  5.34 344 1016.5  12.1   9.3 999.0 99.0 99.00
2008 07 09 12 50   7  9.7 11.9  2.27  6.25  5.35 347 1016.6  12.5   9.6 999.0 99.0 99.00
2008 07 09 13 50   7  9.6 11.3  2.12  5.88  5.14 358 1017.2  12.6   9.6 999.0 99.0 99.00
2008 07 09 14 50   6 10.1 11.5  2.10  6.67  5.24 345 1017.5  12.7   9.9 999.0 99.0 99.00
2008 07 09 15 50   9  8.8 10.1  2.10  6.67  5.09 337 1017.7  12.2   9.9 999.0 99.0 99.00
2008 07 09 16 50   7  8.2  9.5  2.14  6.67  5.24 340 1017.9  12.3   9.6 999.0 99.0 99.00
2008 07 09 17 50   9  8.3  9.8  2.13  6.67  5.33 338 1017.8  12.4   9.3 999.0 99.0 99.00
2008 07 09 18 50   7  7.8  9.1  2.27  7.14  5.39 337 1017.9  12.6   9.7 999.0 99.0 99.00
2008 07 09 19 50 357  9.7 11.8  2.31  7.14  5.57 329 1017.4  12.8   9.7 999.0 99.0 99.00
2008 07 09 20 50 359  8.6 10.6  2.10  6.25  5.25 354 1017.5  12.6   9.7 999.0 99.0 99.00
2008 07 09 21 50 357  9.1 10.6  2.17  6.25  5.33 337 1017.5  12.6   9.7 999.0 99.0 99.00
2008 07 09 22 50 357  9.6 11.2  2.00  6.25  5.17 337 1017.3  12.6   9.6 999.0 99.0 99.00
2008 07 09 23 50 358  8.8 10.1  2.17  7.14  5.43 335 1017.4  12.4   9.3 999.0 99.0 99.00
2008 07 10 00 50 358  9.3 10.7  2.16  6.25  5.42 338 1017.0  12.5   9.4 999.0 99.0 99.00
2008 07 10 01 50   3  8.7  9.9  2.13  6.25  5.26 343 1016.8  12.4   9.2 999.0 99.0 99.00
2008 07 10 02 50   3  8.4  9.6  1.95  6.25  5.21 333 1016.9  12.3   9.2 999.0 99.0 99.00
2008 07 10 03 50 356  8.6 10.0  2.23  6.67  5.46 339 1017.0  12.1   9.1 999.0 99.0 99.00
2008 07 10 04 50 354  8.4 10.1  2.02  7.14  5.41 327 1017.5  12.1   9.0 999.0 99.0 99.00
2008 07 10 05 50 355  8.4  9.9  1.96  6.67  5.24 340 1017.8  12.1   8.9 999.0 99.0 99.00
2008 07 10 06 50 360  8.2  9.5  1.97  6.67  5.23 331 1017.8  12.1   9.0 999.0 99.0 99.00
2008 07 10 07 50 357  8.9 10.2  2.04  6.67  5.25 318 1017.9  12.1   8.9 999.0 99.0 99.00
2008 07 10 08 50 356  9.3 10.9  1.97  6.67  5.03 329 1018.2  12.1   9.1 999.0 99.0 99.00
2008 07 10 09 50   3  9.0 10.2  2.00  7.14  5.35 322 1018.1  12.0   9.3 999.0 99.0 99.00
2008 07 10 10 50   6  8.8 10.9  1.93  7.14  5.23 322 1018.3  11.9   9.3 999.0 99.0 99.00
2008 07 10 11 50   6  7.5  8.4  2.00  7.14  5.50 330 1018.5  11.7   9.4 999.0 99.0 99.00
2008 07 10 12 50   7  6.7  7.7  1.79  7.69  5.32 315 1019.1  11.4   9.4 999.0 99.0 99.00
2008 07 10 13 50  13  6.2  7.3  1.87  7.14  5.58 321 1019.6  11.4   9.4 999.0 99.0 99.00
2008 07 10 14 50  15  6.0  7.0  2.00  7.14  5.66 325 1020.2  10.8   9.4 999.0 99.0 99.00
2008 07 10 15 50  14  6.6  7.6  1.87  7.69  5.60 318 1020.4  10.8   9.4 999.0 99.0 99.00
2008 07 10 16 50  19  7.1  8.3  1.78  7.69  5.50 325 1020.9  11.0   9.3 999.0 99.0 99.00
2008 07 10 17 50  14  6.9  8.2  1.84  7.69  5.59 320 1021.2  11.0   9.4 999.0 99.0 99.00
2008 07 10 18 50   8  7.1  8.8  1.90  7.69  5.73 319 1021.5  11.1   9.4 999.0 99.0 99.00
2008 07 10 19 50   9  7.8  8.9  1.94  7.69  5.75 330 1021.6  11.2   9.4 999.0 99.0 99.00
2008 07 10 20 50   9  7.7  8.8  1.89  8.33  5.60 312 1021.7  11.5   9.5 999.0 99.0 99.00
2008 07 10 21 50   1  8.5  9.9  2.00  7.69  5.62 322 1021.6  11.7   9.6 999.0 99.0 99.00
2008 07 10 22 50   2  8.9 10.0  2.21  7.69  5.76 332 1021.2  11.9   9.6 999.0 99.0 99.00
2008 07 10 23 50   1  9.2 10.5  1.88  7.69  5.51 327 1021.0  12.0   9.5 999.0 99.0 99.00
2008 07 11 00 50   1  9.3 11.0  1.99  7.69  5.29 330 1020.8  12.3   9.4 999.0 99.0 99.00
2008 07 11 01 50   7  9.8 12.0  2.05  7.69  5.14 317 1020.6  12.3   9.6 999.0 99.0 99.00
2008 07 11 02 50   3 10.1 12.2  2.20  6.25  5.17 326 1020.6  12.4   9.9 999.0 99.0 99.00
2008 07 11 03 50   3 11.3 13.0  1.95  8.33  5.10 326 1020.8  12.1  10.0 999.0 99.0 99.00
2008 07 11 04 50  12  9.5 10.9  2.08  7.69  5.30 325 1021.5  11.9  10.1 999.0 99.0 99.00
2008 07 11 05 50  16  9.5 11.3  2.04  7.69  5.25 319 1021.7  11.5  10.0 999.0 99.0 99.00
2008 07 11 06 50  19  8.5 10.1  2.06  8.33  5.35 349 1021.9  11.4   9.7 999.0 99.0 99.00
2008 07 11 07 50   7  9.3 11.0  2.25  8.33  5.73 329 1021.4  11.4   9.5 999.0 99.0 99.00
2008 07 11 08 50  23  7.2  8.8  2.04  7.69  5.52 319 1021.7  10.9   9.3 999.0 99.0 99.00
2008 07 11 09 50  10  9.3 11.1  1.87  8.33  5.49 333 1021.2  10.9   9.1 999.0 99.0 99.00
2008 07 11 10 50  11  8.5 10.3  1.82  8.33  5.48 341 1021.3  10.7   8.9 999.0 99.0 99.00
2008 07 11 11 50   8  7.7  9.3  1.85  7.14  5.29 330 1021.3  10.8   8.8 999.0 99.0 99.00
2008 07 11 12 50  14  7.7  9.5  1.86  8.33  5.63 329 1021.4  10.7   8.9 999.0 99.0 99.00
2008 07 11 13 50  14  8.1  9.8  1.94  8.33  5.49 334 1021.5  11.0   9.0 999.0 99.0 99.00
2008 07 11 14 50  12  7.9  9.3  2.21  8.33  5.70 326 1021.6  11.0   8.9 999.0 99.0 99.00
2008 07 11 15 50  14  9.2 10.9  2.10  8.33  5.49 332 1021.3  11.2   8.8 999.0 99.0 99.00
2008 07 11 16 50  17  7.0  8.1  2.03  8.33  5.34 329 1021.5  11.1   8.9 999.0 99.0 99.00
2008 07 11 17 50   7  5.1  5.9  2.12  8.33  5.56 338 1021.5  11.3   9.6 999.0 99.0 99.00
2008 07 11 18 50 360  7.6  9.2  2.24  8.33  5.70 329 1021.1  11.8   9.9 999.0 99.0 99.00
2008 07 11 19 50 358  8.4 10.0  1.93  8.33  5.34 344 1020.7  12.0   9.9 999.0 99.0 99.00
2008 07 11 20 50 358  7.8  8.7  1.81  7.69  5.25 328 1020.5  12.2  10.2 999.0 99.0 99.00
2008 07 11 21 50 355  8.3  9.6  1.95  8.33  5.39 338 1020.2  12.4  10.4 999.0 99.0 99.00
2008 07 11 22 50   1  7.7  8.8  1.85  8.33  5.27 333 1019.9  12.5  10.4 999.0 99.0 99.00
2008 07 11 23 50   2  7.0  8.2  1.78  8.33  5.28 342 1019.4  12.7  10.4 999.0 99.0 99.00
2008 07 12 00 50 360  7.9  9.0  1.83  8.33  5.23 340 1018.7  12.6  10.5 999.0 99.0 99.00
2008 07 12 01 50   1  8.0  9.4  1.73  5.88  5.09 344 1018.6  12.6  10.0 999.0 99.0 99.00
2008 07 12 02 50   2  8.3  9.5  1.61  6.25  5.27 326 1018.6  12.5   9.6 999.0 99.0 99.00
2008 07 12 03 50   4  8.9 10.1  2.01  6.67  5.42 334 1018.5  12.3   9.4 999.0 99.0 99.00
2008 07 12 04 50 359  8.3  9.5  1.96  7.14  5.34 328 1018.9  12.1   9.2 999.0 99.0 99.00
2008 07 12 05 50 358  8.4  9.7  2.08  7.69  5.48 333 1019.1  12.2   9.4 999.0 99.0 99.00
2008 07 12 06 50   1  7.7  8.6  2.02  7.69  5.16 346 1019.0  12.1   9.5 999.0 99.0 99.00
2008 07 12 07 50 358  7.6  9.1  2.09  7.14  5.55 337 1019.1  11.9   9.4 999.0 99.0 99.00
2008 07 12 08 50   3  7.1  8.1  1.97  7.14  5.32 336 1019.1  11.7   9.4 999.0 99.0 99.00
2008 07 12 09 50   7  6.6  7.5  2.05  7.14  5.47 327 1019.0  11.6   9.3 999.0 99.0 99.00
2008 07 12 10 50   5  6.6  7.4  1.98  7.14  5.35 333 1019.1  11.7   9.3 999.0 99.0 99.00
2008 07 12 11 50   6  6.3  7.0  2.00  7.14  5.44 337 1018.9  11.5   9.4 999.0 99.0 99.00
2008 07 12 12 50   7  6.0  6.8  1.87  7.69  5.35 328 1019.0  11.4   9.5 999.0 99.0 99.00
2008 07 12 13 50   4  5.8  6.7  1.80  7.14  5.24 327 1019.3  11.6   9.4 999.0 99.0 99.00
2008 07 12 14 50  13  4.8  5.6  1.65  7.14  5.06 318 1019.7  11.5   9.2 999.0 99.0 99.00
2008 07 12 15 50  21  3.9  4.7  1.63  7.69  5.33 320 1019.9  11.5   9.6 999.0 99.0 99.00
2008 07 12 16 50  15  3.4  3.8  1.46  7.14  5.12 326 1019.9  11.4   9.9 999.0 99.0 99.00
2008 07 12 17 50   6  4.2  4.8  1.60  7.14  5.15 323 1020.0  11.9   9.5 999.0 99.0 99.00
2008 07 12 18 50   6  6.1  7.0  1.61  7.14  5.18 319 1019.8  12.3   9.5 999.0 99.0 99.00
2008 07 12 19 50 349  7.1  8.2  1.58  6.67  5.17 327 1019.7  12.3   9.7 999.0 99.0 99.00
2008 07 12 20 50 349  7.6  8.6  1.62  7.14  5.16 332 1019.6  12.5   9.7 999.0 99.0 99.00
2008 07 12 21 50 350  7.4  8.6  1.64  6.67  5.12 334 1019.7  12.5   9.9 999.0 99.0 99.00
2008 07 12 22 50 346  8.0  9.0  1.63  7.14  5.16 321 1019.3  12.8   9.9 999.0 99.0 99.00
2008 07 12 23 50 358  7.3  8.4  1.51  6.67  4.99 324 1019.2  12.9   9.9 999.0 99.0 99.00
2008 07 13 00 50 360  6.7  7.6  1.70  6.25  5.11 320 1019.2  12.8   9.9 999.0 99.0 99.00
2008 07 13 01 50   4  6.7  7.7  1.66  6.67  5.07 330 1018.8  12.7   9.7 999.0 99.0 99.00
2008 07 13 02 50 356  8.6  9.7  1.64  6.67  4.99 314 1018.7  13.0   9.4 999.0 99.0 99.00
2008 07 13 03 50   3  7.5  8.5  1.76  6.67  5.17 325 1018.8  12.6   9.4 999.0 99.0 99.00
2008 07 13 04 50   9  7.4  9.3  1.84  6.25  5.11 332 1019.0  12.6   9.7 999.0 99.0 99.00
2008 07 13 05 50 358  9.9 11.5  2.00  6.67  5.04 329 1019.0  12.7   9.6 999.0 99.0 99.00
2008 07 13 06 50   4  9.5 10.8  1.82  6.25  4.88 332 1018.9  12.6   9.5 999.0 99.0 99.00
2008 07 13 07 50   7  8.9 10.0  1.90  7.14  4.93 321 1019.0  12.5   9.4 999.0 99.0 99.00
2008 07 13 08 50   8  6.7  7.6  1.75  6.67  4.99 319 1019.2  12.1   9.4 999.0 99.0 99.00
2008 07 13 09 50 360  8.9 10.4  1.83  6.25  5.07 334 1018.9  12.2   9.4 999.0 99.0 99.00
2008 07 13 10 50   1  9.1 10.1  1.77  6.25  4.96 334 1018.8  12.1   9.3 999.0 99.0 99.00
2008 07 13 11 50   3  8.3  9.1  1.76  6.67  4.94 338 1018.9  12.0   9.3 999.0 99.0 99.00
2008 07 13 12 50   5  8.3  9.4  1.70  6.67  4.85 330 1019.1  11.9   9.2 999.0 99.0 99.00
2008 07 13 13 50  15  7.1  8.3  1.64  6.67  4.88 334 1019.6  12.0   9.1 999.0 99.0 99.00
2008 07 13 14 50  15  6.2  7.2  1.68  6.25  4.94 342 1019.6  11.8   9.1 999.0 99.0 99.00
2008 07 13 15 50  16  6.2  7.4 99.00 99.00 99.00 999 1019.7  11.7   9.1 999.0 99.0 99.00
2008 07 13 16 50   6  5.4  6.4  1.72  6.67  5.01 330 1019.5  11.5   9.1 999.0 99.0 99.00
2008 07 13 17 50 358  7.6  8.9  1.72  6.25  5.00 325 1019.3  11.4   9.1 999.0 99.0 99.00
2008 07 13 18 50   9  7.6  9.8  1.85  6.25  5.01 331 1019.6  11.4   9.1 999.0 99.0 99.00
2008 07 13 19 50   4  6.9  8.2  1.79  6.25  4.93 333 1019.4  11.3   9.2 999.0 99.0 99.00
2008 07 13 20 50   3  6.9  8.0  1.76  6.25  5.08 328 1019.3  11.5   9.3 999.0 99.0 99.00
2008 07 13 21 50   9  8.0  9.5  1.87  6.25  5.10 331 1018.8  11.8   9.5 999.0 99.0 99.00
2008 07 13 22 50  12  8.3  9.9  1.71  6.25  4.92 336 1018.3  12.0   9.6 999.0 99.0 99.00
2008 07 13 23 50  10  7.5  9.0  1.69  6.25  4.84 343 1017.8  11.9   9.7 999.0 99.0 99.00
2008 07 14 00 50   5  8.4 10.1  1.74  6.67  5.00 340 1017.1  12.0   9.8 999.0 99.0 99.00
2008 07 14 01 50   8  8.8 10.7  1.82  6.25  4.96 340 1017.0  11.9   9.8 999.0 99.0 99.00
2008 07 14 02 50  18  9.5 11.9  1.69  6.25  4.96 346 1016.5  11.7   9.6 999.0 99.0 99.00
2008 07 14 03 50  13  8.2 10.0  1.80  6.25  4.83 352 1016.8  11.5   9.6 999.0 99.0 99.00
2008 07 14 04 50  15  8.2  9.9  1.94  6.67  5.14 345 1016.7  11.4   9.8 999.0 99.0 99.00
2008 07 14 05 50  10  9.3 10.7  1.89  6.25  4.96 351 1016.7  11.3  10.0 999.0 99.0 99.00
2008 07 14 06 50  10 10.4 13.0  1.85  6.67  4.89 350 1016.5  11.1   9.9 999.0 99.0 99.00
2008 07 14 07 50  11 10.8 12.8  1.83  6.25  4.80 354 1016.4  10.9  10.0 999.0 99.0 99.00
2008 07 14 08 50  14 10.7 13.2  1.86  6.67  4.83 349 1016.2  10.7   9.9 999.0 99.0 99.00
2008 07 14 09 50  20  9.8 12.9  1.96  6.25  4.82 353 1016.1  10.2   9.8 999.0 99.0 99.00
2008 07 14 10 50  12 10.0 13.1  1.93  6.25  4.86 354 1015.9  10.1   9.8 999.0 99.0 99.00
2008 07 14 11 50  15 10.5 12.4  1.94  6.25  4.79 359 1015.8   9.9   9.7 999.0 99.0 99.00
2008 07 14 12 50  19 10.1 12.7  1.84  6.67  4.76 338 1015.8   9.8   9.7 999.0 99.0 99.00
2008 07 14 13 50  14  9.9 12.3  1.92  6.25  4.88 357 1015.8   9.8   9.6 999.0 99.0 99.00
2008 07 14 14 50  23  7.7  9.8  1.87  6.25  4.87 355 1016.3   9.8   9.5 999.0 99.0 99.00
2008 07 14 15 50  17  9.5 11.1  1.74  6.67  4.99 351 1015.8   9.6   9.5 999.0 99.0 99.00
2008 07 14 16 50  20  8.9 10.2  1.84  6.25  4.98 356 1015.9   9.7   9.2 999.0 99.0 99.00
2008 07 14 17 50  20  9.3 12.1  1.78  6.25  4.77 354 1015.4   9.7   9.1 999.0 99.0 99.00
2008 07 14 18 50  11  9.8 11.9  1.64  5.88  4.60 355 1015.5   9.8   9.1 999.0 99.0 99.00
2008 07 14 19 50  12 10.1 12.2  1.64  6.67  4.63 351 1015.4  10.4   9.0 999.0 99.0 99.00
2008 07 14 20 50  14 11.6 13.6  2.00  6.25  4.91 348 1014.9  10.6   8.9 999.0 99.0 99.00
2008 07 14 21 50  17 10.2 12.7  2.02  6.67  4.76 345 1014.1  10.4   8.7 999.0 99.0 99.00
2008 07 14 22 50  12  8.8 10.1  2.29  6.25  5.19 356 1013.5  10.4   8.6 999.0 99.0 99.00
2008 07 14 23 50   9  9.0 10.5  2.12  6.67  5.14 343 1013.2  11.1   8.5 999.0 99.0 99.00
2008 07 15 00 50  18  7.8  8.9  2.03  6.67  5.34 346 1013.3  11.0   8.6 999.0 99.0 99.00
2008 07 15 01 50   9  7.5  8.7  1.95  6.67  5.29 346 1013.2  11.1   8.6 999.0 99.0 99.00
2008 07 15 02 50  13  7.1  8.0  2.25  8.33  5.46 315 1013.3  11.0   8.6 999.0 99.0 99.00
2008 07 15 03 50   5  8.4  9.9  1.93  6.67  5.24 344 1013.1  11.1   8.6 999.0 99.0 99.00
2008 07 15 04 50   4  9.5 11.3  2.13  7.14  5.27 332 1013.6  11.1   8.6 999.0 99.0 99.00
2008 07 15 05 50  16  8.6 10.0  2.10  6.67  5.13 347 1014.2  10.9   8.5 999.0 99.0 99.00
