#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 03 12 06 50  50  9.2 10.5  1.81 12.90  5.47 297 1025.6   7.8   9.2 999.0 99.0 99.00
2009 03 12 07 50  40  8.2  9.5  1.68 13.79  5.32 304 1025.5   7.3   9.2 999.0 99.0 99.00
2009 03 12 08 50  38  6.9  8.4  1.85 12.90  6.00 282 1025.6   7.4   9.1 999.0 99.0 99.00
2009 03 12 09 50  34  8.9 10.5  1.81 12.90  5.78 309 1025.6   7.2   9.1 999.0 99.0 99.00
2009 03 12 10 50  42  8.2  9.9  1.84 13.79  5.86 253 1025.4   6.8   9.1 999.0 99.0 99.00
2009 03 12 11 50  44  8.1  9.2  1.58 13.79  5.40 300 1025.1   6.5   9.1 999.0 99.0 99.00
2009 03 12 12 50  83  4.5  5.5  1.71 12.90  5.98 289 1025.6   5.6   9.1 999.0 99.0 99.00
2009 03 12 13 50  80  4.6  6.5  1.58 12.12  5.51 305 1025.5   5.4   9.0 999.0 99.0 99.00
2009 03 12 14 50  91  5.2  6.4  1.52 12.12  5.40 297 1025.8   5.4   9.0 999.0 99.0 99.00
2009 03 12 15 50  83  4.6  5.8  1.48 12.90  5.57 297 1026.2   5.5   9.0 999.0 99.0 99.00
2009 03 12 16 50  83  5.1  6.6  1.54 12.12  5.80 291 1025.9   5.5   9.0 999.0 99.0 99.00
2009 03 12 17 50  80  4.6  5.9  1.75 12.90  6.14 292 1025.7   5.7   9.0 999.0 99.0 99.00
2009 03 12 18 50  56  3.5  4.6  1.57 12.90  6.35 291 1025.5   6.0   9.1 999.0 99.0 99.00
2009 03 12 19 50  20  4.4  5.4  1.48 12.12  6.60 279 1025.5   6.5   9.2 999.0 99.0 99.00
2009 03 12 20 50   8  6.2  7.3  1.44 12.12  6.70 278 1025.0   6.9   9.2 999.0 99.0 99.00
2009 03 12 21 50  14  8.5  9.6  1.45 12.90  6.42 285 1024.2   7.7   9.2 999.0 99.0 99.00
2009 03 12 22 50  14  8.5  9.9  1.36 12.12  5.43 295 1023.8   8.2   9.2 999.0 99.0 99.00
2009 03 12 23 50  14  8.8 10.1  1.31 12.12  4.67 307 1023.5   8.4   9.2 999.0 99.0 99.00
2009 03 13 00 50  21  8.4  9.7  1.44 12.90  4.93 307 1022.9   9.2   9.2 999.0 99.0 99.00
2009 03 13 01 50  21  7.0  8.1  1.33 12.12  4.95 294 1022.6   9.5   9.2 999.0 99.0 99.00
2009 03 13 02 50  21  6.4  7.6  1.41 12.90  5.51 288 1022.6   9.4   9.2 999.0 99.0 99.00
2009 03 13 03 50  33  5.4  6.5  1.25 12.12  5.51 272 1022.7   9.4   9.2 999.0 99.0 99.00
2009 03 13 04 50  40  3.9  4.5  1.34 12.12  6.03 287 1022.4   9.4   9.2 999.0 99.0 99.00
2009 03 13 05 50  42  2.2  2.6  1.42 11.43  6.21 308 1022.4   9.5   9.2 999.0 99.0 99.00
2009 03 13 06 50  85  2.3  3.1  1.41 11.43  6.38 288 1022.1   9.5   9.2 999.0 99.0 99.00
2009 03 13 07 50  97  5.6  6.8  1.35 14.81  6.18 308 1021.5   9.8   9.2 999.0 99.0 99.00
2009 03 13 08 50  86  5.2  6.2  1.36 11.43  6.19 299 1021.3   9.1   9.2 999.0 99.0 99.00
2009 03 13 09 50  92  6.1  7.0 99.00 99.00 99.00 999 1021.2   8.9   9.2 999.0 99.0 99.00
2009 03 13 10 50 100  4.6  5.9  1.33 11.43  6.44 280 1021.1   8.6   9.2 999.0 99.0 99.00
2009 03 13 11 50  93  4.0  4.7  1.15 13.79  5.99 288 1020.9   8.4   9.2 999.0 99.0 99.00
2009 03 13 12 50 100  4.4  5.2  1.21 14.81  6.14 300 1020.8   8.2   9.2 999.0 99.0 99.00
2009 03 13 13 50  95  3.7  4.6  1.24 13.79  6.71 304 1020.8   7.9   9.1 999.0 99.0 99.00
2009 03 13 14 50 129  2.8  3.6  1.26 13.79  6.75 292 1020.8   8.0   9.1 999.0 99.0 99.00
2009 03 13 15 50 119  3.0  3.7  1.04 11.43  6.16 293 1020.8   8.7   9.1 999.0 99.0 99.00
2009 03 13 16 50 202  3.6  4.1  0.97 11.43  6.16 286 1020.6   8.7   9.1 999.0 99.0 99.00
2009 03 13 17 50 182  6.9  8.1  1.07 13.79  6.77 303 1020.6   9.1   9.2 999.0 99.0 99.00
2009 03 13 18 50 206  6.2  7.2  1.05 13.79  5.40 307 1020.9   8.7   9.2 999.0 99.0 99.00
2009 03 13 19 50 194  4.9  5.6  1.02 10.81  5.32 298 1020.6   8.8   9.3 999.0 99.0 99.00
2009 03 13 20 50 201  3.7  4.3  1.02 12.90  5.68 291 1020.1   8.9   9.4 999.0 99.0 99.00
2009 03 13 21 50 222  3.7  4.8  0.99 10.81  5.99 300 1019.6   9.0   9.5 999.0 99.0 99.00
2009 03 13 22 50 250  3.1  4.2  1.09 12.90  6.59 286 1019.3   8.9   9.5 999.0 99.0 99.00
2009 03 13 23 50 258  3.3  4.5  0.91 12.90  6.33 292 1019.0   8.7   9.6 999.0 99.0 99.00
2009 03 14 00 50 247  3.3  4.3  0.99 12.90  6.79 286 1018.8   8.5   9.5 999.0 99.0 99.00
2009 03 14 01 50 261  4.5  5.4  1.06 12.12  7.11 285 1018.6   8.3   9.4 999.0 99.0 99.00
2009 03 14 02 50 248  3.1  3.8  1.00 12.90  6.98 300 1018.4   8.1   9.4 999.0 99.0 99.00
2009 03 14 03 50 234  3.3  4.4  0.98 12.90  7.03 313 1018.1   8.0   9.4 999.0 99.0 99.00
2009 03 14 04 50 226  4.0  4.9  1.15 12.90  7.73 287 1017.8   8.1   9.4 999.0 99.0 99.00
2009 03 14 05 50 233  6.0  7.2  1.16 12.12  7.61 287 1017.7   8.2   9.4 999.0 99.0 99.00
2009 03 14 06 50 228  6.9  8.2  1.16 12.90  6.51 293 1017.3   8.3   9.3 999.0 99.0 99.00
2009 03 14 07 50 220  7.8  9.2  1.32 12.12  6.26 299 1016.7   8.2   9.3 999.0 99.0 99.00
2009 03 14 08 50 203  8.0  9.7  1.38 12.12  5.43 282 1015.5   8.2   9.3 999.0 99.0 99.00
2009 03 14 09 50 207  9.5 11.4  1.36 13.79  5.32 247 1015.1   8.3   9.3 999.0 99.0 99.00
2009 03 14 10 50 200 10.0 12.1  1.57 10.81  5.41 291 1013.8   8.2   9.3 999.0 99.0 99.00
2009 03 14 11 50 190 11.2 13.3  1.67 12.90  5.10 274 1012.5   8.1   9.3 999.0 99.0 99.00
2009 03 14 12 50 190 11.7 13.8  1.99 12.12  5.25 289 1011.8   8.1   9.3 999.0 99.0 99.00
2009 03 14 13 50 194 12.5 15.8  2.01  5.56  5.21 209 1011.2   8.0   9.3 999.0 99.0 99.00
2009 03 14 14 50 186 13.1 15.9  2.21  5.26  5.21 217 1010.1   8.3   9.3 999.0 99.0 99.00
2009 03 14 15 50 192 13.9 16.8  2.55  5.88  5.38 223 1009.5   8.6   9.3 999.0 99.0 99.00
2009 03 14 16 50 193 12.7 15.6  2.51  6.25  5.31 216 1009.5   8.4   9.3 999.0 99.0 99.00
2009 03 14 17 50 207 12.2 15.5  2.80  6.25  5.41 217 1009.2   8.3   9.3 999.0 99.0 99.00
2009 03 14 18 50 199  8.6 10.1  3.01  6.67  5.89 211 1009.2   8.3   9.3 999.0 99.0 99.00
2009 03 14 19 50 199  8.0  9.2  3.10  7.14  6.24 207 1008.6   8.5   9.3 999.0 99.0 99.00
2009 03 14 20 50 225  7.2  8.8  3.08  8.33  6.40 196 1008.2   8.8   9.3 999.0 99.0 99.00
2009 03 14 21 50 216 10.0 12.0  3.24  7.69  6.47 193 1007.3   8.6   9.3 999.0 99.0 99.00
2009 03 14 22 50 224  9.7 11.3  3.12  7.69  6.43 190 1006.9   8.8   9.3 999.0 99.0 99.00
2009 03 14 23 50 211 10.1 12.9  3.32  8.33  6.60 189 1006.5   8.9   9.3 999.0 99.0 99.00
2009 03 15 00 50 218 10.5 13.0  3.08  9.09  6.53 177 1006.2   8.5   9.3 999.0 99.0 99.00
2009 03 15 01 50 218 11.4 13.8  3.18  9.09  6.44 191 1005.7   8.6   9.3 999.0 99.0 99.00
2009 03 15 02 50 215 11.3 13.8  2.90  7.14  6.15 220 1005.7   8.9   9.3 999.0 99.0 99.00
2009 03 15 03 50 213 11.3 13.8  2.89  9.09  6.18 189 1005.7   9.0   9.3 999.0 99.0 99.00
2009 03 15 04 50 239  7.3  9.1  3.13  7.69  6.14 216 1006.1   7.1   9.3 999.0 99.0 99.00
2009 03 15 05 50 219  8.0  9.6  3.07  8.33  6.46 208 1005.5   7.4   9.3 999.0 99.0 99.00
2009 03 15 06 50 229  8.4 10.3  2.72  8.33  6.02 201 1005.3   7.5   9.3 999.0 99.0 99.00
2009 03 15 07 50 222  8.3  9.5  2.94  7.69  6.42 242 1004.4   8.0   9.2 999.0 99.0 99.00
2009 03 15 08 50 214  8.5 10.6  2.99  7.69  6.38 254 1003.5   8.1   9.2 999.0 99.0 99.00
2009 03 15 09 50 201 12.2 15.4  2.91  8.33  6.32 259 1001.6   9.2   9.2 999.0 99.0 99.00
2009 03 15 10 50 192 14.4 17.4  3.15  7.14  6.01 215  999.6   9.3   9.2 999.0 99.0 99.00
2009 03 15 11 50 199 14.8 17.7  3.39  6.67  6.20 195  998.0   9.1   9.1 999.0 99.0 99.00
2009 03 15 12 50 199 15.3 19.1  4.13  7.69  6.52 196  997.1   9.2   9.1 999.0 99.0 99.00
2009 03 15 13 50 194 17.1 20.8  4.04  7.14  6.45 186  995.9   9.4   9.1 999.0 99.0 99.00
2009 03 15 14 50 211 15.5 19.1  4.45  7.69  6.72 205  996.1   9.9   9.1 999.0 99.0 99.00
2009 03 15 15 50 224 12.9 15.9  4.64  9.09  6.82 221  997.2   9.9   9.1 999.0 99.0 99.00
2009 03 15 16 50 228 12.8 16.5  4.66  9.09  7.12 222  998.0   9.7   9.1 999.0 99.0 99.00
2009 03 15 17 50 254 14.5 18.5  4.36  9.09  6.89 206  998.9   8.5   9.2 999.0 99.0 99.00
2009 03 15 18 50 244 12.4 15.8  4.66  9.09  7.19 212 1000.3   9.6   9.2 999.0 99.0 99.00
2009 03 15 19 50 243 13.5 17.5  4.14  9.09  6.99 218 1001.7   9.3   9.2 999.0 99.0 99.00
2009 03 15 20 50 245 13.1 15.7 99.00 99.00 99.00 999 1002.9   9.3   9.2 999.0 99.0 99.00
2009 03 15 21 50 238 12.5 15.7  4.56  9.09  7.09 222 1003.7   9.3   9.1 999.0 99.0 99.00
2009 03 15 22 50 249 14.1 19.2  5.17  9.09  7.65 240 1004.7   7.5   9.1 999.0 99.0 99.00
2009 03 15 23 50 244 12.6 15.0  4.82  9.09  7.54 239 1005.7   8.9   9.1 999.0 99.0 99.00
2009 03 16 00 50 240 11.5 13.3  4.82  9.09  7.76 255 1007.0   8.8   9.1 999.0 99.0 99.00
2009 03 16 01 50 238 11.8 15.0  5.47 12.12  8.24 292 1007.9   8.6   9.1 999.0 99.0 99.00
2009 03 16 02 50 227 11.2 13.7  5.14 12.12  8.14 289 1008.7   8.7   9.1 999.0 99.0 99.00
2009 03 16 03 50 221  8.1 10.2  5.05 12.12  7.91 281 1009.7   7.7   9.1 999.0 99.0 99.00
2009 03 16 04 50 227 11.0 13.4  5.48 12.12  8.45 285 1010.0   8.5   9.1 999.0 99.0 99.00
2009 03 16 05 50 217 10.1 12.3  5.31 12.12  8.65 287 1010.7   8.5   9.1 999.0 99.0 99.00
2009 03 16 06 50 223  9.6 11.3  5.31 12.90  8.72 287 1010.9   8.5   9.1 999.0 99.0 99.00
2009 03 16 07 50 213  9.4 11.2  5.53 12.90  8.93 285 1010.9   8.7   9.1 999.0 99.0 99.00
2009 03 16 08 50 227 10.5 16.5  5.75 12.12  9.10 287 1011.3   7.3   9.1 999.0 99.0 99.00
2009 03 16 09 50 241 10.6 13.3  5.29 12.12  8.95 290 1011.3   7.9   9.1 999.0 99.0 99.00
2009 03 16 10 50 218  8.7 10.3  4.88 11.43  8.69 270 1011.1   7.7   9.1 999.0 99.0 99.00
2009 03 16 11 50 229  8.6 10.3 99.00 99.00 99.00 999 1010.7   8.2   9.1 999.0 99.0 99.00
2009 03 16 12 50 241  6.3  7.8  4.87 12.90  8.62 284 1011.2   7.0   9.1 999.0 99.0 99.00
2009 03 16 13 50 224  8.5 10.5  4.71 12.90  8.66 294 1011.1   7.9   9.1 999.0 99.0 99.00
2009 03 16 14 50 214  9.4 11.4  4.60 12.90  8.54 284 1011.8   7.9   9.1 999.0 99.0 99.00
2009 03 16 15 50 224  9.2 11.2  4.81 12.90  8.87 282 1012.7   8.1   9.1 999.0 99.0 99.00
2009 03 16 16 50 221  8.3 10.3  4.18 12.12  8.21 289 1013.5   8.5   9.1 999.0 99.0 99.00
2009 03 16 17 50 228  6.5  9.2  4.17 12.90  8.42 279 1014.3   7.4   9.1 999.0 99.0 99.00
2009 03 16 18 50 217 10.0 12.0  4.49 12.12  8.36 282 1015.1   9.0   9.1 999.0 99.0 99.00
2009 03 16 19 50 229 10.0 12.4  4.08 11.43  7.95 271 1015.9   9.0   9.1 999.0 99.0 99.00
2009 03 16 20 50 219 10.1 12.5  4.45 12.90  8.38 272 1016.6   9.1   9.2 999.0 99.0 99.00
2009 03 16 21 50 211 10.8 13.3  4.34 12.90  7.92 274 1017.2   8.6   9.2 999.0 99.0 99.00
2009 03 16 22 50 228  8.8 10.8  3.66 12.12  7.50 281 1017.5   9.1   9.2 999.0 99.0 99.00
2009 03 16 23 50 215  9.1 11.3  3.82 10.81  7.53 278 1017.8   8.6   9.2 999.0 99.0 99.00
2009 03 17 00 50 214  9.7 12.5  4.34 12.90  8.09 281 1018.1   8.3   9.2 999.0 99.0 99.00
2009 03 17 01 50 231  9.7 12.0  3.83 11.43  7.76 284 1018.3   8.9   9.2 999.0 99.0 99.00
2009 03 17 02 50 206  7.4  8.7  4.09 12.90  8.19 283 1018.8   8.5   9.2 999.0 99.0 99.00
2009 03 17 03 50 229  9.1 11.5  3.71 12.12  7.77 283 1019.3   9.0   9.2 999.0 99.0 99.00
2009 03 17 04 50 221  8.4 10.8  3.94 12.90  8.02 275 1020.3   9.1   9.1 999.0 99.0 99.00
2009 03 17 05 50 207  9.4 11.3  4.04 13.79  8.12 273 1020.8   8.7   9.1 999.0 99.0 99.00
2009 03 17 06 50 208  8.7 10.7  3.83 12.90  7.82 284 1021.1   8.8   9.1 999.0 99.0 99.00
2009 03 17 07 50 217  8.8 10.4  3.83 12.90  7.79 282 1021.4   9.0   9.1 999.0 99.0 99.00
2009 03 17 08 50 225  9.3 12.2 99.00 99.00 99.00 999 1021.7   9.2   9.1 999.0 99.0 99.00
2009 03 17 09 50 211  8.6 10.3  3.80 12.12  7.77 284 1021.9   9.2   9.2 999.0 99.0 99.00
2009 03 17 10 50 219  9.0 10.4  3.61 13.79  7.84 290 1022.4   7.8   9.1 999.0 99.0 99.00
2009 03 17 11 50 204  9.0 10.8  3.51 13.79  7.92 284 1022.4   8.6   9.1 999.0 99.0 99.00
2009 03 17 12 50 212  8.1  9.7  3.30 12.90  7.53 284 1022.9   8.6   9.1 999.0 99.0 99.00
2009 03 17 13 50 216  8.0  9.6  3.45 13.79  8.38 288 1023.3   8.7   9.1 999.0 99.0 99.00
2009 03 17 14 50 219  7.8  9.3  3.72 12.90  8.78 293 1023.6   8.8   9.1 999.0 99.0 99.00
2009 03 17 15 50 218  7.0  8.8  3.21 12.90  7.99 287 1024.2   9.1   9.1 999.0 99.0 99.00
2009 03 17 16 50 210  6.5  8.1  3.34 12.12  7.85 298 1024.8   9.1   9.1 999.0 99.0 99.00
2009 03 17 17 50 221  7.5  9.0  3.71 12.90  8.40 290 1025.3   9.5   9.1 999.0 99.0 99.00
2009 03 17 18 50 216  7.0  9.0  3.53 12.90  8.15 289 1025.7   9.5   9.2 999.0 99.0 99.00
2009 03 17 19 50 212  7.4  9.2  3.23 12.90  7.62 302 1026.2   9.6   9.2 999.0 99.0 99.00
2009 03 17 20 50 225  7.8  9.3  3.56 12.12  8.05 301 1026.5   9.5   9.2 999.0 99.0 99.00
2009 03 17 21 50 215  7.1  8.4  3.56 12.90  8.01 293 1026.5   9.6   9.3 999.0 99.0 99.00
2009 03 17 22 50 214  6.6  7.7  3.30 13.79  8.04 284 1026.6   9.7   9.3 999.0 99.0 99.00
2009 03 17 23 50 211  5.7  7.0  3.43 14.81  8.13 283 1026.7   9.6   9.3 999.0 99.0 99.00
2009 03 18 00 50 222  4.0  5.0  3.41 12.90  8.41 297 1026.7   9.5   9.3 999.0 99.0 99.00
2009 03 18 01 50 201  3.7  4.5  3.01 13.79  8.11 295 1026.7   9.2   9.3 999.0 99.0 99.00
2009 03 18 02 50 190  2.7  3.9  3.00 13.79  8.13 294 1026.7   9.2   9.3 999.0 99.0 99.00
2009 03 18 03 50 179  3.3  4.4  3.00 12.90  8.65 297 1027.0   9.2   9.3 999.0 99.0 99.00
2009 03 18 04 50 164  2.8  3.8  2.95 12.12  8.69 285 1027.0   9.2   9.3 999.0 99.0 99.00
2009 03 18 05 50 165  2.1  2.9  2.70 13.79  8.30 289 1026.9   9.2   9.3 999.0 99.0 99.00
2009 03 18 06 50 157  3.5  4.6  2.90 12.90  8.85 302 1026.7   9.2   9.3 999.0 99.0 99.00
2009 03 18 07 50 168  3.7  4.8  2.53 12.90  8.47 299 1026.7   9.2   9.3 999.0 99.0 99.00
2009 03 18 08 50 167  4.8  6.1  2.79 11.43  8.77 298 1026.5   9.1   9.3 999.0 99.0 99.00
2009 03 18 09 50 164  4.3  5.6  2.83 12.90  8.95 300 1026.6   9.1   9.2 999.0 99.0 99.00
2009 03 18 10 50 178  3.9  5.0  2.48 12.90  8.62 291 1026.3   9.2   9.2 999.0 99.0 99.00
2009 03 18 11 50 177  4.6  5.8  2.81 12.90  8.84 293 1026.0   9.1   9.2 999.0 99.0 99.00
2009 03 18 12 50 173  4.7  6.0  2.89 12.12  8.94 287 1026.1   9.1   9.2 999.0 99.0 99.00
2009 03 18 13 50 177  4.6  6.0  2.50 11.43  8.24 293 1026.6   9.1   9.2 999.0 99.0 99.00
2009 03 18 14 50 178  4.9  5.9  2.51 11.43  8.52 294 1026.8   9.1   9.2 999.0 99.0 99.00
2009 03 18 15 50 169  4.9  5.9  2.39 12.90  8.24 290 1027.1   9.2   9.2 999.0 99.0 99.00
2009 03 18 16 50 169  5.8  7.1  2.51 12.12  8.06 294 1027.4   9.0   9.2 999.0 99.0 99.00
2009 03 18 17 50 169  5.9  7.1  2.66 12.90  8.29 301 1027.8   9.1   9.2 999.0 99.0 99.00
2009 03 18 18 50 174  5.6  6.9  2.34 12.90  7.72 297 1027.7   9.3   9.3 999.0 99.0 99.00
2009 03 18 19 50 180  5.1  6.1  2.34 12.12  8.13 294 1027.6   9.4   9.3 999.0 99.0 99.00
2009 03 18 20 50 181  3.8  4.6  2.43 12.90  8.32 293 1027.2   9.5   9.4 999.0 99.0 99.00
2009 03 18 21 50 191  2.8  3.4  2.00 12.12  7.79 298 1026.5   9.6   9.5 999.0 99.0 99.00
2009 03 18 22 50 204  2.5  2.9  2.01 12.12  7.98 283 1025.9   9.7   9.6 999.0 99.0 99.00
2009 03 18 23 50 205  1.7  2.2  2.10 12.90  8.33 296 1025.3   9.8   9.7 999.0 99.0 99.00
2009 03 19 00 50 209  0.6  1.4  1.88 12.90  7.99 287 1024.4   9.9   9.7 999.0 99.0 99.00
2009 03 19 01 50 183  0.8  1.2  1.81 10.00  7.89 291 1024.0   9.4   9.7 999.0 99.0 99.00
2009 03 19 02 50 169  1.0  1.8  2.00 12.12  8.40 298 1023.7   9.2   9.5 999.0 99.0 99.00
2009 03 19 03 50 132  1.4  2.2  1.92 11.43  8.09 301 1023.4   9.3   9.6 999.0 99.0 99.00
2009 03 19 04 50 151  1.7  2.3  2.07 12.12  8.32 293 1022.9   9.2   9.6 999.0 99.0 99.00
2009 03 19 05 50 144  1.8  2.7  2.10  9.09  8.26 285 1022.7   9.4   9.5 999.0 99.0 99.00
2009 03 19 06 50 139  1.5  2.7  2.20 12.12  8.43 297 1021.9   9.4   9.5 999.0 99.0 99.00
2009 03 19 07 50 180  1.1  1.7  2.18 11.43  8.52 299 1021.6   9.3   9.5 999.0 99.0 99.00
2009 03 19 08 50 167  2.2  2.9  2.07 12.12  8.39 291 1020.9   9.3   9.5 999.0 99.0 99.00
2009 03 19 09 50 159  3.1  4.1  2.01 12.12  8.49 301 1020.3   9.4   9.5 999.0 99.0 99.00
2009 03 19 10 50 161  3.5  4.6  2.17 10.00  8.57 296 1019.7   9.4   9.5 999.0 99.0 99.00
2009 03 19 11 50 182  3.5  3.9  2.31 11.43  8.86 298 1019.6   9.5   9.5 999.0 99.0 99.00
2009 03 19 12 50 180  2.8  3.5  1.93 12.12  8.30 301 1019.3   9.4   9.4 999.0 99.0 99.00
2009 03 19 13 50 170  5.3  6.3  1.73 12.12  8.24 287 1019.0   9.3   9.4 999.0 99.0 99.00
2009 03 19 14 50 179  6.1  7.8  1.69 12.12  7.70 291 1018.7   9.4   9.3 999.0 99.0 99.00
2009 03 19 15 50 182  5.7  7.0  1.85 11.43  7.52 288 1018.8   9.2   9.3 999.0 99.0 99.00
2009 03 19 16 50 186  5.2  6.2  1.83 11.43  7.34 293 1019.0   9.2   9.3 999.0 99.0 99.00
2009 03 19 17 50 187  7.0  8.4  1.73 11.43  7.26 295 1019.0   9.3   9.4 999.0 99.0 99.00
2009 03 19 18 50 172  7.0  8.5  1.72 10.81  6.80 306 1019.0   9.0   9.4 999.0 99.0 99.00
2009 03 19 19 50 175  7.7  9.5  1.80 10.81  6.49 300 1018.8   9.1   9.4 999.0 99.0 99.00
2009 03 19 20 50 178  6.9  8.4  2.01 11.43  6.56 311 1018.8   9.2   9.4 999.0 99.0 99.00
2009 03 19 21 50 193  6.2  7.5  1.92 10.00  6.35 298 1018.4   9.5   9.5 999.0 99.0 99.00
2009 03 19 22 50 182  5.4  6.9  2.12 10.81  6.95 307 1018.1   9.4   9.5 999.0 99.0 99.00
2009 03 19 23 50 177  6.0  7.3  2.18 10.81  7.19 306 1017.7   9.4   9.5 999.0 99.0 99.00
2009 03 20 00 50 180  6.7  8.1  2.08 11.43  7.14 309 1017.1   9.4   9.5 999.0 99.0 99.00
2009 03 20 01 50 184  5.6  6.7  2.09 11.43  7.18 295 1016.8   9.5   9.5 999.0 99.0 99.00
2009 03 20 02 50 191  5.1  6.3  1.97 12.90  7.08 292 1016.7   9.5   9.5 999.0 99.0 99.00
2009 03 20 03 50 198  4.8  5.7  1.98 12.12  7.19 305 1016.5   9.4   9.5 999.0 99.0 99.00
2009 03 20 04 50 244  4.6  5.9  2.10 11.43  7.55 296 1016.7   9.1   9.5 999.0 99.0 99.00
2009 03 20 05 50 205  2.4  3.1  2.24 12.12  8.17 299 1016.4   9.1   9.4 999.0 99.0 99.00
2009 03 20 06 50 194  4.3  5.7  2.14 11.43  8.03 299 1016.0   9.1   9.4 999.0 99.0 99.00
2009 03 20 07 50 175  5.4  6.5  2.03 12.12  8.07 301 1015.3   9.4   9.4 999.0 99.0 99.00
2009 03 20 08 50 203  6.4  7.7  2.03 11.43  8.01 305 1015.5   9.2   9.4 999.0 99.0 99.00
2009 03 20 09 50 207  6.1  7.5  1.97 11.43  7.25 302 1015.3   8.7   9.4 999.0 99.0 99.00
2009 03 20 10 50 210  6.3  7.3  1.93 11.43  7.21 296 1014.9   8.8   9.4 999.0 99.0 99.00
2009 03 20 11 50 191  7.0  8.8  1.92 10.81  7.46 302 1014.3   9.1   9.4 999.0 99.0 99.00
2009 03 20 12 50 196  7.3  9.3  1.75 10.81  6.44 287 1014.1   9.4   9.4 999.0 99.0 99.00
2009 03 20 13 50 197  8.4 10.3  1.78 10.00  5.91 298 1013.6   9.4   9.4 999.0 99.0 99.00
2009 03 20 14 50 193  8.3  9.9  1.91 10.81  6.19 291 1013.3   9.2   9.4 999.0 99.0 99.00
2009 03 20 15 50 187  8.9 11.3  1.97 10.81  6.16 303 1013.1   9.2   9.4 999.0 99.0 99.00
2009 03 20 16 50 186  8.4 10.4  1.98 10.00  5.78 298 1013.2   9.1   9.2 999.0 99.0 99.00
2009 03 20 17 50 192  9.1 11.5  1.98 11.43  5.54 269 1013.5   9.3   9.3 999.0 99.0 99.00
2009 03 20 18 50 199  9.6 12.0  2.04 10.81  5.57 277 1013.9   9.4   9.3 999.0 99.0 99.00
2009 03 20 19 50 197 10.0 11.9 99.00 99.00 99.00 999 1014.1   9.3   9.3 999.0 99.0 99.00
2009 03 20 20 50 263  7.2  9.2  2.05 10.81  5.62 290 1015.2   9.0   9.3 999.0 99.0 99.00
2009 03 20 21 50 272  6.2  8.2  2.09  5.56  5.75 229 1015.5   9.0   9.3 999.0 99.0 99.00
2009 03 20 22 50 312  5.0  5.9  1.93 10.81  5.51 294 1015.7   8.4   9.3 999.0 99.0 99.00
2009 03 20 23 50 323  3.1  4.1  1.90  6.67  5.82 266 1016.0   8.3   9.4 999.0 99.0 99.00
2009 03 21 00 50 360  2.3  2.9  1.83  7.14  5.93 267 1015.8   8.2   9.3 999.0 99.0 99.00
2009 03 21 01 50  29  2.1  3.0  1.86 10.00  6.20 295 1015.4   8.1   9.3 999.0 99.0 99.00
2009 03 21 02 50  15  1.5  2.3  1.62 10.81  6.09 293 1015.3   8.0   9.4 999.0 99.0 99.00
2009 03 21 03 50  45  1.9  2.6  1.74 11.43  6.47 292 1015.1   7.9   9.4 999.0 99.0 99.00
2009 03 21 04 50  52  2.5  3.7  1.83 11.43  6.76 294 1014.9   7.9   9.4 999.0 99.0 99.00
2009 03 21 05 50  65  2.8  3.6  1.90 10.00  6.86 292 1014.6   7.8   9.4 999.0 99.0 99.00
2009 03 21 06 50  70  1.6  2.5  2.10 11.43  7.23 299 1014.0   7.7   9.4 999.0 99.0 99.00
2009 03 21 07 50  90  2.0  3.4  2.09 11.43  7.43 292 1013.6   7.7   9.3 999.0 99.0 99.00
2009 03 21 08 50  87  1.8  2.7  2.28 11.43  7.47 292 1013.5   7.6   9.3 999.0 99.0 99.00
2009 03 21 09 50 102  1.7  2.6  2.42 10.81  7.82 294 1012.8   7.6   9.3 999.0 99.0 99.00
2009 03 21 10 50 129  1.3  2.3  2.48 10.00  7.80 291 1012.1   7.5   9.3 999.0 99.0 99.00
2009 03 21 11 50 134  2.5  3.4  2.25 10.81  7.49 291 1011.5   7.5   9.3 999.0 99.0 99.00
2009 03 21 12 50 146  2.9  4.0  1.94 11.43  7.29 286 1011.0   7.6   9.3 999.0 99.0 99.00
2009 03 21 13 50 175  4.6  5.7  1.88 10.81  7.21 288 1010.4   8.0   9.2 999.0 99.0 99.00
2009 03 21 14 50 168  5.9  7.2  1.83 10.81  7.12 284 1009.8   8.2   9.3 999.0 99.0 99.00
2009 03 21 15 50 156  5.8  6.9  1.82 10.81  6.93 288 1009.3   8.2   9.3 999.0 99.0 99.00
2009 03 21 16 50 159  5.3  6.4  1.88 10.81  7.06 291 1009.4   8.1   9.3 999.0 99.0 99.00
2009 03 21 17 50 170  5.2  6.6  1.85 10.81  7.07 291 1009.3   8.4   9.4 999.0 99.0 99.00
2009 03 21 18 50 173  6.4  7.7  1.76 11.43  6.82 290 1008.9   8.6   9.4 999.0 99.0 99.00
2009 03 21 19 50 182  6.2  7.2  2.01 10.81  7.33 295 1008.6   8.6   9.4 999.0 99.0 99.00
2009 03 21 20 50 180  5.6  7.0  2.16 10.81  7.37 296 1008.3   9.1   9.5 999.0 99.0 99.00
