YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2002 05 06 07 302  6.6  8.5  2.00  8.33  5.92 999 1023.6   8.8  10.8 999.0 99.0 99.00
2002 05 06 08 341  4.3  6.2  2.12  8.33  6.07 999 1023.6   8.4  10.8 999.0 99.0 99.00
2002 05 06 09 278  3.4  7.5  2.10  9.09  6.35 999 1023.7   8.1  10.8 999.0 99.0 99.00
2002 05 06 10 309  5.3  6.4  2.28  9.09  6.36 999 1023.3   8.8  10.8 999.0 99.0 99.00
2002 05 06 11 309  5.2  7.3  2.05  9.09  6.37 999 1023.3   8.8  10.8 999.0 99.0 99.00
2002 05 06 12 316  5.9  7.5  2.07  8.33  6.42 999 1023.0   8.7  10.7 999.0 99.0 99.00
2002 05 06 13 312  6.1  7.5  1.83  8.33  6.40 999 1022.9   8.5  10.7 999.0 99.0 99.00
2002 05 06 14 301  5.7  6.9  1.88  8.33  6.34 999 1023.1   8.6  10.7 999.0 99.0 99.00
2002 05 06 15 316  6.7  8.3  1.89  9.09  6.59 999 1023.3   8.4  10.7 999.0 99.0 99.00
2002 05 06 16 255  3.9  5.7  1.95 10.00  6.26 999 1023.5   7.9  10.7 999.0 99.0 99.00
2002 05 06 17 278  6.8  8.5  2.30  9.09  6.75 999 1023.7   7.4  10.8 999.0 99.0 99.00
2002 05 06 18 319  2.8  3.8  2.10  8.33  6.52 999 1024.1   7.8  10.8 999.0 99.0 99.00
2002 05 06 19 313  4.5  5.8  2.25  9.09  6.62 999 1024.3   8.5  10.9 999.0 99.0 99.00
2002 05 06 20 299  4.7  6.4  2.52  9.09  6.91 999 1024.4   8.6  10.9 999.0 99.0 99.00
2002 05 06 21 279  4.5  6.3  2.33  9.09  6.62 999 1024.5   8.6  11.0 999.0 99.0 99.00
2002 05 06 22 304  5.4  8.1  2.20  9.09  6.43 999 1024.5   8.7  11.0 999.0 99.0 99.00
2002 05 06 23 314  7.4  9.7  2.44  9.09  6.44 999 1024.4   8.3  11.0 999.0 99.0 99.00
2002 05 07 00 325  5.7  8.5  2.23  9.09  6.33 999 1024.3   7.7  11.0 999.0 99.0 99.00
2002 05 07 01 321  6.4  8.0  2.14  8.33  6.51 999 1024.1   8.0  11.0 999.0 99.0 99.00
2002 05 07 02 328  6.1  8.0  2.00  9.09  6.38 999 1023.9   8.1  11.0 999.0 99.0 99.00
2002 05 07 03 359  7.2  9.4  2.06  9.09  6.70 999 1023.7   7.5  11.0 999.0 99.0 99.00
2002 05 07 04 319  6.9  8.2  2.15  8.33  6.77 999 1023.8   8.5  10.9 999.0 99.0 99.00
2002 05 07 05 348  5.9  7.1  2.30  9.09  6.89 999 1024.3   7.9  10.9 999.0 99.0 99.00
2002 05 07 06 332  8.8 10.4  2.04  9.09  6.53 999 1024.0   8.3  10.8 999.0 99.0 99.00
2002 05 07 07 326  7.0  8.2  2.07  9.09  6.42 999 1024.2   8.2  10.8 999.0 99.0 99.00
2002 05 07 08 348  7.1  9.5  2.17  9.09  6.65 999 1024.2   8.4  10.7 999.0 99.0 99.00
2002 05 07 09 347  9.7 11.7  2.36  9.09  6.22 999 1024.2   8.3  10.7 999.0 99.0 99.00
2002 05 07 10 342  9.4 13.6  2.31  8.33  6.38 999 1024.6   6.6  10.6 999.0 99.0 99.00
2002 05 07 11 347  8.7 10.9  2.51  9.09  6.19 999 1024.5   8.1  10.5 999.0 99.0 99.00
2002 05 07 12 305  4.2  7.7  2.53  6.67  5.97 999 1025.2   7.5  10.5 999.0 99.0 99.00
2002 05 07 13 346  8.2  9.5  2.47  8.33  6.13 999 1025.2   8.3  10.4 999.0 99.0 99.00
2002 05 07 14 342  6.0  7.5  2.39  9.09  6.11 999 1025.6   8.4  10.3 999.0 99.0 99.00
2002 05 07 15 342  7.2  8.9  2.15 10.00  6.49 999 1026.2   8.6  10.4 999.0 99.0 99.00
2002 05 07 16 337  6.0  7.5  2.25  9.09  6.41 999 1026.5   8.6  10.4 999.0 99.0 99.00
2002 05 07 17 348  4.7  5.8  2.29  9.09  6.66 999 1027.2   8.7  10.5 999.0 99.0 99.00
2002 05 07 18 341  4.8  5.9  2.18  9.09  6.59 999 1027.7   8.8  10.5 999.0 99.0 99.00
2002 05 07 19  51  3.1  4.3  2.39  9.09  7.05 999 1028.0   8.5  10.6 999.0 99.0 99.00
2002 05 07 20 311  0.8  1.8  2.18  9.09  6.75 999 1028.3   8.9  10.7 999.0 99.0 99.00
2002 05 07 21 325  4.6  6.1  2.17  9.09  6.72 999 1028.3   8.9  10.7 999.0 99.0 99.00
2002 05 07 22 322  5.0  6.4  1.88  9.09  6.51 999 1028.6   8.9  10.8 999.0 99.0 99.00
2002 05 07 23 318  3.9  5.0  2.10  9.09  6.81 999 1028.3   8.9  10.8 999.0 99.0 99.00
2002 05 08 00 327  4.5  5.7  1.85  9.09  6.49 999 1028.1   9.0  10.8 999.0 99.0 99.00
2002 05 08 01 331  5.4  6.9  1.76  8.33  6.33 999 1028.0   9.0  10.8 999.0 99.0 99.00
2002 05 08 02 332  5.0  6.4  1.70  9.09  6.42 999 1027.6   9.0  10.9 999.0 99.0 99.00
2002 05 08 03 348  5.1  6.3  1.87  9.09  6.68 999 1027.1   8.8  10.8 999.0 99.0 99.00
2002 05 08 04 342  5.4  6.8  1.80  8.33  6.56 999 1027.1   8.7  10.8 999.0 99.0 99.00
2002 05 08 05 356  5.4  6.9  1.74  8.33  6.40 999 1027.4   8.8  10.7 999.0 99.0 99.00
2002 05 08 06 360  5.6  7.6  1.90  9.09  6.70 999 1027.3   8.8  10.6 999.0 99.0 99.00
2002 05 08 07   2  5.2  6.3  1.73  8.33  6.45 999 1027.2   8.8  10.7 999.0 99.0 99.00
2002 05 08 08 351  5.6  6.9  1.71  8.33  6.50 999 1027.2   8.8  10.6 999.0 99.0 99.00
2002 05 08 09   5  4.3  5.7 99.00 99.00 99.00 999 1026.9   8.7  10.7 999.0 99.0 99.00
2002 05 08 10  12  5.7  7.6  1.67  8.33  6.58 999 1026.7   8.8  10.6 999.0 99.0 99.00
2002 05 08 11  18  5.7  7.5  1.47  8.33  6.39 999 1026.4   8.7  10.3 999.0 99.0 99.00
2002 05 08 12  36  5.9  7.1  1.51  8.33  6.68 999 1026.2   8.6  10.3 999.0 99.0 99.00
2002 05 08 13  21  5.1  6.3  1.35  7.69  6.33 999 1025.9   8.6  10.4 999.0 99.0 99.00
2002 05 08 14  29  5.3  6.3  1.39  7.69  6.56 999 1025.8   8.5  10.4 999.0 99.0 99.00
2002 05 08 15  39  4.7  5.8  1.29  7.69  6.47 999 1026.0   8.5  10.3 999.0 99.0 99.00
2002 05 08 16  34  4.0  5.2  1.19  7.69  6.34 999 1026.2   8.4  10.3 999.0 99.0 99.00
2002 05 08 17  26  3.7  4.6  1.27  7.69  6.54 999 1026.0   8.3  10.5 999.0 99.0 99.00
2002 05 08 18  15  4.4  5.4  1.26  7.69  6.04 999 1025.8   8.6  10.6 999.0 99.0 99.00
2002 05 08 19 360  6.8  7.8  1.32  7.69  5.72 999 1025.6   8.9  10.8 999.0 99.0 99.00
2002 05 08 20 352  7.9  9.0  1.28  7.14  5.35 999 1025.3   9.1  10.8 999.0 99.0 99.00
2002 05 08 21 341  8.7 10.2  1.43  7.14  5.15 999 1025.2   9.3  10.9 999.0 99.0 99.00
2002 05 08 22 345  9.1 10.6  1.32  7.14  4.75 999 1024.8   9.3  11.0 999.0 99.0 99.00
2002 05 08 23 347  9.5 11.1  1.39  7.14  4.62 999 1024.3   9.3  11.0 999.0 99.0 99.00
2002 05 09 00 349  9.8 11.5  1.49  7.14  4.52 999 1023.9   9.4  11.0 999.0 99.0 99.00
2002 05 09 01 347 10.3 11.6  1.50  7.14  4.62 999 1023.7   9.5  10.9 999.0 99.0 99.00
2002 05 09 02 345 10.4 12.1  1.58  4.35  4.44 999 1023.2   9.4  10.8 999.0 99.0 99.00
2002 05 09 03 349 10.2 11.7  1.61  4.55  4.58 999 1022.9   9.2  10.8 999.0 99.0 99.00
2002 05 09 04 349 10.1 11.4  1.58  5.00  4.70 999 1022.8   9.1  10.6 999.0 99.0 99.00
2002 05 09 05 351  9.9 11.6  1.72  5.00  4.86 999 1022.9   9.0  10.5 999.0 99.0 99.00
2002 05 09 06 346  9.2 11.4  1.80  5.26  4.90 999 1023.0   9.0  10.6 999.0 99.0 99.00
2002 05 09 07 352  9.5 10.9  1.74  5.26  4.93 999 1022.9   9.0  10.5 999.0 99.0 99.00
2002 05 09 08 354  9.1 10.6  1.84  5.26  4.92 999 1022.9   9.0  10.4 999.0 99.0 99.00
2002 05 09 09 346  8.4 10.3  1.71  5.88  4.89 999 1022.8   9.0  10.3 999.0 99.0 99.00
2002 05 09 10 344  8.3  9.5  1.80  5.56  5.08 999 1022.7   9.0  10.3 999.0 99.0 99.00
2002 05 09 11 338  7.7  9.2  1.79  5.56  5.01 999 1022.8   9.0  10.1 999.0 99.0 99.00
2002 05 09 12 348  6.9  8.4  1.69  5.56  4.93 999 1022.7   9.0  10.0 999.0 99.0 99.00
2002 05 09 13 348  6.9  8.2  1.48  6.25  4.77 999 1022.8   8.9  10.0 999.0 99.0 99.00
2002 05 09 14 356  6.8  8.0  1.51  6.67  4.93 999 1022.9   8.9  10.0 999.0 99.0 99.00
2002 05 09 15 336  7.5  9.4  1.47  6.67  4.86 999 1023.3   8.9   9.9 999.0 99.0 99.00
2002 05 09 16 344  6.9  8.0  1.53  5.56  4.93 999 1023.5   9.1   9.9 999.0 99.0 99.00
2002 05 09 17 343  5.8  6.8  1.50  6.25  4.98 999 1023.8   9.1   9.9 999.0 99.0 99.00
2002 05 09 18 340  5.1  6.5  1.48  6.25  5.06 999 1024.1   9.3   9.9 999.0 99.0 99.00
2002 05 09 19 339  5.6  6.7  1.40  6.25  5.13 999 1024.3   9.3  10.0 999.0 99.0 99.00
2002 05 09 20 316  4.6  5.9  1.34  5.88  5.10 999 1024.4   9.4  10.1 999.0 99.0 99.00
2002 05 09 21 311  4.0  4.7  1.26  6.67  5.40 999 1024.3   9.4  10.3 999.0 99.0 99.00
2002 05 09 22 291  4.3  5.5  1.18  7.14  5.20 999 1024.3   9.4  10.5 999.0 99.0 99.00
2002 05 09 23 282  4.9  5.9  1.31  6.25  5.43 999 1024.1   9.0  10.5 999.0 99.0 99.00
2002 05 10 00 281  4.0  4.9  1.13  6.67  5.36 999 1023.9   9.0  10.5 999.0 99.0 99.00
2002 05 10 01 278  4.1  4.8  1.18  6.25  5.50 999 1023.8   8.7  10.5 999.0 99.0 99.00
2002 05 10 02 254  1.4  1.9  1.25  7.69  5.91 999 1023.5   8.1  10.5 999.0 99.0 99.00
2002 05 10 03 296  1.6  2.2  1.07  6.25  5.73 999 1023.3   8.7  10.5 999.0 99.0 99.00
2002 05 10 04 343  3.6  4.6  1.12  6.25  5.80 999 1023.2   8.6  10.5 999.0 99.0 99.00
2002 05 10 05 356  2.8  3.7  1.12  6.67  5.55 999 1023.4   8.9  10.5 999.0 99.0 99.00
2002 05 10 06 342  3.5  4.6  1.30  6.25  5.84 999 1023.1   9.2  10.5 999.0 99.0 99.00
2002 05 10 07 342  6.0  6.9  1.24  6.67  5.32 999 1022.9   9.4  10.3 999.0 99.0 99.00
2002 05 10 08   7  5.6  7.0  1.28  6.25  5.22 999 1022.9   9.1  10.5 999.0 99.0 99.00
2002 05 10 09 352  6.4  7.5 99.00 99.00 99.00 999 1022.8   9.3  10.4 999.0 99.0 99.00
2002 05 10 10 350  6.7  7.9  1.31  5.88  4.86 999 1022.7   9.0  10.4 999.0 99.0 99.00
2002 05 10 11   7  7.3  8.3  1.33  6.25  4.89 999 1022.8   9.3  10.3 999.0 99.0 99.00
2002 05 10 12  29  4.6  6.6  1.22  5.56  4.78 999 1023.2   8.7  10.3 999.0 99.0 99.00
2002 05 10 13  16  3.8  4.6  1.26  6.25  4.77 999 1023.4   8.5  10.3 999.0 99.0 99.00
2002 05 10 14  23  4.6  5.9  1.14  6.67  4.65 999 1023.8   8.9  10.3 999.0 99.0 99.00
2002 05 10 15  13  5.4  6.4  1.06  6.67  5.00 999 1024.2   9.3  10.3 999.0 99.0 99.00
2002 05 10 16  14  6.8  7.9  0.98  6.67  4.96 999 1024.7   9.4  10.3 999.0 99.0 99.00
2002 05 10 17  12  6.3  7.6  1.08  6.67  5.16 999 1025.1   9.6  10.3 999.0 99.0 99.00
2002 05 10 18   5  7.0  8.5  1.09  6.67  4.59 999 1025.5   9.7  10.3 999.0 99.0 99.00
2002 05 10 19   7  6.7  7.7  1.08  6.25  4.74 999 1025.8   9.8  10.5 999.0 99.0 99.00
2002 05 10 20 357  6.5  7.6  1.27  5.88  5.05 999 1026.0   9.9  10.4 999.0 99.0 99.00
2002 05 10 21 352  7.5  8.5  1.24  5.88  4.78 999 1025.7   9.9  10.5 999.0 99.0 99.00
2002 05 10 22 345  8.7  9.8  1.34  6.25  4.76 999 1025.8  10.1  10.5 999.0 99.0 99.00
2002 05 10 23 338  8.9 10.4  1.43  5.88  4.71 999 1025.6  10.1  10.6 999.0 99.0 99.00
2002 05 11 00 348  8.6 10.0  1.38  5.88  4.50 999 1025.5  10.1  10.6 999.0 99.0 99.00
2002 05 11 01 346  9.5 11.5  1.64  7.14  4.63 999 1025.2  10.1  10.5 999.0 99.0 99.00
2002 05 11 02 350  8.9 10.7  1.69  6.67  4.79 999 1025.0  10.1  10.5 999.0 99.0 99.00
2002 05 11 03 356  9.5 11.1  1.86  6.67  4.89 999 1024.6  10.1  10.4 999.0 99.0 99.00
2002 05 11 04 357  9.0 10.4  1.76  7.14  4.93 999 1024.6  10.0  10.4 999.0 99.0 99.00
2002 05 11 05 358  8.9 10.4  1.77  6.67  4.95 999 1024.8   9.9  10.4 999.0 99.0 99.00
2002 05 11 06 357  8.6  9.9  1.73  7.14  4.95 999 1024.8  10.0  10.5 999.0 99.0 99.00
2002 05 11 07 354  9.4 11.0  1.75  7.14  5.08 999 1024.8   9.8  10.6 999.0 99.0 99.00
2002 05 11 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 05 11 09   3  9.0 10.6  1.74  7.69  4.95 999 1025.0   9.6  10.6 999.0 99.0 99.00
2002 05 11 10   3  9.2 10.8  1.71  7.69  4.92 999 1024.7   9.7  10.5 999.0 99.0 99.00
2002 05 11 11   3  9.1 11.1  1.71  7.69  4.88 999 1024.8   9.6  10.4 999.0 99.0 99.00
2002 05 11 12 359  8.9 11.1  1.77  7.69  5.03 999 1024.8   9.5  10.3 999.0 99.0 99.00
2002 05 11 13   8  9.0 10.5  1.71  7.69  5.03 999 1024.9   9.5  10.3 999.0 99.0 99.00
2002 05 11 14  13  8.9 10.8  1.63  7.69  4.99 999 1025.3   9.5  10.3 999.0 99.0 99.00
2002 05 11 15  11  8.7 10.0  1.65  7.14  4.82 999 1025.6   9.4  10.3 999.0 99.0 99.00
2002 05 11 16  11  8.6 10.7  1.68  6.67  4.88 999 1025.6   9.5  10.2 999.0 99.0 99.00
2002 05 11 17  13  8.7 10.2  1.54  7.14  4.82 999 1025.5   9.5  10.0 999.0 99.0 99.00
2002 05 11 18   8  8.7 10.0  1.50  7.14  4.73 999 1025.2   9.4  10.1 999.0 99.0 99.00
2002 05 11 19   8  8.3  9.6  1.52  6.67  4.95 999 1024.9   9.5  10.2 999.0 99.0 99.00
2002 05 11 20   3  8.7 10.3  1.59  7.14  4.96 999 1024.5   9.6  10.2 999.0 99.0 99.00
2002 05 11 21 357  9.2 10.7  1.49  7.14  4.70 999 1024.2   9.7  10.1 999.0 99.0 99.00
2002 05 11 22 358  9.7 11.9  1.59  4.55  4.50 999 1023.8   9.8  10.1 999.0 99.0 99.00
2002 05 11 23 357 11.0 12.6  1.73  6.67  4.54 999 1023.1   9.8  10.1 999.0 99.0 99.00
2002 05 12 00 360 11.1 12.9  1.82  6.67  4.61 999 1022.3  10.0  10.1 999.0 99.0 99.00
2002 05 12 01   1 10.9 12.7  1.75  5.26  4.46 999 1021.9  10.0  10.1 999.0 99.0 99.00
2002 05 12 02 359 10.7 12.4  1.65  5.56  4.56 999 1021.3  10.1  10.1 999.0 99.0 99.00
2002 05 12 03 358 10.4 12.3  1.80  5.00  4.65 999 1021.0  10.0  10.0 999.0 99.0 99.00
2002 05 12 04 360 11.3 13.3  1.72  5.88  4.61 999 1020.7   9.9   9.9 999.0 99.0 99.00
2002 05 12 05   7 10.5 12.9  1.79  6.67  4.62 999 1020.8   9.9   9.8 999.0 99.0 99.00
2002 05 12 06   6  9.6 11.6  1.70  6.25  4.74 999 1020.6   9.9   9.8 999.0 99.0 99.00
2002 05 12 07   7  8.7 10.2  1.76  6.67  4.91 999 1019.9   9.9   9.6 999.0 99.0 99.00
2002 05 12 08   6  7.2  8.5  1.73  6.67  5.00 999 1019.6  10.0   9.6 999.0 99.0 99.00
2002 05 12 09  11  5.7  6.9  1.53  6.25  5.04 999 1019.2  10.0   9.5 999.0 99.0 99.00
2002 05 12 10  10  4.2  4.9  1.53  6.67  5.15 999 1019.0   9.9   9.6 999.0 99.0 99.00
2002 05 12 11 357  4.2  4.9  1.58  6.25  5.32 999 1018.9   9.9   9.6 999.0 99.0 99.00
2002 05 12 12 331  4.9  5.5  1.42  6.67  5.09 999 1019.1  10.0   9.6 999.0 99.0 99.00
2002 05 12 13 347  5.0  5.7  1.48  6.25  5.14 999 1018.9  10.1   9.5 999.0 99.0 99.00
2002 05 12 14 356  4.7  5.5  1.48  5.88  5.14 999 1019.1  10.1   9.5 999.0 99.0 99.00
2002 05 12 15 350  3.7  4.3  1.31  5.56  4.84 999 1019.5  10.2   9.6 999.0 99.0 99.00
2002 05 12 16 330  2.1  2.4  1.22  5.56  4.98 999 1019.9  10.2   9.7 999.0 99.0 99.00
2002 05 12 17 328  2.4  2.7  1.24  5.88  4.99 999 1020.0  10.3   9.9 999.0 99.0 99.00
2002 05 12 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 05 12 19 329  2.6  3.5  1.06  5.88  5.12 999 1020.2  10.4  10.7 999.0 99.0 99.00
2002 05 12 20 302  1.7  3.1  0.91  5.88  4.93 999 1020.5  10.5  11.1 999.0 99.0 99.00
2002 05 12 21 275  2.3  3.5  0.95  5.88  5.23 999 1020.7  10.6  11.2 999.0 99.0 99.00
2002 05 12 22 232  1.9  2.6  0.92  6.25  5.29 999 1020.9  10.6  11.2 999.0 99.0 99.00
2002 05 12 23 266  1.9  2.7  0.91  5.88  5.49 999 1020.9  10.6  10.8 999.0 99.0 99.00
2002 05 13 00 246  2.3  2.9  0.89  6.25  5.29 999 1020.9  10.4  10.6 999.0 99.0 99.00
2002 05 13 01 234  2.4  3.4  0.94  5.56  5.50 999 1020.8  10.5  10.8 999.0 99.0 99.00
2002 05 13 02 253  2.6  3.3  0.92  5.56  5.41 999 1020.8  10.4  10.4 999.0 99.0 99.00
2002 05 13 03 264  3.0  3.6  0.99 16.67  5.66 999 1020.6  10.3  10.2 999.0 99.0 99.00
2002 05 13 04 261  4.0  4.8  0.99 16.67  5.63 999 1021.0  10.2  10.5 999.0 99.0 99.00
2002 05 13 05 249  4.6  5.7  0.92 16.67  5.52 999 1021.6  10.0  10.4 999.0 99.0 99.00
2002 05 13 06 251  3.5  4.3  0.99 16.67  5.53 999 1021.8   9.9  10.3 999.0 99.0 99.00
2002 05 13 07 245  3.9  4.8  0.94 16.67  5.40 999 1021.6   9.9  10.4 999.0 99.0 99.00
2002 05 13 08 252  3.8  4.9  0.87 16.67  5.59 999 1021.5   9.8  10.3 999.0 99.0 99.00
2002 05 13 09 243  4.3  5.0  0.96 16.67  5.59 999 1021.5   9.7  10.3 999.0 99.0 99.00
2002 05 13 10 214  3.6  4.9  0.93 16.67  5.73 999 1021.5   9.8  10.3 999.0 99.0 99.00
2002 05 13 11 219  2.8  3.7  0.97 16.67  6.06 999 1021.4   9.8  10.3 999.0 99.0 99.00
2002 05 13 12 216  3.6  4.6  0.92 16.67  6.05 999 1021.8  10.0  10.5 999.0 99.0 99.00
2002 05 13 13 220  4.0  4.8  1.00 16.67  6.50 999 1022.0  10.1  10.6 999.0 99.0 99.00
2002 05 13 14 223  3.8  4.6  1.00 16.67  6.52 999 1022.5  10.1  10.4 999.0 99.0 99.00
2002 05 13 15 237  1.1  1.8  1.01 16.67  6.23 999 1022.5  10.0  10.4 999.0 99.0 99.00
2002 05 13 16 194  4.0  5.1  0.97 16.67  6.47 999 1023.1   9.4  10.4 999.0 99.0 99.00
2002 05 13 17 180  5.5  6.3  1.05 16.67  7.03 999 1023.3   9.4  10.5 999.0 99.0 99.00
2002 05 13 18 179  5.7  6.4  0.99 16.67  6.48 999 1023.5   9.4  10.4 999.0 99.0 99.00
2002 05 13 19 183  5.8  6.9  1.04 16.67  6.36 999 1024.1   9.6  10.5 999.0 99.0 99.00
2002 05 13 20 284  5.1  6.2  1.16 16.67  6.42 999 1024.6   9.2  10.5 999.0 99.0 99.00
2002 05 13 21 234  4.6  5.3  1.13 16.67  6.50 999 1025.2   9.9  10.5 999.0 99.0 99.00
2002 05 13 22 221  4.2  5.2  1.05 16.67  5.70 999 1025.3  10.5  10.7 999.0 99.0 99.00
2002 05 13 23 214  4.7  5.9  1.08 16.67  5.59 999 1025.6  10.3  10.8 999.0 99.0 99.00
2002 05 14 00 221  4.3  4.9  0.97 16.67  5.31 999 1025.7  10.8  10.9 999.0 99.0 99.00
2002 05 14 01 215  4.2  5.1  1.03 16.67  5.38 999 1025.9  10.7  10.8 999.0 99.0 99.00
2002 05 14 02 204  3.3  3.9  1.07 16.67  5.58 999 1025.7  10.5  10.9 999.0 99.0 99.00
2002 05 14 03 227  3.0  3.7  0.99 16.67  5.62 999 1025.9  10.7  10.9 999.0 99.0 99.00
2002 05 14 04 325  2.0  2.6  0.92 16.67  5.85 999 1026.2  10.0  10.8 999.0 99.0 99.00
2002 05 14 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2002 05 14 06 180  0.0  0.0  0.95 16.67  7.05 999 1026.3  10.3  10.9 999.0 99.0 99.00
2002 05 14 07 116  2.2  2.6  0.97 16.67  6.74 999 1026.0  10.2  11.0 999.0 99.0 99.00
2002 05 14 08 200  0.3  0.8  0.91 16.67  6.68 999 1025.9  10.4  11.1 999.0 99.0 99.00
2002 05 14 09 333  2.6  3.5  0.95 16.67  6.86 999 1026.0  10.6  11.2 999.0 99.0 99.00
2002 05 14 10  52  1.7  2.1  1.02 16.67  7.01 999 1026.0  10.4  11.0 999.0 99.0 99.00
2002 05 14 11  95  0.9  1.3  1.07 16.67  7.25 999 1025.8  10.1  10.8 999.0 99.0 99.00
2002 05 14 12 151  1.0  1.3  0.94 16.67  6.81 999 1026.0   9.9  10.9 999.0 99.0 99.00
2002 05 14 13 168  0.2  0.5  0.99 16.67  6.53 999 1026.1  10.0  10.8 999.0 99.0 99.00
2002 05 14 14 110  0.8  1.3  0.97 16.67  6.81 999 1026.4  10.0  10.8 999.0 99.0 99.00
2002 05 14 15 286  2.3  3.4  0.89 16.67  6.52 999 1027.0   9.6  10.8 999.0 99.0 99.00
2002 05 14 16  15  8.5 10.4  0.87 16.67  5.65 999 1026.8   9.7  10.7 999.0 99.0 99.00
2002 05 14 17   4  9.1 10.4  1.07 16.67  4.35 999 1026.9   9.8  10.8 999.0 99.0 99.00
2002 05 14 18   8  8.3 10.1  1.26 16.67  4.82 999 1026.6  10.1  10.8 999.0 99.0 99.00
2002 05 14 19   2  8.2 10.1  1.17 16.67  4.50 999 1026.4  10.0  10.8 999.0 99.0 99.00
2002 05 14 20 358  7.6  8.9  1.36 16.67  4.81 999 1026.0  10.0  10.9 999.0 99.0 99.00
2002 05 14 21 352  7.9  9.3  1.56  5.26  4.97 999 1025.8  10.0  11.0 999.0 99.0 99.00
2002 05 14 22 358  8.9 10.7  1.61 10.00  5.11 999 1025.5  10.0  11.0 999.0 99.0 99.00
2002 05 14 23 352  9.4 11.0  1.71  9.09  5.06 999 1025.2   9.9  11.0 999.0 99.0 99.00
2002 05 15 00 357 10.1 11.9  1.93  9.09  5.24 999 1024.5   9.9  10.9 999.0 99.0 99.00
2002 05 15 01 355 11.8 13.8  1.99  9.09  5.21 999 1023.9   9.9  10.9 999.0 99.0 99.00
2002 05 15 02 356 11.8 13.6  2.25  8.33  5.19 999 1023.3   9.9  10.9 999.0 99.0 99.00
2002 05 15 03 357 12.1 14.3  2.12  8.33  5.23 999 1022.9   9.7  11.0 999.0 99.0 99.00
2002 05 15 04 359 12.3 14.2  2.16  5.88  5.13 999 1022.6   9.7  10.9 999.0 99.0 99.00
2002 05 15 05   3 11.6 13.3  2.20  6.25  5.38 999 1022.9   9.7  10.8 999.0 99.0 99.00
2002 05 15 06 358 12.0 14.0  2.36  6.25  5.41 999 1022.9   9.6  10.7 999.0 99.0 99.00
2002 05 15 07 356 11.5 14.2  2.55  6.25  5.36 999 1022.6   9.5  10.5 999.0 99.0 99.00
2002 05 15 08   5 11.6 13.7  2.27  8.33  5.27 999 1022.4   9.5  10.4 999.0 99.0 99.00
2002 05 15 09   1 11.1 13.3  2.26  5.88  5.40 999 1022.3   9.4  10.3 999.0 99.0 99.00
2002 05 15 10   1 10.2 12.4  2.17  6.25  5.35 999 1022.5   9.4  10.1 999.0 99.0 99.00
2002 05 15 11   5 10.7 13.4  2.39  5.88  5.33 999 1022.3   9.3   9.9 999.0 99.0 99.00
2002 05 15 12 358 10.0 11.7  2.07  7.69  5.26 999 1022.3   9.3   9.7 999.0 99.0 99.00
2002 05 15 13   4  9.0 10.9  2.00  5.88  5.18 999 1022.5   9.3   9.7 999.0 99.0 99.00
2002 05 15 14   7  9.1 10.7  1.85  6.25  5.10 999 1022.7   9.2   9.7 999.0 99.0 99.00
2002 05 15 15  10  8.6 10.3  1.84  5.88  5.30 999 1022.8   9.4   9.6 999.0 99.0 99.00
2002 05 15 16  27  5.7  6.9  1.73  8.33  5.35 999 1023.2   9.1   9.7 999.0 99.0 99.00
2002 05 15 17  23  5.4  6.5  1.60  8.33  5.50 999 1023.4   9.0   9.8 999.0 99.0 99.00
2002 05 15 18  10  6.2  7.3  1.42  7.69  5.66 999 1023.5   9.1  10.0 999.0 99.0 99.00
2002 05 15 19  11  5.8  7.8  1.39  8.33  5.71 999 1023.5   9.3  10.2 999.0 99.0 99.00
2002 05 15 20 359  7.8  8.8  1.37 16.67  5.67 999 1023.1   9.6  10.4 999.0 99.0 99.00
2002 05 15 21 356  7.8  9.1  1.39 16.67  5.44 999 1023.2   9.7  10.4 999.0 99.0 99.00
2002 05 15 22 355  8.6 10.1  1.41  7.69  5.14 999 1022.9   9.8  10.2 999.0 99.0 99.00
2002 05 15 23 354  9.1 11.2  1.55  7.69  4.94 999 1022.9   9.9  10.1 999.0 99.0 99.00
2002 05 16 00 350  9.0 10.8  1.69  7.69  5.41 999 1022.8  10.0  10.2 999.0 99.0 99.00
2002 05 16 01 358  9.4 11.0  1.69  8.33  5.03 999 1021.9   9.9  10.1 999.0 99.0 99.00
2002 05 16 02 358  9.5 11.5  1.78  9.09  5.13 999 1021.4   9.9  10.1 999.0 99.0 99.00
2002 05 16 03 354 10.0 12.0  1.72  8.33  5.01 999 1021.5   9.9  10.0 999.0 99.0 99.00
2002 05 16 04 354 10.0 11.9  1.89  9.09  5.24 999 1021.5   9.7   9.9 999.0 99.0 99.00
2002 05 16 05 358  9.8 11.9  1.95  8.33  5.52 999 1021.9   9.7   9.7 999.0 99.0 99.00
2002 05 16 06   7  8.9 10.6  2.00  9.09  5.34 999 1021.6   9.5   9.6 999.0 99.0 99.00
