#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 03 23 10 50 107  1.2  2.5  2.22 10.81  7.78 311 1028.9   6.5   8.9 999.0 99.0 99.00
2013 03 23 11 50  87  2.5  4.0  2.29 16.00  7.92 273 1028.6   6.4   8.9 999.0 99.0 99.00
2013 03 23 12 50 108  2.9  4.4  2.23 14.81  8.24 280 1028.6   6.1   8.9 999.0 99.0 99.00
2013 03 23 13 50  92  2.8  4.0  2.03 11.43  8.06 337 1028.3   6.1   8.9 999.0 99.0 99.00
2013 03 23 14 50  86  2.1  3.4  2.14 11.43  8.39 327 1028.5   6.1   8.8 999.0 99.0 99.00
2013 03 23 15 50  96  2.4  3.5  2.24 11.43  8.64 327 1028.7   6.1   8.8 999.0 99.0 99.00
2013 03 23 16 50  99  4.1  5.1  2.07 11.43  8.09 314 1028.8   5.9   8.9 999.0 99.0 99.00
2013 03 23 17 50  97  4.4  5.3  2.17 11.43  8.19 331 1028.9   5.9   8.9 999.0 99.0 99.00
2013 03 23 18 50  99  3.7  5.1  2.03 10.81  7.88 315 1028.6   6.1   9.0 999.0 99.0 99.00
2013 03 23 19 50  78  2.7  3.7  2.04 10.81  7.79 309 1028.1   6.4   9.1 999.0 99.0 99.00
2013 03 23 20 50  27  2.3  3.3  2.11 10.81  8.07 309 1028.0   6.4   9.2 999.0 99.0 99.00
2013 03 23 21 50 345  3.3  4.4  1.82 10.81  7.63 319 1027.6   6.6   9.3 999.0 99.0 99.00
2013 03 23 22 50 347  3.9  5.0  1.74 10.00  7.77 325 1027.2   6.9   9.3 999.0 99.0 99.00
2013 03 23 23 50 335  4.2  5.4  1.75 10.00  7.79 317 1026.9   7.0   9.4 999.0 99.0 99.00
2013 03 24 00 50 337  5.0  6.1  1.72 10.81  7.92 305 1026.3   7.2   9.3 999.0 99.0 99.00
2013 03 24 01 50 356  5.2  6.5  1.52 14.81  7.72 223 1026.2   7.3   9.1 999.0 99.0 99.00
2013 03 24 02 50   4  5.4  6.4  1.53 14.81  7.72 243 1025.7   7.2   9.1 999.0 99.0 99.00
2013 03 24 03 50  12  5.4  6.6  1.41 14.81  7.45 260 1025.5   7.3   9.0 999.0 99.0 99.00
2013 03 24 04 50  24  5.7  6.7  1.42 14.81  7.64 263 1025.5   7.4   9.0 999.0 99.0 99.00
2013 03 24 05 50  31  5.5  6.5  1.27 14.81  6.73 248 1025.3   7.4   9.0 999.0 99.0 99.00
2013 03 24 06 50  23  4.9  6.3  1.35 14.81  6.95 269 1025.2   7.6   9.0 999.0 99.0 99.00
2013 03 24 07 50  17  4.4  5.5  1.29 13.79  7.19 229 1025.1   7.7   8.9 999.0 99.0 99.00
2013 03 24 08 50  38  3.5  4.8  1.29 14.81  7.09 284 1024.7   7.8   8.9 999.0 99.0 99.00
2013 03 24 09 50  48  2.9  3.7  1.16 14.81  7.27 319 1024.2   7.8   8.9 999.0 99.0 99.00
2013 03 24 10 50  84  2.2  3.0  0.99 14.81  7.06 249 1023.7   7.8   8.9 999.0 99.0 99.00
2013 03 24 11 50  76  1.1  2.1  1.10 14.81  8.27  23 1023.7   7.6   8.9 999.0 99.0 99.00
2013 03 24 12 50  64  1.9  2.6  0.96 14.81  7.83 269 1023.7   7.7   8.9 999.0 99.0 99.00
2013 03 24 13 50  84  3.7  4.7  0.85 13.79  7.65 267 1023.1   7.6   8.9 999.0 99.0 99.00
2013 03 24 14 50  87  5.2  6.2  1.06 13.79  8.27 276 1022.9   7.6   8.9 999.0 99.0 99.00
2013 03 24 15 50  93  4.7  5.5  1.05 13.79  7.18 312 1022.5   7.5   8.9 999.0 99.0 99.00
2013 03 24 16 50 108  3.2  4.1  1.15 13.79  7.20 265 1022.9   7.6   9.0 999.0 99.0 99.00
2013 03 24 17 50 107  1.7  2.6  1.19 13.79  7.54 261 1022.8   7.8   9.0 999.0 99.0 99.00
2013 03 24 18 50 101  0.5  1.2  1.11 12.90  7.34 166 1022.7   8.3   9.3 999.0 99.0 99.00
2013 03 24 19 50 336  0.2  0.7  1.15 12.90  7.30 250 1022.4   8.4   9.8 999.0 99.0 99.00
2013 03 24 20 50 334  1.8  2.5  1.22 12.90  7.85 279 1022.4   8.3   9.9 999.0 99.0 99.00
2013 03 24 21 50 343  2.2  2.8  1.33 13.79  8.48 265 1021.9   8.6  10.2 999.0 99.0 99.00
2013 03 24 22 50   7  2.3  2.9  1.30 13.79  8.26 300 1021.4   8.7  10.3 999.0 99.0 99.00
2013 03 24 23 50 335  1.9  2.4  1.23 12.90  7.80 237 1020.7   8.8  10.0 999.0 99.0 99.00
2013 03 25 00 50 326  3.6  4.2  1.26 12.12  8.28 262 1020.3   8.8   9.9 999.0 99.0 99.00
2013 03 25 01 50 330  3.5  4.1  1.27 13.79  8.10 262 1019.9   8.8   9.5 999.0 99.0 99.00
2013 03 25 02 50 334  2.8  3.3  1.26 13.79  7.92 249 1019.7   8.8   9.4 999.0 99.0 99.00
2013 03 25 03 50 360  2.5  3.0  1.21 13.79  7.67 135 1019.5   8.7   9.4 999.0 99.0 99.00
2013 03 25 04 50 335  2.3  2.9  1.27 13.79  7.79 236 1019.7   8.7   9.2 999.0 99.0 99.00
2013 03 25 05 50 340  2.1  2.7  1.25 12.90  7.66 232 1019.4   8.7   9.2 999.0 99.0 99.00
2013 03 25 06 50   5  2.6  3.1  1.24  7.69  7.26 293 1019.0   8.6   9.2 999.0 99.0 99.00
2013 03 25 07 50  44  2.5  3.1  1.23 12.90  7.83 263 1018.5   8.4   9.1 999.0 99.0 99.00
2013 03 25 08 50  29  1.7  2.4  1.22 12.90  7.70 296 1018.0   8.4   9.2 999.0 99.0 99.00
2013 03 25 09 50 358  1.8  2.1  1.42 13.79  8.43 276 1017.9   8.4   9.2 999.0 99.0 99.00
2013 03 25 10 50  24  1.7  2.3  1.31 12.90  8.40 257 1017.5   8.4   9.2 999.0 99.0 99.00
2013 03 25 11 50 351  1.8  2.2  1.41  9.09  8.55 279 1017.3   8.4   9.1 999.0 99.0 99.00
2013 03 25 12 50  16  2.9  3.5  1.38  9.09  8.26 282 1017.1   8.4   9.1 999.0 99.0 99.00
2013 03 25 13 50  30  2.1  2.5  1.47 10.00  8.06 281 1016.9   8.5   9.1 999.0 99.0 99.00
2013 03 25 14 50  26  2.9  3.5  1.56  7.69  8.16 283 1016.5   8.4   9.0 999.0 99.0 99.00
2013 03 25 15 50  39  3.6  4.5  1.58  9.09  8.20 280 1016.2   8.4   9.0 999.0 99.0 99.00
2013 03 25 16 50  33  1.1  2.3  1.77  9.09  8.07 276 1016.4   8.3   9.1 999.0 99.0 99.00
2013 03 25 17 50 360  1.2  1.8  1.69  7.69  7.69 281 1016.4   8.5   9.2 999.0 99.0 99.00
2013 03 25 18 50 331  1.4  1.9  1.64 10.00  7.55 277 1016.3   8.6   9.5 999.0 99.0 99.00
2013 03 25 19 50 348  2.5  3.2  1.64 12.90  7.55 244 1015.8   8.8   9.5 999.0 99.0 99.00
2013 03 25 20 50 345  2.9  3.6  1.51  9.09  7.28 278 1015.5   9.0   9.6 999.0 99.0 99.00
2013 03 25 21 50 329  4.2  5.0  1.75  9.09  7.91 272 1015.2   9.1   9.6 999.0 99.0 99.00
2013 03 25 22 50 315  3.8  4.6  1.73  9.09  7.87 280 1015.1   9.0   9.4 999.0 99.0 99.00
2013 03 25 23 50 325  4.5  5.2  1.64 11.43  8.02 268 1015.1   9.2   9.4 999.0 99.0 99.00
2013 03 26 00 50 332  4.5  5.6  1.56 10.81  7.86 277 1015.0   9.0   9.5 999.0 99.0 99.00
2013 03 26 01 50 336  4.5  5.4  1.63 10.81  7.64 270 1015.2   9.0   9.6 999.0 99.0 99.00
2013 03 26 02 50 345  3.4  4.2  1.70  9.09  7.71 270 1015.3   9.1   9.4 999.0 99.0 99.00
2013 03 26 03 50 331  4.0  5.3  1.67 10.81  7.63 271 1015.4   8.8   9.4 999.0 99.0 99.00
2013 03 26 04 50 330  2.6  3.3  1.79 10.00  7.91 269 1015.9   8.6   9.4 999.0 99.0 99.00
2013 03 26 05 50 324  2.8  3.4  1.53  7.69  7.54 270 1016.1   8.6   9.3 999.0 99.0 99.00
2013 03 26 06 50 327  1.9  2.4  1.66  8.33  7.93 275 1016.3   8.6   9.5 999.0 99.0 99.00
2013 03 26 07 50 320  2.7  3.4  1.48 19.05  7.52 272 1015.9   8.4   9.5 999.0 99.0 99.00
2013 03 26 08 50 328  2.3  3.0  1.50 19.05  8.07 295 1015.9   8.7   9.5 999.0 99.0 99.00
2013 03 26 09 50 353  1.4  2.0  1.56 19.05  8.09 268 1016.0   8.8   9.4 999.0 99.0 99.00
2013 03 26 10 50   8  1.0  1.5  1.56 19.05  8.07 279 1016.0   8.5   9.4 999.0 99.0 99.00
2013 03 26 11 50   1  2.0  2.7  1.58 19.05  8.35 222 1015.9   8.5   9.3 999.0 99.0 99.00
2013 03 26 12 50  17  2.1  2.7  1.90 19.05  8.99 292 1015.9   8.4   9.3 999.0 99.0 99.00
2013 03 26 13 50  13  1.6  2.0  1.55 17.39  8.12 352 1016.1   8.3   9.2 999.0 99.0 99.00
2013 03 26 14 50  14  1.1  1.5  1.56 17.39  8.21 291 1016.2   8.3   9.1 999.0 99.0 99.00
2013 03 26 15 50 348  2.1  2.6  1.43 17.39  7.72 269 1016.1   8.4   9.1 999.0 99.0 99.00
2013 03 26 16 50  70  1.5  2.1  1.51 19.05  8.52 308 1016.4   8.6   9.1 999.0 99.0 99.00
2013 03 26 17 50 105  1.3  1.9  1.38 17.39  7.75 265 1016.6   8.6   9.2 999.0 99.0 99.00
2013 03 26 18 50 198  3.5  4.0  1.61 17.39  8.44 305 1016.6   8.5   9.2 999.0 99.0 99.00
2013 03 26 19 50 182  3.7  4.4  1.34 17.39  7.91 260 1016.6   8.9   9.3 999.0 99.0 99.00
2013 03 26 20 50 190  2.3  2.9  1.49 17.39  8.41 294 1016.5   9.0   9.4 999.0 99.0 99.00
2013 03 26 21 50 191  2.7  3.2  1.43 17.39  8.63 317 1016.3   9.1   9.4 999.0 99.0 99.00
2013 03 26 22 50 204  1.6  2.2  1.69 17.39  9.34 297 1016.2   9.4   9.5 999.0 99.0 99.00
2013 03 26 23 50 233  1.3  1.9  1.42 17.39  8.81 319 1015.8   9.3   9.6 999.0 99.0 99.00
2013 03 27 00 50 340  0.5  0.9  1.50 17.39  8.85 283 1015.7   9.3   9.6 999.0 99.0 99.00
2013 03 27 01 50  44  1.5  2.1  1.68 17.39  9.12 315 1015.6   9.1   9.5 999.0 99.0 99.00
2013 03 27 02 50  77  2.6  3.6  1.53 16.00  8.77 193 1015.3   9.1   9.4 999.0 99.0 99.00
2013 03 27 03 50  76  3.5  4.1  1.67 16.00  9.18 285 1015.2   9.0   9.4 999.0 99.0 99.00
2013 03 27 04 50  80  3.9  4.8  1.66 17.39  9.84 311 1015.0   8.9   9.3 999.0 99.0 99.00
2013 03 27 05 50  60  3.6  4.5  1.38 16.00  8.92 295 1014.6   9.0   9.2 999.0 99.0 99.00
2013 03 27 06 50  57  3.0  3.6  1.52 16.00  9.36 261 1014.4   8.9   9.3 999.0 99.0 99.00
2013 03 27 07 50  58  2.9  4.1  1.47 17.39  9.31 323 1014.1   8.9   9.3 999.0 99.0 99.00
2013 03 27 08 50  49  3.5  4.4  1.34 17.39  8.88 256 1013.7   8.9   9.2 999.0 99.0 99.00
2013 03 27 09 50  64  2.7  3.4  1.53 16.00  9.25 236 1013.4   8.9   9.1 999.0 99.0 99.00
2013 03 27 10 50  73  2.4  3.2  1.52 16.00  9.32 301 1013.0   9.0   9.1 999.0 99.0 99.00
2013 03 27 11 50  86  1.5  2.3  1.50 16.00  9.16 302 1013.1   8.9   9.1 999.0 99.0 99.00
2013 03 27 12 50  86  1.6  2.2  1.49 16.00  9.06 291 1013.0   9.0   9.2 999.0 99.0 99.00
2013 03 27 13 50  95  2.6  3.4  1.59 16.00  9.68 320 1013.1   8.9   9.2 999.0 99.0 99.00
2013 03 27 14 50  99  3.9  4.7  1.50 16.00  9.26 301 1013.0   8.9   9.2 999.0 99.0 99.00
2013 03 27 15 50 127  4.0  4.9  1.44 16.00  9.35 279 1013.2   9.1   9.2 999.0 99.0 99.00
2013 03 27 16 50 174  3.8  4.7  1.27 16.00  8.66 268 1013.3   9.3   9.2 999.0 99.0 99.00
2013 03 27 17 50 185  3.4  4.1  1.62 14.81  9.40 278 1013.5   9.3   9.3 999.0 99.0 99.00
2013 03 27 18 50 188  3.2  4.0  1.61 14.81  9.22 279 1013.6   9.5   9.3 999.0 99.0 99.00
2013 03 27 19 50 194  4.6  5.6  1.79 14.81  9.87 269 1013.9   9.5   9.4 999.0 99.0 99.00
2013 03 27 20 50 223  4.6  5.7  1.77 14.81  8.80 290 1014.1   9.4   9.3 999.0 99.0 99.00
2013 03 27 21 50 222  3.3  4.0  1.70 14.81  8.44 302 1013.9   9.4   9.3 999.0 99.0 99.00
2013 03 27 22 50 228  2.6  3.5  1.80 14.81  8.95 280 1014.1   9.5   9.4 999.0 99.0 99.00
2013 03 27 23 50 217  1.4  1.7  1.56 14.81  8.49 287 1014.3   9.5   9.5 999.0 99.0 99.00
2013 03 28 00 50 193  1.4  1.9  1.73 14.81  8.68 305 1014.5   9.5   9.6 999.0 99.0 99.00
2013 03 28 01 50  99  1.1  1.7  1.70 14.81  9.18 265 1014.7   9.3   9.4 999.0 99.0 99.00
2013 03 28 02 50 114  2.8  3.9  1.71 14.81  9.38 296 1014.6   9.3   9.5 999.0 99.0 99.00
2013 03 28 03 50 115  3.3  4.4  1.94 14.81  9.93 294 1014.9   9.3   9.4 999.0 99.0 99.00
2013 03 28 04 50 147  2.7  3.7  1.69 13.79  9.38 304 1015.3   9.5   9.3 999.0 99.0 99.00
2013 03 28 05 50 172  3.2  4.2  1.85 13.79  9.50 291 1015.5   9.5   9.3 999.0 99.0 99.00
2013 03 28 06 50 161  2.8  3.6  2.01 12.12  9.60 306 1015.4   9.6   9.3 999.0 99.0 99.00
2013 03 28 07 50 181  3.8  4.9  1.99 13.79  9.14 303 1015.7   9.5   9.4 999.0 99.0 99.00
2013 03 28 08 50 181  6.3  8.3  2.55 12.12  9.52 306 1015.8   9.6   9.4 999.0 99.0 99.00
2013 03 28 09 50 157  4.6  6.2  2.17 12.90  8.40 300 1015.9   9.4   9.2 999.0 99.0 99.00
2013 03 28 10 50 131  3.2  4.5  2.08 11.43  8.26 304 1016.0   9.3   9.3 999.0 99.0 99.00
2013 03 28 11 50 141  2.9  4.0  2.17 12.90  8.74 310 1016.2   9.6   9.4 999.0 99.0 99.00
2013 03 28 12 50 147  2.0  3.1  2.24 11.43  9.28 313 1016.4   9.6   9.4 999.0 99.0 99.00
2013 03 28 13 50 125  2.0  2.8  1.95 12.12  8.94 314 1016.7   9.7   9.4 999.0 99.0 99.00
2013 03 28 14 50 147  2.3  3.4  1.84 12.90  8.89 296 1017.1   9.8   9.4 999.0 99.0 99.00
2013 03 28 15 50 131  1.4  2.5  1.91 11.43  9.18 318 1017.5   9.7   9.3 999.0 99.0 99.00
2013 03 28 16 50 107  3.3  4.4  1.91 11.43  9.40 314 1017.7   8.9   9.3 999.0 99.0 99.00
2013 03 28 17 50 102  1.7  2.6  1.87 11.43  8.88 317 1018.0   9.2   9.3 999.0 99.0 99.00
2013 03 28 18 50  77  0.9  1.5  1.85 13.79  8.75 309 1018.4   9.4   9.5 999.0 99.0 99.00
2013 03 28 19 50  53  1.2  1.8  1.99 11.43  9.05 308 1018.5   9.7   9.7 999.0 99.0 99.00
2013 03 28 20 50 218  0.4  0.9  1.96 12.90  8.74 296 1018.8   9.9  10.0 999.0 99.0 99.00
2013 03 28 21 50 208  0.6  1.1  1.85 12.90  8.44 305 1018.7  10.1  10.1 999.0 99.0 99.00
2013 03 28 22 50 206  0.1  0.5  1.81 11.43  8.46 311 1018.6  10.5  10.9 999.0 99.0 99.00
2013 03 28 23 50 211  1.7  2.1  1.80 11.43  9.09 296 1019.0  10.5  10.6 999.0 99.0 99.00
2013 03 29 00 50 209  1.7  2.2  1.79 12.90  8.82 300 1019.3  10.3  10.0 999.0 99.0 99.00
2013 03 29 01 50 220  2.0  2.7  1.88 10.00  8.83 312 1019.7  10.0  10.2 999.0 99.0 99.00
2013 03 29 02 50 235  2.4  3.0  1.67 11.43  8.84 291 1020.0   9.4   9.9 999.0 99.0 99.00
2013 03 29 03 50  57  0.4  1.2  1.65 11.43  8.72 298 1020.2   9.0   9.5 999.0 99.0 99.00
2013 03 29 04 50 147  1.0  1.4  1.70 12.12  8.91 312 1020.8   8.3   9.5 999.0 99.0 99.00
2013 03 29 05 50 102  1.6  2.0  1.47 11.43  8.76 307 1021.2   8.4   9.4 999.0 99.0 99.00
2013 03 29 06 50  97  1.3  2.0  1.48 11.43  8.47 307 1021.3   8.8   9.4 999.0 99.0 99.00
2013 03 29 07 50  35  0.4  0.8  1.49 11.43  8.44 320 1021.3   8.9   9.4 999.0 99.0 99.00
2013 03 29 08 50 358  1.3  1.8  1.46 11.43  8.46 294 1021.5   9.0   9.4 999.0 99.0 99.00
2013 03 29 09 50  21  1.7  2.2  1.48 11.43  8.55 299 1021.6   9.0   9.3 999.0 99.0 99.00
2013 03 29 10 50 343  1.3  1.8  1.43 11.43  8.54 292 1021.9   9.0   9.2 999.0 99.0 99.00
2013 03 29 11 50 344  1.9  2.8  1.26 10.00  8.12 304 1021.9   8.6   9.2 999.0 99.0 99.00
2013 03 29 12 50  17  1.2  1.6  1.20 11.43  8.27 294 1022.2   8.9   9.3 999.0 99.0 99.00
2013 03 29 13 50  11  2.5  2.8  1.23 10.00  8.34 322 1022.4   9.1   9.3 999.0 99.0 99.00
2013 03 29 14 50  33  2.9  3.6  1.07 11.43  7.88 242 1022.7   9.3   9.3 999.0 99.0 99.00
2013 03 29 15 50   6  3.8  4.9  1.10 10.81  8.18 319 1022.9   9.5   9.4 999.0 99.0 99.00
2013 03 29 16 50  12  3.7  4.7  1.15 10.00  8.18 300 1023.2   9.5   9.4 999.0 99.0 99.00
2013 03 29 17 50  24  4.8  5.5  1.17 10.00  8.32 326 1023.1   9.6   9.5 999.0 99.0 99.00
2013 03 29 18 50  24  4.8  5.7  1.20 10.81  8.04 327 1023.3   9.7   9.5 999.0 99.0 99.00
2013 03 29 19 50  12  5.3  6.3  1.16 10.00  7.74 329 1022.8   9.8   9.7 999.0 99.0 99.00
2013 03 29 20 50   5  5.7  6.9  1.14 10.00  7.03 315 1022.7   9.8   9.8 999.0 99.0 99.00
2013 03 29 21 50 360  6.6  8.0  1.06  9.09  6.00 314 1022.2   9.8   9.9 999.0 99.0 99.00
2013 03 29 22 50 358  6.8  8.1  1.09 10.00  5.73 331 1021.8   9.7   9.8 999.0 99.0 99.00
2013 03 29 23 50 352  8.4  9.6  1.12 10.00  5.08 320 1021.6   9.4   9.8 999.0 99.0 99.00
2013 03 30 00 50 358  9.1 10.7  1.22 10.00  5.04 312 1021.5   9.3   9.7 999.0 99.0 99.00
2013 03 30 01 50 357  8.0  9.2  1.23 13.79  4.74 337 1021.3   9.6   9.6 999.0 99.0 99.00
2013 03 30 02 50 357  8.6  9.8  1.23 13.79  4.88 276 1021.2   8.8   9.6 999.0 99.0 99.00
2013 03 30 03 50 359  8.8 10.3  1.26 13.79  4.92 318 1021.4   8.6   9.7 999.0 99.0 99.00
2013 03 30 04 50 359  9.0 10.7  1.32  4.76  4.85 348 1021.8   8.6   9.7 999.0 99.0 99.00
2013 03 30 05 50   7  8.6  9.9  1.45 13.79  4.96 297 1021.9   8.4   9.7 999.0 99.0 99.00
2013 03 30 06 50   7  8.4  9.8  1.38  4.76  4.79   1 1021.5   8.4   9.7 999.0 99.0 99.00
2013 03 30 07 50  11  7.2  8.1  1.35 13.79  4.88 284 1021.2   9.3   9.7 999.0 99.0 99.00
2013 03 30 08 50  11  6.6  8.0  1.44 13.79  5.30 288 1020.9   9.5   9.6 999.0 99.0 99.00
2013 03 30 09 50 360  7.2  8.3  1.34 13.79  5.23 293 1020.6   8.9   9.5 999.0 99.0 99.00
2013 03 30 10 50   5  6.8  7.7  1.31 13.79  5.07 245 1020.4   8.2   9.5 999.0 99.0 99.00
2013 03 30 11 50   8  6.4  7.4  1.36 12.90  5.52 263 1020.1   8.3   9.5 999.0 99.0 99.00
2013 03 30 12 50  10  5.3  5.9  1.38 12.90  5.63 292 1019.7   9.5   9.5 999.0 99.0 99.00
2013 03 30 13 50  16  3.6  4.3  1.33 12.90  5.65 305 1019.7   9.8   9.4 999.0 99.0 99.00
2013 03 30 14 50   8  4.1  4.6  1.22 12.90  5.77 329 1019.7   9.9   9.4 999.0 99.0 99.00
2013 03 30 15 50   9  4.1  4.8  1.25 12.12  5.59 264 1019.6  10.2   9.5 999.0 99.0 99.00
2013 03 30 16 50  13  3.8  4.5  1.31 12.90  5.31 257 1019.4  10.2   9.5 999.0 99.0 99.00
2013 03 30 17 50   7  4.2  4.8  1.24 12.90  5.54 291 1019.1  10.4   9.8 999.0 99.0 99.00
2013 03 30 18 50   2  3.8  4.5  1.13 12.12  5.42 244 1019.0  10.5   9.8 999.0 99.0 99.00
2013 03 30 19 50   4  4.6  5.4  1.12 12.12  5.67 316 1018.5  10.6  10.1 999.0 99.0 99.00
2013 03 30 20 50 360  4.0  4.6  1.02 12.12  5.53 288 1018.0  10.8  10.3 999.0 99.0 99.00
2013 03 30 21 50 354  6.7  7.7  1.07 12.12  5.44 290 1017.1  11.0  10.4 999.0 99.0 99.00
2013 03 30 22 50 355  6.7  7.8  1.06 12.12  5.19 316 1016.4  11.3  10.4 999.0 99.0 99.00
2013 03 30 23 50 356  7.1  7.9  1.08 12.12  4.98 298 1015.8  11.5  10.2 999.0 99.0 99.00
2013 03 31 00 50 359  7.2  8.5  1.12 11.43  4.84 307 1015.3  11.4  10.3 999.0 99.0 99.00
2013 03 31 01 50 358  7.3  8.3  1.13 11.43  4.92 238 1014.8  11.4  10.2 999.0 99.0 99.00
2013 03 31 02 50 358  8.0  9.3  1.24 11.43  5.01 296 1014.4  11.1   9.9 999.0 99.0 99.00
2013 03 31 03 50 352  7.1  8.2  1.22 11.43  4.88 322 1014.6  10.9   9.9 999.0 99.0 99.00
2013 03 31 04 50 348  6.0  6.9  1.36 19.05  5.21 265 1014.9  11.0   9.8 999.0 99.0 99.00
2013 03 31 05 50  99  2.5  6.3  1.25  5.88  5.15 335 1015.9  11.6   9.7 999.0 99.0 99.00
2013 03 31 06 50 201  9.8 12.1  1.33 19.05  5.97 305 1015.9  10.1  10.0 999.0 99.0 99.00
2013 03 31 07 50 211  7.4  8.6  1.49 19.05  4.78 266 1015.7   9.3  10.0 999.0 99.0 99.00
2013 03 31 08 50 171  4.9  5.9  1.46 19.05  5.30 291 1015.7   9.1  10.0 999.0 99.0 99.00
2013 03 31 09 50 169  5.5  6.5  1.55 17.39  5.95 241 1015.4   9.4  10.0 999.0 99.0 99.00
2013 03 31 10 50 178  6.2  7.7  1.68 19.05  6.69 302 1015.2   9.6  10.1 999.0 99.0 99.00
2013 03 31 11 50 185  5.7  7.5  1.62 17.39  6.88 290 1015.2   9.9  10.1 999.0 99.0 99.00
2013 03 31 12 50 191  6.7  8.4  1.71 17.39  7.05 277 1015.1   9.7  10.0 999.0 99.0 99.00
2013 03 31 13 50 191  5.6  6.6  1.51 17.39  6.81 273 1015.0   9.8   9.8 999.0 99.0 99.00
2013 03 31 14 50 172  5.2  6.2  1.54 17.39  6.94 290 1015.1   9.6   9.7 999.0 99.0 99.00
2013 03 31 15 50 169  5.0  5.9  1.73 17.39  8.22 312 1015.2   9.3   9.6 999.0 99.0 99.00
2013 03 31 16 50 189  5.6  6.8  1.57 17.39  7.45 298 1015.3   9.2   9.6 999.0 99.0 99.00
2013 03 31 17 50 189  5.7  7.0  1.56 16.00  7.00 304 1015.7   9.7   9.7 999.0 99.0 99.00
2013 03 31 18 50 193  5.9  7.6  2.02 17.39  8.66 278 1016.2  10.0   9.7 999.0 99.0 99.00
2013 03 31 19 50 188  5.0  6.2  1.96 16.00  8.33 301 1016.0  10.1   9.8 999.0 99.0 99.00
2013 03 31 20 50 186  5.9  7.1  1.95 16.00  8.27 314 1016.0  10.1   9.9 999.0 99.0 99.00
2013 03 31 21 50 190  6.7  7.9  1.79 16.00  8.02 309 1015.7  10.3   9.9 999.0 99.0 99.00
2013 03 31 22 50 196  7.1  8.5  1.97 16.00  8.12 314 1015.7  10.3   9.9 999.0 99.0 99.00
2013 03 31 23 50 197  7.1  9.2  2.35 16.00  8.40 283 1015.8  10.4  10.0 999.0 99.0 99.00
2013 04 01 00 50 197  7.1  8.3  1.90 16.00  6.88 283 1015.8  10.5  10.0 999.0 99.0 99.00
2013 04 01 01 50 192  5.6  6.6  1.96 16.00  7.38 288 1016.2  10.4   9.9 999.0 99.0 99.00
2013 04 01 02 50 188  5.8  6.5  1.84 16.00  7.59 291 1016.4  10.3   9.9 999.0 99.0 99.00
2013 04 01 03 50 192  4.8  5.9  1.95 16.00  8.34 273 1016.8  10.3   9.9 999.0 99.0 99.00
2013 04 01 04 50 201  7.1  8.0  2.08 16.00  8.57 284 1017.2   9.9   9.9 999.0 99.0 99.00
2013 04 01 05 50 206  5.5  6.6  1.59 16.00  6.94 298 1017.4  10.2   9.9 999.0 99.0 99.00
2013 04 01 06 50 209  5.5  6.8  1.73 14.81  7.34 291 1017.3  10.0   9.9 999.0 99.0 99.00
2013 04 01 08 50 222  4.3  5.6 99.00 99.00 99.00 999 1017.3   9.6   9.9 999.0 99.0 99.00
2013 04 01 09 50 224  4.4  5.1  1.91 16.00  8.68 287 1017.4   9.6   9.9 999.0 99.0 99.00
2013 04 01 10 50 217  4.1  5.0  1.82 14.81  8.39 278 1017.5   9.7   9.8 999.0 99.0 99.00
2013 04 01 11 50 227  4.7  5.8  1.64 13.79  7.66 291 1017.8   9.7   9.8 999.0 99.0 99.00
2013 04 01 12 50 216  4.2  5.5  1.87 14.81  8.25 282 1018.1   9.7   9.8 999.0 99.0 99.00
2013 04 01 13 50 219  5.0  6.0  1.74 14.81  7.92 261 1018.4   9.7   9.8 999.0 99.0 99.00
2013 04 01 14 50 217  4.2  5.3  1.59 14.81  7.76 288 1019.0   9.8   9.8 999.0 99.0 99.00
2013 04 01 15 50 208  4.4  5.1  1.83 13.79  8.41 294 1019.7   9.7   9.8 999.0 99.0 99.00
2013 04 01 16 50 224  4.2  5.0  1.81 14.81  8.61 280 1020.0   9.8   9.9 999.0 99.0 99.00
2013 04 01 17 50 216  3.8  4.6  1.72 14.81  8.52 303 1020.8   9.9   9.9 999.0 99.0 99.00
2013 04 01 18 50 229  4.1  5.3  1.94 13.79  8.91 291 1021.2   9.9   9.9 999.0 99.0 99.00
2013 04 01 19 50 220  3.4  4.3 99.00 99.00 99.00 999 1021.5   9.7  10.0 999.0 99.0 99.00
2013 04 01 20 50 201  2.6  3.3  1.97 13.79  9.03 292 1021.4  10.0  10.1 999.0 99.0 99.00
2013 04 01 21 50 206  3.0  3.8  1.89 13.79  8.91 298 1021.5  10.1  10.1 999.0 99.0 99.00
2013 04 01 22 50 219  3.3  4.4  1.84 14.81  8.85 268 1021.8  10.0  10.1 999.0 99.0 99.00
2013 04 01 23 50 209  3.0  3.6  1.81 13.79  8.41 270 1021.8   9.8  10.0 999.0 99.0 99.00
2013 04 02 00 50 194  2.4  3.0  1.94 13.79  8.97 295 1021.9  10.0   9.9 999.0 99.0 99.00
2013 04 02 01 50 202  2.6  3.2  1.76 13.79  8.63 291 1022.0  10.0  10.0 999.0 99.0 99.00
