YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2001 03 17 09 177 11.8 14.3  3.52 14.29  6.62 999 1016.4   7.8   9.4 999.0 99.0 99.00
2001 03 17 10 175 12.1 14.8  3.44 14.29  6.75 999 1015.4   7.9   9.4 999.0 99.0 99.00
2001 03 17 11 180 11.7 14.5  3.47 14.29  6.74 999 1014.9   8.6   9.4 999.0 99.0 99.00
2001 03 17 12 184 11.4 13.9  3.58 14.29  6.84 999 1014.9   8.7   9.4 999.0 99.0 99.00
2001 03 17 13 208  6.4  8.1  3.66 14.29  7.27 999 1015.7   9.4   9.5 999.0 99.0 99.00
2001 03 17 14 235  4.4  5.7  3.21 12.50  7.27 999 1016.3   9.5   9.5 999.0 99.0 99.00
2001 03 17 15 238  4.6  5.6  2.98  7.69  7.17 999 1016.8   9.4   9.5 999.0 99.0 99.00
2001 03 17 16 233  4.3  5.6  2.98  7.69  7.08 999 1017.2   9.4   9.5 999.0 99.0 99.00
2001 03 17 17 228  4.2  5.6  2.90 12.50  7.33 999 1017.6   9.4   9.5 999.0 99.0 99.00
2001 03 17 18 225  5.0  6.3  2.94 12.50  7.42 999 1018.1   9.4   9.5 999.0 99.0 99.00
2001 03 17 19 233  5.4  6.6  2.79 12.50  7.60 999 1018.9   9.4   9.5 999.0 99.0 99.00
2001 03 17 20 229  4.9  6.1  2.97 12.50  7.59 999 1019.5   9.4   9.5 999.0 99.0 99.00
2001 03 17 21 218  5.0  6.2  3.07 12.50  7.60 999 1019.5   9.4   9.5 999.0 99.0 99.00
2001 03 17 22 207  4.7  5.9  2.87 11.11  7.30 999 1019.4   9.4   9.5 999.0 99.0 99.00
2001 03 17 23 210  4.1  5.7  2.84 12.50  7.23 999 1019.6   9.4   9.5 999.0 99.0 99.00
2001 03 18 00 202  4.7  5.7  2.99 12.50  7.35 999 1019.6   9.4   9.5 999.0 99.0 99.00
2001 03 18 01 190  4.8  5.9  2.56 12.50  6.95 999 1019.4   9.4   9.5 999.0 99.0 99.00
2001 03 18 02 183  6.4  7.5  2.98 12.50  7.47 999 1018.5   9.5   9.5 999.0 99.0 99.00
2001 03 18 03 186  7.3  8.9  2.81 12.50  7.19 999 1018.6   9.7   9.5 999.0 99.0 99.00
2001 03 18 04 190  7.3  8.5  2.72 12.50  6.91 999 1018.9   9.7   9.5 999.0 99.0 99.00
2001 03 18 05 185  6.9  8.4  2.43 12.50  6.57 999 1019.0   9.7   9.5 999.0 99.0 99.00
2001 03 18 06 185  8.5 10.0  2.61 12.50  6.77 999 1018.8   9.7   9.5 999.0 99.0 99.00
2001 03 18 07 187  8.1  9.5  2.43 12.50  6.53 999 1018.9   9.7   9.5 999.0 99.0 99.00
2001 03 18 08 194  7.7  9.2  2.36 12.50  6.64 999 1018.8   9.7   9.5 999.0 99.0 99.00
2001 03 18 09 202  7.4  8.9  2.12 11.11  6.06 999 1018.8   9.7   9.5 999.0 99.0 99.00
2001 03 18 10 206  7.7  9.1  2.28 12.50  6.55 999 1018.7   9.7   9.5 999.0 99.0 99.00
2001 03 18 11 204  8.6 10.7  2.55 12.50  6.70 999 1018.2   9.7   9.5 999.0 99.0 99.00
2001 03 18 12 200  8.4 10.3  2.40 11.11  6.59 999 1018.1   9.5   9.5 999.0 99.0 99.00
2001 03 18 13 192  9.5 11.4  2.44 12.50  6.47 999 1017.9   9.7   9.5 999.0 99.0 99.00
2001 03 18 14 190 10.0 12.0  2.61 11.11  6.30 999 1018.0   9.7   9.5 999.0 99.0 99.00
2001 03 18 15 184 10.3 12.3  2.74  5.88  6.02 999 1018.1   9.7   9.5 999.0 99.0 99.00
2001 03 18 16 190  9.8 12.1  2.62 11.11  6.29 999 1018.7   9.8   9.5 999.0 99.0 99.00
2001 03 18 17 195 10.2 12.1  2.81 11.11  6.19 999 1018.8   9.8   9.5 999.0 99.0 99.00
2001 03 18 18 194 11.0 13.4  2.67  6.25  6.00 999 1018.7   9.8   9.5 999.0 99.0 99.00
2001 03 18 19 202 10.3 12.6  2.61  6.25  6.07 999 1019.1   9.8   9.5 999.0 99.0 99.00
2001 03 18 20 200  9.8 11.9  2.80  6.25  6.16 999 1019.2   9.8   9.5 999.0 99.0 99.00
2001 03 18 21 200 10.0 11.9  2.72  6.25  6.15 999 1018.9   9.8   9.5 999.0 99.0 99.00
2001 03 18 22 196 10.3 12.9  2.97  6.25  6.30 999 1018.4   9.8   9.5 999.0 99.0 99.00
2001 03 18 23 200 10.1 12.0  3.04 20.00  6.59 999 1018.6   9.8   9.5 999.0 99.0 99.00
2001 03 19 00 203 10.7 12.3  3.07 20.00  6.62 999 1018.8  10.1   9.5 999.0 99.0 99.00
2001 03 19 01 195 10.1 12.1  3.13 20.00  6.71 999 1018.5   9.8   9.4 999.0 99.0 99.00
2001 03 19 02 198 10.4 12.6  3.33 20.00  7.17 999 1018.3   9.8   9.4 999.0 99.0 99.00
2001 03 19 03 198 10.1 12.4  3.29 20.00  7.21 999 1018.1   9.8   9.4 999.0 99.0 99.00
2001 03 19 04 204  9.4 12.4  3.31 20.00  6.88 999 1018.7   9.8   9.4 999.0 99.0 99.00
2001 03 19 05 272  7.7 10.2  3.04  8.33  6.63 999 1019.5   9.2   9.4 999.0 99.0 99.00
2001 03 19 06 279  6.6  7.9  3.02 16.67  6.95 999 1020.1   8.2   9.4 999.0 99.0 99.00
2001 03 19 07 256  4.3  5.7  3.06 20.00  7.52 999 1020.5   8.1   9.4 999.0 99.0 99.00
2001 03 19 08 277  4.9  6.4  3.12 20.00  7.50 999 1021.1   9.0   9.4 999.0 99.0 99.00
2001 03 19 09 283  5.0  6.4  2.88 10.00  7.42 999 1021.6   9.0   9.4 999.0 99.0 99.00
2001 03 19 10 286  5.0  6.2  2.85  9.09  7.23 999 1021.9   8.7   9.4 999.0 99.0 99.00
2001 03 19 11 271  4.4  6.0  3.02 10.00  7.66 999 1022.0   8.7   9.4 999.0 99.0 99.00
2001 03 19 12 259  4.7  6.2  2.87  9.09  7.69 999 1022.3   8.6   9.4 999.0 99.0 99.00
2001 03 19 13 275  4.0  5.6  2.95  9.09  7.66 999 1022.8   8.6   9.4 999.0 99.0 99.00
2001 03 19 14 277  6.3  7.6  2.80 10.00  7.42 999 1023.5   8.6   9.4 999.0 99.0 99.00
2001 03 19 15 282  3.6  5.5  3.10 16.67  8.17 999 1024.0   8.3   9.4 999.0 99.0 99.00
2001 03 19 16 247  3.3  4.5  3.17 10.00  8.02 999 1024.6   8.7   9.4 999.0 99.0 99.00
2001 03 19 17 265  3.8  5.8  3.23 10.00  8.03 999 1025.2   8.9   9.4 999.0 99.0 99.00
2001 03 19 18 251  2.3  3.8  3.21 10.00  8.29 999 1025.7   9.0   9.4 999.0 99.0 99.00
2001 03 19 19 255  2.0  3.6  3.28 11.11  8.48 999 1026.1   9.0   9.4 999.0 99.0 99.00
2001 03 19 20 238  0.9  2.2  3.50 11.11  8.79 999 1026.4   9.4   9.5 999.0 99.0 99.00
2001 03 19 21 281  2.1  3.7  3.45 11.11  8.63 999 1026.4   9.4   9.7 999.0 99.0 99.00
2001 03 19 22 280  1.5  3.3  4.11 11.11  9.43 999 1025.9   9.4   9.7 999.0 99.0 99.00
2001 03 19 23 321  1.3  2.6  4.39 12.50  9.66 999 1025.7   9.4   9.8 999.0 99.0 99.00
2001 03 20 00 340  3.2  4.7  4.26 14.29  9.64 999 1025.5   9.2   9.8 999.0 99.0 99.00
2001 03 20 01 360  2.6  3.8  4.11 12.50  9.45 999 1025.4   8.9   9.8 999.0 99.0 99.00
2001 03 20 02 355  2.8  3.9  4.14 14.29  9.74 999 1025.1   8.7   9.7 999.0 99.0 99.00
2001 03 20 03 329  4.6  6.0  4.31 14.29  9.65 999 1025.1   8.6   9.7 999.0 99.0 99.00
2001 03 20 04 340  4.9  6.2  5.16 14.29 10.68 999 1025.5   8.6   9.5 999.0 99.0 99.00
2001 03 20 05 353  5.4  6.5  4.85 14.29 10.51 999 1025.5   8.6   9.5 999.0 99.0 99.00
2001 03 20 06 356  5.5  6.6  4.26 14.29  9.93 999 1025.7   8.6   9.4 999.0 99.0 99.00
2001 03 20 07 360  5.8  6.9  4.33 14.29 10.13 999 1025.6   8.6   9.4 999.0 99.0 99.00
2001 03 20 08   8  5.2  6.5  5.56 14.29 11.47 999 1025.4   8.3   9.4 999.0 99.0 99.00
2001 03 20 09  10  5.6  7.0  4.81 14.29 10.86 999 1025.3   8.3   9.4 999.0 99.0 99.00
2001 03 20 10 360  5.6  6.9  4.53 14.29 10.37 999 1025.2   8.2   9.4 999.0 99.0 99.00
2001 03 20 11   3  6.8  8.4  4.60 14.29 10.24 999 1024.8   8.2   9.4 999.0 99.0 99.00
2001 03 20 12  13  6.2  7.6  4.29 14.29  9.81 999 1024.3   8.2   9.4 999.0 99.0 99.00
2001 03 20 13  10  7.1  8.4  4.26 14.29  9.98 999 1024.2   7.9   9.4 999.0 99.0 99.00
2001 03 20 14  11  7.1  8.9  4.23 12.50  9.65 999 1024.0   7.9   9.4 999.0 99.0 99.00
2001 03 20 15  10  8.4 10.1  4.14 12.50  9.14 999 1023.8   7.9   9.4 999.0 99.0 99.00
2001 03 20 16   8  8.8 10.2  4.01 14.29  9.18 999 1023.7   7.9   9.4 999.0 99.0 99.00
2001 03 20 17   6  8.6 10.3  4.03 14.29  8.92 999 1023.7   8.2   9.4 999.0 99.0 99.00
2001 03 20 18   4  8.7 10.6  3.95 12.50  9.12 999 1023.8   8.2   9.4 999.0 99.0 99.00
2001 03 20 19   5  9.2 10.8  4.01 14.29  9.08 999 1023.5   8.2   9.4 999.0 99.0 99.00
2001 03 20 20 356  9.8 12.0  3.53 14.29  8.25 999 1023.0   8.6   9.4 999.0 99.0 99.00
2001 03 20 21 352 10.5 12.0  3.11 14.29  7.45 999 1022.6   8.6   9.4 999.0 99.0 99.00
2001 03 20 22 352 11.0 12.7  3.55 14.29  8.12 999 1022.0   8.8   9.4 999.0 99.0 99.00
2001 03 20 23 349 11.5 13.4  3.20 14.29  7.33 999 1021.4   8.9   9.4 999.0 99.0 99.00
2001 03 21 00 348 11.3 14.3  3.10 12.50  7.01 999 1021.2   9.0   9.4 999.0 99.0 99.00
2001 03 21 01 350 11.0 13.0  3.16 12.50  6.86 999 1020.8   9.0   9.4 999.0 99.0 99.00
2001 03 21 02 349 12.1 14.1  3.30 12.50  6.86 999 1020.6   9.0   9.4 999.0 99.0 99.00
2001 03 21 03 354 12.0 15.2  3.26 12.50  6.69 999 1020.7   8.9   9.4 999.0 99.0 99.00
2001 03 21 04 355 13.1 15.3  3.32 11.11  6.69 999 1020.8   8.7   9.4 999.0 99.0 99.00
2001 03 21 05 358 11.5 13.4  3.19 12.50  6.53 999 1021.2   8.7   9.4 999.0 99.0 99.00
2001 03 21 06 360 12.2 14.6  3.49 11.11  6.92 999 1021.1   8.7   9.4 999.0 99.0 99.00
2001 03 21 07 360 12.3 15.3  3.26 12.50  6.72 999 1021.1   8.6   9.4 999.0 99.0 99.00
2001 03 21 08 360 12.5 14.4  3.40 11.11  6.75 999 1021.2   8.5   9.4 999.0 99.0 99.00
2001 03 21 09   2 12.6 15.2  3.61 11.11  6.76 999 1021.3   8.3   9.4 999.0 99.0 99.00
2001 03 21 10 360 11.6 14.7  3.15 11.11  6.33 999 1021.2   8.2   9.4 999.0 99.0 99.00
2001 03 21 11 355 11.8 14.3  3.08 11.11  6.35 999 1021.0   8.1   9.4 999.0 99.0 99.00
2001 03 21 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 03 21 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 03 21 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 03 21 15   3 11.2 14.2  2.63  6.25  6.16 999 1021.8   7.8   9.4 999.0 99.0 99.00
2001 03 21 16   4 10.8 12.7  3.06  6.67  6.40 999 1021.9   7.8   9.4 999.0 99.0 99.00
2001 03 21 17   3 10.3 12.6  2.69 11.11  6.12 999 1022.1   7.8   9.4 999.0 99.0 99.00
2001 03 21 18 360  9.1 11.0  2.59 11.11  5.99 999 1022.6   7.7   9.4 999.0 99.0 99.00
2001 03 21 19 358 10.0 12.0  2.64  6.67  6.09 999 1022.4   7.5   9.4 999.0 99.0 99.00
2001 03 21 20 357  9.9 11.9  2.48 10.00  5.81 999 1022.1   7.8   9.4 999.0 99.0 99.00
2001 03 21 21 360  9.5 11.5  2.42  6.67  5.86 999 1022.1   7.9   9.4 999.0 99.0 99.00
2001 03 21 22 352 10.0 11.7  2.40 10.00  5.84 999 1021.3   8.2   9.4 999.0 99.0 99.00
2001 03 21 23 350 10.1 12.2  2.50 10.00  5.78 999 1021.1   8.3   9.5 999.0 99.0 99.00
2001 03 22 00 350 11.2 13.3  2.46 10.00  5.70 999 1020.5   8.3   9.5 999.0 99.0 99.00
2001 03 22 01 350 11.6 14.0  2.56  6.67  5.67 999 1019.6   8.3   9.5 999.0 99.0 99.00
2001 03 22 02 353 11.5 13.3  2.60  6.67  5.65 999 1019.4   8.3   9.4 999.0 99.0 99.00
2001 03 22 03 353 10.8 12.6  2.64  6.67  5.79 999 1019.1   8.3   9.4 999.0 99.0 99.00
2001 03 22 04 352 11.0 13.7  2.64  6.25  5.78 999 1018.9   8.3   9.4 999.0 99.0 99.00
2001 03 22 05 354 11.4 13.6  2.41  6.67  5.55 999 1019.1   8.3   9.4 999.0 99.0 99.00
2001 03 22 06 355 11.0 13.4  2.59  6.67  5.75 999 1019.4   8.3   9.4 999.0 99.0 99.00
2001 03 22 07 357  9.6 11.6  2.61  7.14  5.80 999 1019.6   8.5   9.4 999.0 99.0 99.00
2001 03 22 08 357  9.3 10.7  2.60  6.67  5.90 999 1019.4   8.6   9.4 999.0 99.0 99.00
2001 03 22 09 360  8.7 10.1  2.59  7.14  5.86 999 1018.9   8.6   9.4 999.0 99.0 99.00
2001 03 22 10   3  8.2  9.6  2.49  7.14  5.94 999 1018.8   8.7   9.4 999.0 99.0 99.00
2001 03 22 11 357  7.5  9.0  2.33  6.67  5.83 999 1018.6   8.6   9.4 999.0 99.0 99.00
2001 03 22 12 356  8.5  9.8  2.30  6.67  5.87 999 1018.1   8.5   9.4 999.0 99.0 99.00
2001 03 22 13 355  8.0  9.5  2.19  6.67  5.74 999 1018.1   8.4   9.4 999.0 99.0 99.00
2001 03 22 14 356  8.3  9.8  2.17  6.67  5.75 999 1018.3   8.6   9.4 999.0 99.0 99.00
2001 03 22 15   2  7.5  8.7  2.03  6.25  5.47 999 1018.8   8.7   9.4 999.0 99.0 99.00
2001 03 22 16 357  6.8  8.0  1.97  6.25  5.55 999 1019.0   8.6   9.4 999.0 99.0 99.00
2001 03 22 17   2  7.0  8.2  2.00  9.09  5.66 999 1018.9   8.6   9.4 999.0 99.0 99.00
2001 03 22 18   2  7.1  8.5  1.97 10.00  5.87 999 1019.3   8.3   9.4 999.0 99.0 99.00
2001 03 22 19 360  6.0  7.1  1.89 10.00  5.83 999 1019.5   8.3   9.4 999.0 99.0 99.00
2001 03 22 20 357  5.5  6.4  1.86 10.00  6.01 999 1019.3   8.5   9.5 999.0 99.0 99.00
2001 03 22 21 349  6.0  7.2  1.76  8.33  5.96 999 1019.0   8.7   9.5 999.0 99.0 99.00
2001 03 22 22 356  6.5  7.8  1.76  9.09  5.75 999 1018.6   8.6   9.5 999.0 99.0 99.00
2001 03 22 23 357  7.2  8.6  1.74 10.00  5.71 999 1018.0   8.9   9.5 999.0 99.0 99.00
2001 03 23 00 353  7.8  9.1  1.76  6.67  5.50 999 1017.5   9.0   9.5 999.0 99.0 99.00
2001 03 23 01 352  8.0  9.4  1.89  6.67  5.58 999 1017.2   9.1   9.5 999.0 99.0 99.00
2001 03 23 02 355  8.2  9.6  1.74  6.25  5.32 999 1016.5   9.4   9.5 999.0 99.0 99.00
2001 03 23 03 352  7.6  9.3  1.71  5.56  5.18 999 1016.6   9.1   9.5 999.0 99.0 99.00
2001 03 23 04 358  7.1  8.1  1.69  8.33  5.28 999 1016.5   9.0   9.4 999.0 99.0 99.00
2001 03 23 05 353  7.0  8.3  1.55  9.09  5.24 999 1017.2   9.0   9.4 999.0 99.0 99.00
2001 03 23 06 346  4.6  5.4  1.59 14.29  5.51 999 1017.8   9.0   9.5 999.0 99.0 99.00
2001 03 23 07  25  2.6  3.4  1.58  9.09  5.62 999 1017.7   8.9   9.4 999.0 99.0 99.00
2001 03 23 08 156  1.3  1.8  1.60  6.67  5.65 999 1017.4   8.7   9.4 999.0 99.0 99.00
2001 03 23 09 188  3.1  4.5  1.58  5.88  5.73 999 1017.4   8.6   9.4 999.0 99.0 99.00
2001 03 23 10 187  4.3  5.2  1.53  5.88  5.92 999 1017.8   8.6   9.4 999.0 99.0 99.00
2001 03 23 11 187  5.1  7.3  1.33  8.33  5.91 999 1017.4   8.7   9.4 999.0 99.0 99.00
2001 03 23 12 194  5.4  7.4  1.37  7.14  5.80 999 1017.3   8.7   9.4 999.0 99.0 99.00
2001 03 23 13 180  5.9  8.0  1.36  8.33  5.44 999 1017.4   9.0   9.4 999.0 99.0 99.00
2001 03 23 14 183  5.2  6.3  1.47  7.69  5.67 999 1017.5   9.2   9.4 999.0 99.0 99.00
2001 03 23 15 175  5.8  7.4  1.33  8.33  5.54 999 1017.5   9.4   9.4 999.0 99.0 99.00
2001 03 23 16 180  5.4  6.8  1.37 12.50  5.82 999 1017.5   9.3   9.4 999.0 99.0 99.00
2001 03 23 17 180  6.4  7.7  1.24 12.50  5.38 999 1017.7   9.5   9.4 999.0 99.0 99.00
2001 03 23 18 173  5.8  6.6  1.22  7.69  5.37 999 1018.0   9.5   9.4 999.0 99.0 99.00
2001 03 23 19 160  5.9  7.1  1.12 12.50  5.31 999 1017.9   9.4   9.4 999.0 99.0 99.00
2001 03 23 20 149  5.8  6.9  1.09  7.14  5.17 999 1017.4   9.0   9.4 999.0 99.0 99.00
2001 03 23 21 160  6.4  7.7  1.20 12.50  4.96 999 1017.1   9.4   9.4 999.0 99.0 99.00
2001 03 23 22 163  5.5  6.4  1.12 12.50  5.13 999 1016.6   9.4   9.5 999.0 99.0 99.00
2001 03 23 23 174  5.4  6.5  1.16  4.35  5.01 999 1016.4   9.4   9.4 999.0 99.0 99.00
2001 03 24 00 162  5.3  6.4  1.21  6.67  5.02 999 1016.1   9.4   9.4 999.0 99.0 99.00
2001 03 24 01 160  4.7  5.7  1.10  5.56  5.08 999 1015.6   9.4   9.4 999.0 99.0 99.00
2001 03 24 02 167  5.2  6.1  1.07  5.26  5.01 999 1015.6   9.4   9.5 999.0 99.0 99.00
2001 03 24 03 166  4.8  5.8  1.10  5.56  4.83 999 1015.0   9.4   9.4 999.0 99.0 99.00
2001 03 24 04 172  7.5  8.9  1.16  5.88  4.87 999 1014.7   9.6   9.4 999.0 99.0 99.00
2001 03 24 05 170  7.3  8.9  1.19  5.56  4.48 999 1014.8   9.8   9.4 999.0 99.0 99.00
2001 03 24 06 160  6.2  7.4  1.24  5.88  4.73 999 1014.8   9.7   9.4 999.0 99.0 99.00
2001 03 24 07 128  5.5  6.3  1.17  5.88  4.83 999 1013.7   9.7   9.4 999.0 99.0 99.00
2001 03 24 08 137  5.6  6.7  1.14  5.88  4.93 999 1013.0   9.7   9.4 999.0 99.0 99.00
2001 03 24 09 124  4.6  5.5  1.20  5.88  5.08 999 1012.0   9.5   9.4 999.0 99.0 99.00
2001 03 24 10 109  4.7  5.7  1.09  5.88  5.26 999 1011.1   9.7   9.4 999.0 99.0 99.00
2001 03 24 11  98  4.0  4.8  1.09  5.88  5.32 999 1010.2   9.4   9.4 999.0 99.0 99.00
2001 03 24 12 143  3.0  3.5  1.11  5.88  5.42 999 1010.2   9.4   9.4 999.0 99.0 99.00
2001 03 24 13 133  4.5  5.5  1.09  6.25  5.42 999 1009.6   9.5   9.4 999.0 99.0 99.00
2001 03 24 14 160  6.0  7.4  1.12  5.88  5.29 999 1009.6   9.8   9.4 999.0 99.0 99.00
2001 03 24 15 154  6.6  7.9  1.17  5.88  5.01 999 1009.5   9.8   9.4 999.0 99.0 99.00
2001 03 24 16 143  5.8  6.7  1.22  5.88  4.77 999 1009.6   9.8   9.4 999.0 99.0 99.00
2001 03 24 17 152  4.4  5.8  1.30  6.25  5.05 999 1009.5  10.2   9.4 999.0 99.0 99.00
2001 03 24 18 125  4.8  5.5  1.31  7.14  5.01 999 1008.9  10.2   9.4 999.0 99.0 99.00
2001 03 24 19 117  5.5  6.3  1.43  6.67  5.46 999 1008.7  10.2   9.4 999.0 99.0 99.00
2001 03 24 20 117  5.1  6.0  1.55  7.14  5.82 999 1008.6  10.3   9.4 999.0 99.0 99.00
2001 03 24 21 110  6.2  7.5  1.71  7.69  5.75 999 1007.0  10.6   9.4 999.0 99.0 99.00
2001 03 24 22 168  7.2  8.7  1.78  7.69  5.60 999 1006.3  11.8   9.5 999.0 99.0 99.00
2001 03 24 23 185  8.9 10.6  2.02  7.69  5.89 999 1005.8  11.2   9.5 999.0 99.0 99.00
2001 03 25 00 170 13.1 16.8  1.97  8.33  5.38 999 1005.5  11.7   9.5 999.0 99.0 99.00
2001 03 25 01 187 12.9 16.3  2.72  7.69  5.83 999 1005.8  11.4   9.4 999.0 99.0 99.00
2001 03 25 02 174 10.5 12.8  2.99  8.33  6.27 999 1006.3  11.0   9.4 999.0 99.0 99.00
2001 03 25 03 176 10.9 13.7  3.17  9.09  6.39 999 1006.2  10.9   9.4 999.0 99.0 99.00
2001 03 25 04 172 10.0 11.8  3.37  9.09  6.61 999 1006.9  10.6   9.4 999.0 99.0 99.00
2001 03 25 05 180 10.9 13.0  3.52  9.09  6.80 999 1007.4  10.6   9.4 999.0 99.0 99.00
2001 03 25 06 174 10.0 12.1  3.71 10.00  7.14 999 1007.4  10.5   9.4 999.0 99.0 99.00
2001 03 25 07 174 10.2 12.3  3.50 10.00  6.82 999 1007.9  10.3   9.4 999.0 99.0 99.00
2001 03 25 08 173 11.7 14.4  3.49 10.00  6.89 999 1008.3  10.2   9.4 999.0 99.0 99.00
2001 03 25 09 177 12.5 15.3  3.49 10.00  6.80 999 1008.7  10.2   9.4 999.0 99.0 99.00
2001 03 25 10 182 12.3 16.1  3.57 10.00  6.91 999 1009.5   9.9   9.4 999.0 99.0 99.00
2001 03 25 11 184 11.2 13.5  3.31 10.00  6.70 999 1010.3  10.2   9.4 999.0 99.0 99.00
2001 03 25 12 175 12.0 14.8  3.20 10.00  6.47 999 1010.6  10.2   9.4 999.0 99.0 99.00
2001 03 25 13 174 12.7 16.3  3.39 10.00  6.45 999 1011.0  10.1   9.4 999.0 99.0 99.00
2001 03 25 14 184 13.8 16.7  3.44 10.00  6.46 999 1011.7  10.2   9.4 999.0 99.0 99.00
2001 03 25 15 220 11.0 14.5  3.51 10.00  6.61 999 1013.3   9.7   9.4 999.0 99.0 99.00
2001 03 25 16 214  9.5 11.9  3.49 10.00  6.78 999 1014.3   8.7   9.4 999.0 99.0 99.00
2001 03 25 17 199  8.2 10.3  3.72 10.00  7.09 999 1015.4   9.5   9.4 999.0 99.0 99.00
2001 03 25 18 206  9.7 11.7  3.91 11.11  7.35 999 1016.5   9.8   9.4 999.0 99.0 99.00
2001 03 25 19 211  9.4 11.5  3.62 11.11  7.25 999 1017.5  10.2   9.4 999.0 99.0 99.00
2001 03 25 20 212  7.7  9.6  3.72 12.50  7.74 999 1018.7   9.7   9.4 999.0 99.0 99.00
2001 03 25 21 226  6.9  8.7  3.91 11.11  7.86 999 1019.5   9.9   9.5 999.0 99.0 99.00
2001 03 25 22 232  7.5  9.2  3.94 12.50  8.07 999 1020.4   9.8   9.5 999.0 99.0 99.00
2001 03 25 23 239  7.1  9.2  4.60 12.50  8.81 999 1020.8   9.8   9.5 999.0 99.0 99.00
2001 03 26 00 238  6.5  8.5  4.40 12.50  8.94 999 1021.7   9.7   9.5 999.0 99.0 99.00
2001 03 26 01 230  5.3  7.4  5.05 14.29  9.85 999 1022.1   9.5   9.5 999.0 99.0 99.00
2001 03 26 02 220  5.8  7.7  5.61 14.29 10.44 999 1022.4   9.4   9.5 999.0 99.0 99.00
2001 03 26 03 241  5.5  7.6  5.10 14.29  9.82 999 1022.7   9.4   9.5 999.0 99.0 99.00
2001 03 26 04 209  4.0  6.8  4.66 14.29  9.67 999 1023.3   8.8   9.4 999.0 99.0 99.00
2001 03 26 05 216  4.8  6.8  4.32 14.29  9.13 999 1023.6   9.4   9.4 999.0 99.0 99.00
2001 03 26 06 211  5.1  6.6  4.49 14.29  9.57 999 1023.7   9.4   9.4 999.0 99.0 99.00
2001 03 26 07 211  6.0  7.7  4.46 14.29  9.44 999 1023.7   9.4   9.4 999.0 99.0 99.00
2001 03 26 08 224  6.7  9.0  4.16 12.50  9.07 999 1023.7   9.5   9.5 999.0 99.0 99.00
2001 03 26 09 229  6.9  9.0  4.13 12.50  8.72 999 1023.9   9.4   9.5 999.0 99.0 99.00
2001 03 26 10 229  7.6  9.5  3.98 12.50  8.65 999 1024.0   9.4   9.5 999.0 99.0 99.00
2001 03 26 11 231  7.6  9.3  3.75 12.50  8.42 999 1024.1   9.4   9.5 999.0 99.0 99.00
2001 03 26 12 236  7.5  9.0  3.65 12.50  8.16 999 1024.3   9.1   9.4 999.0 99.0 99.00
2001 03 26 13 236  7.6  9.4  3.94 12.50  8.65 999 1024.7   9.4   9.4 999.0 99.0 99.00
2001 03 26 14 248  7.5  9.2  3.88 12.50  8.66 999 1025.1   8.9   9.4 999.0 99.0 99.00
2001 03 26 15 262  5.9  7.5  4.07 12.50  8.87 999 1025.8   9.0   9.5 999.0 99.0 99.00
2001 03 26 16 315  2.7  3.8  4.03 12.50  8.70 999 1026.6   7.8   9.4 999.0 99.0 99.00
2001 03 26 17 283  4.1  5.5  3.59 12.50  8.39 999 1027.0   8.6   9.5 999.0 99.0 99.00
2001 03 26 18 294  4.2  5.5  3.35 12.50  8.10 999 1028.1   8.9   9.5 999.0 99.0 99.00
2001 03 26 19 307  3.9  4.8  3.05 12.50  7.90 999 1028.6   8.7   9.5 999.0 99.0 99.00
2001 03 26 20 319  3.1  4.6  3.11 12.50  8.14 999 1028.8   9.0   9.6 999.0 99.0 99.00
2001 03 26 21 293  1.9  3.2  3.09 12.50  8.03 999 1028.6   9.0   9.7 999.0 99.0 99.00
2001 03 26 22 296  0.9  1.8  2.96 12.50  8.00 999 1028.3   9.2   9.8 999.0 99.0 99.00
2001 03 26 23 270  1.7  3.1  2.85 11.11  7.93 999 1028.6   9.4  10.1 999.0 99.0 99.00
2001 03 27 00 277  1.9  3.0  2.91 12.50  8.25 999 1028.8   9.3   9.8 999.0 99.0 99.00
2001 03 27 01 297  1.4  2.7  3.03 11.11  8.20 999 1028.3   9.0   9.8 999.0 99.0 99.00
2001 03 27 02 258  1.4  2.6  3.22 11.11  8.29 999 1028.1   8.9   9.8 999.0 99.0 99.00
2001 03 27 03 273  1.1  2.3  3.20 11.11  8.43 999 1028.2   8.6   9.7 999.0 99.0 99.00
2001 03 27 04 287  1.3  3.1  3.04 11.11  8.25 999 1028.6   8.6   9.7 999.0 99.0 99.00
2001 03 27 05 218  0.5  1.2  2.98 11.11  8.12 999 1028.3   8.4   9.7 999.0 99.0 99.00
2001 03 27 06 237  1.7  2.9  3.19 12.50  8.47 999 1028.4   8.6   9.5 999.0 99.0 99.00
2001 03 27 07 224  1.4  2.2  3.23 12.50  8.27 999 1028.0   8.6   9.5 999.0 99.0 99.00
2001 03 27 08 214  2.2  3.2  3.58 12.50  9.01 999 1027.6   8.6   9.5 999.0 99.0 99.00
