#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 03 02 12 50 135  5.1  6.9  4.57 16.00 10.62 276 1005.2  11.3  10.7 999.0 99.0 99.00
2010 03 02 13 50 148  6.3  9.4  4.89 17.39 10.44 269 1004.6  11.3  10.7 999.0 99.0 99.00
2010 03 02 14 50 146  9.9 12.5  4.20 17.39  9.68 270 1004.6  11.1  10.7 999.0 99.0 99.00
2010 03 02 15 50 212  7.3  9.3  4.62 17.39  9.95 266 1006.1   9.9  10.7 999.0 99.0 99.00
2010 03 02 16 50 201 10.0 12.1  4.83 17.39 10.02 282 1006.8  10.6  10.7 999.0 99.0 99.00
2010 03 02 17 50 195  7.3  8.9  4.83 17.39  9.78 263 1007.7  10.2  10.7 999.0 99.0 99.00
2010 03 02 18 50 193  8.1 10.1  5.03 16.00 10.17 267 1007.6  10.8  10.7 999.0 99.0 99.00
2010 03 02 19 50 183  8.7 10.5  4.57 16.00  9.58 271 1007.7  10.9  10.7 999.0 99.0 99.00
2010 03 02 20 50 179  8.5 10.3  4.33 16.00  9.03 260 1007.9  11.0  10.8 999.0 99.0 99.00
2010 03 02 21 50 178  7.8  9.3  4.61 14.81  9.98 271 1007.5  11.1  10.8 999.0 99.0 99.00
2010 03 02 22 50 184  7.3  9.0  3.82 16.00  8.87 273 1007.3  11.1  10.8 999.0 99.0 99.00
2010 03 02 23 50 180  8.0 10.3  4.42 14.81  9.69 271 1007.4  11.2  10.8 999.0 99.0 99.00
2010 03 03 00 50 179  7.7  9.3  4.14 14.81  9.36 272 1007.5  11.0  10.8 999.0 99.0 99.00
2010 03 03 01 50 181  7.3  8.6  3.86 13.79  8.82 272 1007.4  11.0  10.8 999.0 99.0 99.00
2010 03 03 02 50 174  7.6  9.3  4.19 14.81  9.43 269 1007.3  11.0  10.7 999.0 99.0 99.00
2010 03 03 03 50 174  6.3  7.4  3.68 14.81  8.73 272 1007.2  11.0  10.7 999.0 99.0 99.00
2010 03 03 04 50 158  5.9  7.3 99.00 99.00 99.00 999 1007.4  11.0  10.7 999.0 99.0 99.00
2010 03 03 05 50 153  5.6  6.9  3.35 12.90  8.45 262 1007.3  11.1  10.7 999.0 99.0 99.00
2010 03 03 06 50 105  5.0  6.7  2.96 13.79  8.03 269 1006.9  10.8  10.7 999.0 99.0 99.00
2010 03 03 07 50 102  6.1  8.1  2.87 13.79  7.83 268 1006.4  10.7  10.8 999.0 99.0 99.00
2010 03 03 08 50  78  6.6  9.0  2.98 13.79  8.22 262 1006.2  10.3  10.8 999.0 99.0 99.00
2010 03 03 09 50  98  7.2  9.6  2.90 14.81  8.04 270 1006.1  10.7  10.7 999.0 99.0 99.00
2010 03 03 10 50 111  7.4 10.1  2.63 12.90  7.40 271 1006.2  10.4  10.7 999.0 99.0 99.00
2010 03 03 11 50 116  2.8  4.1  2.96 12.90  8.18 262 1006.7  10.6  10.7 999.0 99.0 99.00
2010 03 03 12 50 196  7.4  9.2  2.97 12.90  7.77 271 1007.6   9.5  10.7 999.0 99.0 99.00
2010 03 03 13 50 184  8.6 10.5  3.12 12.90  7.74 278 1008.4   9.4  10.7 999.0 99.0 99.00
2010 03 03 14 50 192  8.6 10.5  3.57 12.90  7.75 269 1009.2   9.2  10.8 999.0 99.0 99.00
2010 03 03 15 50 195  8.2  9.5  3.42 12.90  7.54 275 1010.4   8.7  10.8 999.0 99.0 99.00
2010 03 03 16 50 189  4.4  5.9  3.48 12.90  8.04 272 1011.6   8.6  10.9 999.0 99.0 99.00
2010 03 03 17 50 176  1.8  2.6  3.30 12.90  8.37 272 1012.5   8.6  10.8 999.0 99.0 99.00
2010 03 03 18 50 235  4.5  6.0  2.84 12.12  8.18 271 1012.8   8.8  10.8 999.0 99.0 99.00
2010 03 03 19 50 271  3.8  4.9  3.15 12.12  8.65 264 1013.4   9.2  10.8 999.0 99.0 99.00
2010 03 03 20 50 264  2.9  4.3  2.91 12.90  8.70 278 1013.9   9.3  10.8 999.0 99.0 99.00
2010 03 03 21 50 246  2.7  3.7  3.01 13.79  9.00 268 1013.9   9.3  10.8 999.0 99.0 99.00
2010 03 03 22 50 247  4.6  6.1  2.95 12.12  8.84 272 1014.2   9.1  10.8 999.0 99.0 99.00
2010 03 03 23 50 246  5.0  6.2 99.00 99.00 99.00 999 1014.8   9.5  10.8 999.0 99.0 99.00
2010 03 04 00 50 270  4.7  6.5  3.30 12.90  9.16 275 1015.0   9.7  10.8 999.0 99.0 99.00
2010 03 04 01 50 266  4.1  5.3 99.00 99.00 99.00 999 1015.6   9.9  10.8 999.0 99.0 99.00
2010 03 04 02 50 272  3.9  5.5  2.98 12.90  8.58 273 1015.8  10.0  10.8 999.0 99.0 99.00
2010 03 04 03 50 282  3.7  4.7  2.96 12.12  9.00 283 1015.8  10.1  10.8 999.0 99.0 99.00
2010 03 04 04 50 289  4.4  5.7  3.09 12.90  9.16 275 1016.0  10.2  10.8 999.0 99.0 99.00
2010 03 04 05 50 347  4.1  5.2  3.24 12.90  9.43 269 1016.2  10.4  10.8 999.0 99.0 99.00
2010 03 04 06 50   2  4.7  5.6  3.31 12.90  9.58 272 1016.4  10.3  10.8 999.0 99.0 99.00
2010 03 04 07 50  11  4.2  5.0  2.79 12.90  8.88 268 1016.4  10.3  10.7 999.0 99.0 99.00
2010 03 04 08 50  10  3.2  4.1  2.72 11.43  8.72 276 1016.7  10.3  10.7 999.0 99.0 99.00
2010 03 04 09 50  25  3.1  3.9  2.79 12.90  9.00 276 1016.9  10.1  10.7 999.0 99.0 99.00
2010 03 04 10 50 354  3.1  3.8  2.88 12.12  9.27 274 1016.6  10.1  10.7 999.0 99.0 99.00
2010 03 04 11 50 350  3.2  4.1  2.86 12.12  9.17 280 1016.5  10.0  10.7 999.0 99.0 99.00
2010 03 04 12 50 342  2.7  3.3  2.80 12.90  9.29 282 1016.7  10.0  10.7 999.0 99.0 99.00
2010 03 04 13 50   4  1.4  2.0  2.60 12.12  8.82 276 1017.1   9.9  10.7 999.0 99.0 99.00
2010 03 04 14 50  41  0.4  1.0  2.82 11.43  9.07 283 1017.2   9.8  10.7 999.0 99.0 99.00
2010 03 04 15 50 104  0.4  1.4  2.43 12.12  8.74 287 1017.6  10.1  10.7 999.0 99.0 99.00
2010 03 04 16 50 209  0.8  1.7  2.55 11.43  8.85 289 1017.6  10.7  10.8 999.0 99.0 99.00
2010 03 04 17 50 203  1.4  2.2  2.34 12.12  8.75 300 1018.0  10.6  10.9 999.0 99.0 99.00
2010 03 04 18 50 210  1.6  2.4  2.24 11.43  8.36 279 1018.0  10.5  11.0 999.0 99.0 99.00
2010 03 04 19 50 197  2.3  3.2  2.61 12.12  9.34 281 1017.9  10.6  11.3 999.0 99.0 99.00
2010 03 04 20 50 198  2.9  4.1  2.21 10.81  8.49 282 1017.5  10.6  11.4 999.0 99.0 99.00
2010 03 04 21 50 192  3.0  4.0  2.35 11.43  8.52 281 1017.1  10.6  11.3 999.0 99.0 99.00
2010 03 04 22 50 189  3.7  5.0  2.08 10.81  8.07 279 1016.8  10.8  11.3 999.0 99.0 99.00
2010 03 04 23 50 192  4.0  5.4  2.10 11.43  8.25 277 1016.6  10.7  11.3 999.0 99.0 99.00
2010 03 05 00 50 186  4.7  5.6  2.22 10.81  8.28 280 1016.2  10.6  11.3 999.0 99.0 99.00
2010 03 05 01 50 220  4.7  5.5  2.35 10.81  8.48 283 1016.0  10.2  11.2 999.0 99.0 99.00
2010 03 05 02 50 190  3.1  4.0  2.18 11.43  8.30 281 1015.8  10.3  11.2 999.0 99.0 99.00
2010 03 05 03 50 180  4.3  5.3  2.10 11.43  8.19 292 1015.8  10.4  11.2 999.0 99.0 99.00
2010 03 05 04 50 178  5.3  6.4  1.92 12.12  8.10 282 1015.9  10.4  11.2 999.0 99.0 99.00
2010 03 05 05 50 176  6.0  7.1  2.29 10.81  8.63 285 1015.7  10.4  11.1 999.0 99.0 99.00
2010 03 05 06 50 168  6.6  7.9  2.51 21.05  9.39 278 1015.5  10.5  11.0 999.0 99.0 99.00
2010 03 05 07 50 171  7.8  9.2  2.59 21.05  8.76 272 1015.1  10.5  11.1 999.0 99.0 99.00
2010 03 05 08 50 180  7.1  8.8  3.16 19.05  9.98 286 1014.9  10.4  11.0 999.0 99.0 99.00
2010 03 05 09 50 174  7.4  8.9  2.84 19.05  9.12 292 1015.1  10.6  11.0 999.0 99.0 99.00
2010 03 05 10 50 176  7.5  9.0  2.90 19.05  8.94 283 1014.6  10.5  11.0 999.0 99.0 99.00
2010 03 05 11 50 162  6.7  9.0  2.42 19.05  7.74 283 1014.7  10.4  11.0 999.0 99.0 99.00
2010 03 05 12 50 153  6.4  8.2  2.90 17.39  8.65 307 1015.1  10.5  11.0 999.0 99.0 99.00
2010 03 05 13 50 140  5.4  6.8  2.58 17.39  8.20 291 1015.5  10.5  11.0 999.0 99.0 99.00
2010 03 05 14 50 117  5.6  7.0  2.46 17.39  7.81 299 1015.9  10.1  10.9 999.0 99.0 99.00
2010 03 05 15 50 111  6.0  7.4  2.65 17.39  8.04 314 1016.6  10.1  10.9 999.0 99.0 99.00
2010 03 05 16 50 109  6.4  8.0  2.69 17.39  8.23 308 1017.3  10.2  10.9 999.0 99.0 99.00
2010 03 05 17 50 102  6.5  7.7  2.50 17.39  8.23 300 1017.7  10.2  11.0 999.0 99.0 99.00
2010 03 05 18 50  99  5.0  7.0  2.69 16.00  8.91 297 1018.0  10.7  11.0 999.0 99.0 99.00
2010 03 05 19 50  73  5.2  6.7  3.10 16.00  9.92 301 1018.0  10.9  11.1 999.0 99.0 99.00
2010 03 05 20 50  76  3.5  4.7  2.74 16.00  9.38 297 1017.7  11.4  11.1 999.0 99.0 99.00
2010 03 05 21 50  22  4.1  4.9  2.84 14.81  9.96 298 1017.4  11.3  11.2 999.0 99.0 99.00
2010 03 05 22 50  18  4.1  5.3  2.90 14.81  9.75 298 1017.2  11.5  11.2 999.0 99.0 99.00
2010 03 05 23 50  10  6.0  7.3  3.06 16.00 10.31 290 1017.1  11.3  11.3 999.0 99.0 99.00
2010 03 06 00 50  13  6.7  8.0  3.56 16.00 10.59 289 1017.2  11.3  11.3 999.0 99.0 99.00
2010 03 06 01 50  14  7.5  9.0  3.61 16.00 10.73 300 1017.2  11.3  11.2 999.0 99.0 99.00
2010 03 06 02 50  15  8.1  9.8  4.14 14.81 10.22 302 1017.2  11.2  11.2 999.0 99.0 99.00
2010 03 06 03 50   9  7.7  8.9  3.56 16.00  9.43 299 1017.5  11.2  11.2 999.0 99.0 99.00
2010 03 06 04 50  15  7.8  9.2  3.40 13.79  9.29 292 1017.8  11.2  11.2 999.0 99.0 99.00
2010 03 06 05 50  18  7.4  9.2  3.41 13.79  9.31 288 1017.8  11.1  11.2 999.0 99.0 99.00
2010 03 06 06 50  28  6.8  8.0  3.53 12.90  9.33 288 1017.7  11.1  11.2 999.0 99.0 99.00
2010 03 06 07 50  30  4.8  5.8  3.41 12.90  9.09 294 1017.6  11.0  11.1 999.0 99.0 99.00
2010 03 06 08 50  38  4.6  5.7  3.52 12.90  9.53 289 1017.3  11.0  11.1 999.0 99.0 99.00
2010 03 06 09 50  63  3.9  5.3  3.66 12.90  9.59 305 1016.8  10.9  11.1 999.0 99.0 99.00
2010 03 06 10 50  69  3.1  4.2  3.43 14.81  9.14 285 1016.3  10.7  11.1 999.0 99.0 99.00
2010 03 06 11 50  71  2.1  3.0  3.23 12.90  9.01 299 1015.8  10.7  11.1 999.0 99.0 99.00
2010 03 06 12 50  58  1.7  3.0  3.15 13.79  9.00 295 1015.8  10.6  11.1 999.0 99.0 99.00
2010 03 06 13 50  43  1.1  1.8  3.04 14.81  9.01 295 1015.8  10.6  11.1 999.0 99.0 99.00
2010 03 06 14 50  87  2.6  3.9  3.01 13.79  8.83 301 1015.6  10.5  11.1 999.0 99.0 99.00
2010 03 06 15 50  85  3.3  4.6  2.88 14.81  9.08 298 1015.5  11.0  11.1 999.0 99.0 99.00
2010 03 06 16 50  84  3.3  4.6  2.91 13.79  9.11 293 1015.6  11.1  11.1 999.0 99.0 99.00
2010 03 06 17 50  82  4.2  5.9  2.66 13.79  8.92 289 1015.5  11.2  11.1 999.0 99.0 99.00
2010 03 06 18 50  20  3.3  4.2  3.10 13.79  9.58 292 1015.4  10.9  11.2 999.0 99.0 99.00
2010 03 06 19 50 355  3.2  4.3  2.78 13.79  9.07 292 1014.8  11.1  11.3 999.0 99.0 99.00
2010 03 06 20 50 356  4.7  5.8  2.62 13.79  9.13 297 1013.8  11.1  11.3 999.0 99.0 99.00
2010 03 06 21 50  12  5.0  6.0  2.53 13.79  9.03 287 1013.1  11.6  11.4 999.0 99.0 99.00
2010 03 06 22 50   9  4.2  5.2  2.52 13.79  9.00 288 1012.5  11.7  11.4 999.0 99.0 99.00
2010 03 06 23 50 354  4.9  5.9  2.69 12.90  8.88 289 1012.1  11.6  11.5 999.0 99.0 99.00
2010 03 07 00 50 342  6.1  7.5 99.00 99.00 99.00 999 1012.0  11.4  11.5 999.0 99.0 99.00
2010 03 07 01 50 339  5.4  7.0  2.82 13.79  9.06 282 1012.0  11.2  11.4 999.0 99.0 99.00
2010 03 07 02 50 333  8.0  9.4  2.60 11.43  8.44 293 1012.2  10.9  11.3 999.0 99.0 99.00
2010 03 07 03 50 348  6.5  7.9  2.43 13.79  7.76 301 1012.5  11.1  11.3 999.0 99.0 99.00
2010 03 07 04 50  14  6.0  7.2  2.46 12.90  7.58 290 1012.2  10.9  11.3 999.0 99.0 99.00
2010 03 07 05 50   5  5.2  6.2  2.19 12.12  7.54 292 1012.0  10.8  11.3 999.0 99.0 99.00
2010 03 07 06 50 354  5.1  6.0  2.43 10.81  7.61 301 1012.2  10.7  11.3 999.0 99.0 99.00
2010 03 07 07 50 332  6.7  8.6  2.21 13.79  7.41 276 1012.1  10.5  11.2 999.0 99.0 99.00
2010 03 07 08 50 333  5.6  6.8  2.37 10.81  7.65 287 1011.8  10.5  11.2 999.0 99.0 99.00
2010 03 07 09 50 331  5.3  6.6  2.46 21.05  7.98 282 1012.1  10.3  11.2 999.0 99.0 99.00
2010 03 07 10 50 317  6.8  8.3  2.39 21.05  8.02 279 1011.8  10.2  11.2 999.0 99.0 99.00
2010 03 07 11 50 310  7.6  8.8  2.37 21.05  7.71 237 1011.5   9.9  11.1 999.0 99.0 99.00
2010 03 07 12 50 318  6.3  7.6  2.42 19.05  7.72 293 1011.7   9.5  11.2 999.0 99.0 99.00
2010 03 07 13 50 338  4.6  6.4  2.77 19.05  8.74 293 1011.8   9.5  11.2 999.0 99.0 99.00
2010 03 07 14 50 320  3.0  4.2  2.88 19.05  9.42 291 1011.9   9.5  11.2 999.0 99.0 99.00
2010 03 07 15 50 290  3.5  5.0  2.99 19.05 10.02 300 1011.9   9.6  11.2 999.0 99.0 99.00
2010 03 07 16 50 277  2.9  4.6  2.62 19.05  9.51 291 1012.3   9.5  11.2 999.0 99.0 99.00
2010 03 07 17 50 244  3.8  4.9  2.70 17.39  9.70 304 1012.7   9.6  11.2 999.0 99.0 99.00
2010 03 07 18 50 232  5.1  6.3  3.40 17.39 11.23 293 1012.9   9.7  11.2 999.0 99.0 99.00
2010 03 07 19 50 198  5.4  6.3  3.39 16.00 10.69 294 1012.6  10.0  11.2 999.0 99.0 99.00
2010 03 07 20 50 200  6.2  7.2  3.31 17.39 11.11 286 1012.5  10.1  11.3 999.0 99.0 99.00
2010 03 07 21 50 199  6.9  8.4  2.96 16.00 10.38 291 1011.9  10.2  11.2 999.0 99.0 99.00
2010 03 07 22 50 198  7.6  9.3  3.19 16.00 10.03 286 1011.6   9.8  11.2 999.0 99.0 99.00
2010 03 07 23 50 224  8.5 10.5  3.39 16.00  9.76 294 1011.4   9.3  11.2 999.0 99.0 99.00
2010 03 08 00 50 310  8.4 10.4  3.73 14.81 10.06 290 1011.4   8.7  11.1 999.0 99.0 99.00
2010 03 08 01 50 312  6.7  8.6  3.41 16.00  9.43 290 1011.6   9.6  11.1 999.0 99.0 99.00
2010 03 08 02 50 332  4.8  6.1  3.81 16.00 10.32 292 1012.1   9.3  11.1 999.0 99.0 99.00
2010 03 08 03 50 346  8.5 10.1 99.00 99.00 99.00 999 1012.1   9.5  11.1 999.0 99.0 99.00
2010 03 08 04 50   2  8.8 10.6  3.10 16.00  8.34 276 1012.7   9.6  11.1 999.0 99.0 99.00
2010 03 08 05 50   1  9.9 11.7  3.48 14.81  8.19 303 1013.1   9.4  11.1 999.0 99.0 99.00
2010 03 08 06 50  16  9.1 12.3  3.59 16.00  7.94 282 1013.9   8.3  11.1 999.0 99.0 99.00
2010 03 08 07 50  10  9.5 12.0  4.22 14.81  9.00 289 1013.9   9.2  11.1 999.0 99.0 99.00
2010 03 08 08 50 358 10.8 13.3  4.07 13.79  8.32 298 1014.5   9.1  11.1 999.0 99.0 99.00
2010 03 08 09 50 359 10.5 13.0  4.11 13.79  8.22 294 1015.2   8.9  11.0 999.0 99.0 99.00
2010 03 08 10 50   5 10.8 13.8  4.26 12.90  8.05 302 1015.4   8.8  11.0 999.0 99.0 99.00
2010 03 08 11 50   4 12.3 14.8  4.19 12.90  7.93 305 1015.4   8.6  11.0 999.0 99.0 99.00
2010 03 08 12 50   3 12.5 14.8  4.06 11.43  7.61 298 1016.1   8.4  11.0 999.0 99.0 99.00
2010 03 08 13 50 357 11.5 14.8  4.21 11.43  7.54 310 1016.8   8.2  11.0 999.0 99.0 99.00
2010 03 08 14 50   1 12.1 15.0  4.63 11.43  7.71 293 1017.5   8.2  11.0 999.0 99.0 99.00
2010 03 08 15 50   5 12.9 15.6  4.09 10.00  7.42 302 1018.5   8.4  11.0 999.0 99.0 99.00
2010 03 08 16 50   4 13.0 15.4  4.06 10.00  7.12 317 1019.6   8.4  11.0 999.0 99.0 99.00
2010 03 08 17 50   7 12.8 15.2  4.43 11.43  7.54 311 1020.7   8.6  11.0 999.0 99.0 99.00
2010 03 08 18 50   6 11.8 14.8  4.60  9.09  7.48 318 1021.5   8.8  11.0 999.0 99.0 99.00
2010 03 08 19 50   5 11.0 14.4  5.23 10.81  8.00 309 1022.3   8.9  11.0 999.0 99.0 99.00
2010 03 08 20 50  22 10.7 13.7  5.07 10.00  7.84 321 1022.8   7.7  11.0 999.0 99.0 99.00
2010 03 08 21 50 347 10.8 13.4  4.65 12.12  7.97 293 1022.8   8.8  11.0 999.0 99.0 99.00
2010 03 08 22 50 348 10.8 13.3  4.77 12.90  7.86 295 1023.2   8.8  11.0 999.0 99.0 99.00
2010 03 08 23 50 346  9.8 12.6  4.45 13.79  8.05 291 1023.4   8.7  10.9 999.0 99.0 99.00
2010 03 09 00 50 352  9.5 12.0  4.71 13.79  8.48 299 1023.4   8.8  10.9 999.0 99.0 99.00
2010 03 09 01 50 356  8.5 10.7 99.00 99.00 99.00 999 1023.6   8.5  10.9 999.0 99.0 99.00
2010 03 09 02 50 345  8.3 10.1  5.04 12.12  8.43 301 1023.7   8.6  10.9 999.0 99.0 99.00
2010 03 09 03 50 345  7.8  9.8  4.21 12.90  8.04 291 1024.2   8.4  10.9 999.0 99.0 99.00
2010 03 09 04 50 328  7.1  8.7  4.35 11.43  8.17 299 1024.7   8.2  10.9 999.0 99.0 99.00
2010 03 09 05 50 335  6.3  8.1 99.00 99.00 99.00 999 1024.6   8.4  10.8 999.0 99.0 99.00
2010 03 09 06 50 333  5.3  7.0  4.34 10.00  8.45 304 1024.3   8.3  10.8 999.0 99.0 99.00
2010 03 09 07 50 306  5.2  6.7  4.18 11.43  8.30 308 1024.5   8.1  10.8 999.0 99.0 99.00
2010 03 09 08 50 305  3.4  4.9  3.90 10.00  8.14 309 1024.2   8.0  10.8 999.0 99.0 99.00
2010 03 09 09 50 242  2.3  6.0  3.62 11.43  8.09 304 1023.8   7.1  10.7 999.0 99.0 99.00
2010 03 09 10 50 247  3.4  4.5  3.40 13.79  8.18 299 1023.0   8.0  10.7 999.0 99.0 99.00
2010 03 09 11 50 252  4.8  6.4  3.28 13.79  8.29 300 1022.3   7.7  10.7 999.0 99.0 99.00
2010 03 09 12 50 232  4.9  6.5  3.14 12.90  8.04 293 1021.9   7.7  10.7 999.0 99.0 99.00
2010 03 09 13 50 216  6.4  8.8  3.10 13.79  8.16 300 1021.4   7.9  10.7 999.0 99.0 99.00
2010 03 09 14 50 204  7.0  9.3  2.88 12.90  7.86 299 1020.8   7.8  10.7 999.0 99.0 99.00
2010 03 09 15 50 193  7.8  9.5  2.80 12.12  7.92 287 1019.8   8.0  10.7 999.0 99.0 99.00
2010 03 09 16 50 161 10.6 13.3  3.02 12.12  7.45 302 1019.1   7.3  10.7 999.0 99.0 99.00
2010 03 09 17 50 170 12.1 15.2  3.02 11.43  6.84 307 1018.0   7.7  10.7 999.0 99.0 99.00
2010 03 09 18 50 184 12.0 16.5  3.21 12.12  6.72 290 1017.1   7.3  10.7 999.0 99.0 99.00
2010 03 09 19 50 177 13.9 17.1  3.21 12.12  6.28 283 1015.5   8.1  10.8 999.0 99.0 99.00
2010 03 09 20 50 176 15.2 18.7  3.35  6.25  6.07 190 1013.7   7.9  10.8 999.0 99.0 99.00
2010 03 09 21 50 173 16.5 20.9  3.24  6.67  5.88 200 1011.5   7.7  10.8 999.0 99.0 99.00
2010 03 09 22 50 176 17.0 22.4  3.88  7.14  6.23 193 1010.1   7.1  10.8 999.0 99.0 99.00
2010 03 09 23 50 172 15.2 18.7  5.06  8.33  6.82 215 1010.3   6.4  10.8 999.0 99.0 99.00
2010 03 10 00 50 274  3.5  6.6  5.15  8.33  7.44 215 1011.2   4.4  10.8 999.0 99.0 99.00
2010 03 10 01 50   1  6.0  7.6  5.44  9.09  8.37 220 1010.3   5.8  10.8 999.0 99.0 99.00
2010 03 10 02 50 180  2.9  4.9  5.40 14.81  8.85 286 1010.9   6.4  10.7 999.0 99.0 99.00
2010 03 10 03 50 286  6.3  9.3 99.00 99.00 99.00 999 1011.1   7.4  10.7 999.0 99.0 99.00
2010 03 10 04 50 284  7.6 10.6  5.90 16.00 10.08 284 1011.7   7.2  10.7 999.0 99.0 99.00
2010 03 10 05 50 267  8.7 13.4  5.55 14.81  9.36 284 1012.5   7.6  10.7 999.0 99.0 99.00
2010 03 10 06 50 323 10.5 13.4  4.94 16.00  9.12 278 1013.3   7.4  10.8 999.0 99.0 99.00
2010 03 10 07 50 319 10.8 14.7  5.24 14.81  9.43 296 1014.0   7.9  10.8 999.0 99.0 99.00
2010 03 10 08 50 332 10.9 13.4  5.51 14.81  9.49 293 1015.0   8.2  10.8 999.0 99.0 99.00
2010 03 10 09 50 334  9.6 12.3  5.10 13.79  9.17 274 1015.9   8.3  10.8 999.0 99.0 99.00
2010 03 10 10 50 311 11.2 14.6  5.82 16.00  9.55 292 1016.5   8.8  10.7 999.0 99.0 99.00
2010 03 10 11 50 324  9.8 12.4  6.01 13.79  9.63 288 1017.1   8.5  10.7 999.0 99.0 99.00
2010 03 10 12 50 315  8.1 11.1  5.67 14.81  9.36 291 1017.8   8.4  10.7 999.0 99.0 99.00
2010 03 10 13 50 312  7.6 10.1  5.45 14.81  9.45 286 1018.7   8.3  10.6 999.0 99.0 99.00
2010 03 10 14 50 323  6.9  9.5  5.52 14.81  9.74 284 1019.3   8.0  10.6 999.0 99.0 99.00
2010 03 10 15 50 338  5.3  8.0  5.56 14.81  9.62 276 1019.8   8.2  10.6 999.0 99.0 99.00
2010 03 10 16 50 315  2.9  5.5  5.45 14.81  9.61 283 1020.2   8.2  10.6 999.0 99.0 99.00
2010 03 10 17 50 291  4.1  7.0  5.19 14.81  9.38 285 1020.5   8.4  10.7 999.0 99.0 99.00
2010 03 10 18 50 188  1.6  3.2  5.14 14.81  9.75 278 1020.7   8.0  10.7 999.0 99.0 99.00
2010 03 10 19 50 176  2.0  3.7  4.72 14.81  9.27 282 1020.9   8.6  10.8 999.0 99.0 99.00
2010 03 10 20 50 193  4.9  6.6  5.01 14.81  9.48 282 1020.2   8.7  10.8 999.0 99.0 99.00
2010 03 10 21 50 175  6.0  7.4  5.24 14.81  9.73 286 1019.4   8.5  10.8 999.0 99.0 99.00
2010 03 10 22 50 176  7.4 10.4  5.17 14.81  9.77 290 1019.1   8.6  10.8 999.0 99.0 99.00
2010 03 10 23 50 181  9.9 11.8  4.86 13.79  9.71 286 1018.1   8.9  10.7 999.0 99.0 99.00
2010 03 11 00 50 189  9.7 11.7  4.32 14.81  8.96 285 1018.0   9.0  10.7 999.0 99.0 99.00
2010 03 11 01 50 186 10.4 13.1  4.31 14.81  9.17 276 1017.2   9.1  10.7 999.0 99.0 99.00
2010 03 11 02 50 181 11.6 14.2  4.03 13.79  8.36 290 1016.7   9.3  10.7 999.0 99.0 99.00
2010 03 11 03 50 183 12.9 15.4  4.05 13.79  8.00 277 1016.1   9.5  10.7 999.0 99.0 99.00
2010 03 11 04 50 185 11.8 14.8  4.17 13.79  7.66 258 1015.8   9.7  10.7 999.0 99.0 99.00
2010 03 11 05 50 184 14.4 17.8  3.98 14.81  7.36 282 1014.8   9.9  10.7 999.0 99.0 99.00
2010 03 11 06 50 186 13.9 16.5  4.43 13.79  7.67 270 1013.9  10.0  10.7 999.0 99.0 99.00
2010 03 11 07 50 185 15.7 19.4  4.45 14.81  6.99 262 1013.1  10.1  10.7 999.0 99.0 99.00
2010 03 11 08 50 185 16.5 20.5  5.05 14.81  7.54 269 1012.6  10.2  10.7 999.0 99.0 99.00
2010 03 11 09 50 187 17.0 21.2  5.10  8.33  7.25 220 1011.9  10.3  10.7 999.0 99.0 99.00
2010 03 11 10 50 181 16.7 20.5  5.34  8.33  7.38 217 1010.9  10.1  10.7 999.0 99.0 99.00
2010 03 11 11 50 187 18.1 22.4  5.61  8.33  7.48 216 1010.3   9.4  10.7 999.0 99.0 99.00
2010 03 11 12 50 183 17.6 22.0  6.60  9.09  7.81 217 1010.0   9.9  10.8 999.0 99.0 99.00
2010 03 11 13 50 183 17.9 22.2  6.33 13.79  7.90 259 1009.5  10.1  10.9 999.0 99.0 99.00
2010 03 11 14 50 182 17.1 20.8  6.10  9.09  7.73 211 1009.2  10.1  10.9 999.0 99.0 99.00
2010 03 11 15 50 180 18.2 23.2  6.52 10.00  8.34 223 1008.9   9.9  10.9 999.0 99.0 99.00
2010 03 11 16 50 183 18.0 22.2  6.65 10.00  8.31 209 1009.0   9.6  10.9 999.0 99.0 99.00
2010 03 11 17 50 182 17.5 22.4  7.15  9.09  8.49 198 1009.3   9.6  10.9 999.0 99.0 99.00
2010 03 11 18 50 207  5.2  7.5 99.00 99.00 99.00 999 1012.0   9.3  10.9 999.0 99.0 99.00
2010 03 11 19 50 208  7.7  9.9  5.59 10.00  8.62 201 1012.4   9.7  11.0 999.0 99.0 99.00
2010 03 11 20 50 210  8.3 10.6  5.64 14.81  9.00 277 1012.4  10.5  11.0 999.0 99.0 99.00
2010 03 11 21 50 220  8.2 10.9  5.82 14.81  9.35 286 1012.3  10.8  11.0 999.0 99.0 99.00
2010 03 11 22 50 199  9.8 12.3  5.90 14.81  9.83 286 1011.8   9.9  11.0 999.0 99.0 99.00
2010 03 11 23 50 205  7.5  9.1  6.36 16.00 10.11 283 1012.1   9.5  11.0 999.0 99.0 99.00
2010 03 12 00 50 227  6.3  7.8  5.65 17.39 10.05 283 1011.7   9.2  11.0 999.0 99.0 99.00
2010 03 12 01 50 260  5.1  7.5  5.86 16.00 10.05 292 1011.0   9.1  11.0 999.0 99.0 99.00
2010 03 12 02 50 303  2.2  4.2  5.77 14.81 10.17 288 1010.0   8.8  10.9 999.0 99.0 99.00
